F_app,F_net
4.416883376675334816e+00,4.390583291114795728e-01
4.420884176835366830e+00,4.432192036982187666e-01
4.424884976995398844e+00,4.473791075014008634e-01
4.428885777155430858e+00,4.515380414030825129e-01
4.432886577315462873e+00,4.556960062846946435e-01
4.436887377475494887e+00,4.598530030270411295e-01
4.440888177635526901e+00,4.640090325102992352e-01
4.444888977795558915e+00,4.681640956140196153e-01
4.448889777955590930e+00,4.723181932171258701e-01
4.452890578115622944e+00,4.764713261979167669e-01
4.456891378275654958e+00,4.806234954340653509e-01
4.460892178435686972e+00,4.847747018026149490e-01
4.464892978595718986e+00,4.889249461799867191e-01
4.468893778755751001e+00,4.930742294419747651e-01
4.472894578915783015e+00,4.972225524637479133e-01
4.476895379075815029e+00,5.013699161198470478e-01
4.480896179235847043e+00,5.055163212841891074e-01
4.484896979395879058e+00,5.096617688300670856e-01
4.488897779555911072e+00,5.138062596301473661e-01
4.492898579715943086e+00,5.179497945564692785e-01
4.496899379875975100e+00,5.220923744804508715e-01
4.500900180036007114e+00,5.262340002728826960e-01
4.504900980196039129e+00,5.303746728039309133e-01
4.508901780356071143e+00,5.345143929431359631e-01
4.512902580516103157e+00,5.386531615594161160e-01
4.516903380676135171e+00,5.427909795210652533e-01
4.520904180836167185e+00,5.469278476957488699e-01
4.524904980996199200e+00,5.510637669505116243e-01
4.528905781156231214e+00,5.551987381517742293e-01
4.532906581316263228e+00,5.593327621653325643e-01
4.536907381476295242e+00,5.634658398563581194e-01
4.540908181636327257e+00,5.675979720893988834e-01
4.544908981796359271e+00,5.717291597283802318e-01
4.548909781956391285e+00,5.758594036366035951e-01
4.552910582116423299e+00,5.799887046767451260e-01
4.556911382276455313e+00,5.841170637108614727e-01
4.560912182436487328e+00,5.882444816003835619e-01
4.564912982596519342e+00,5.923709592061197071e-01
4.568913782756551356e+00,5.964964973882551647e-01
4.572914582916583370e+00,6.006210970063525778e-01
4.576915383076615385e+00,6.047447589193555295e-01
4.580916183236647399e+00,6.088674839855787724e-01
4.584916983396679413e+00,6.129892730627184427e-01
4.588917783556711427e+00,6.171101270078493961e-01
4.592918583716743441e+00,6.212300466774234309e-01
4.596919383876775456e+00,6.253490329272684001e-01
4.600920184036807470e+00,6.294670866125922082e-01
4.604920984196839484e+00,6.335842085879832553e-01
4.608921784356871498e+00,6.377003997074046637e-01
4.612922584516903513e+00,6.418156608241991634e-01
4.616923384676935527e+00,6.459299927910908679e-01
4.620924184836967541e+00,6.500433964601795012e-01
4.624924984996999555e+00,6.541558726829461712e-01
4.628925785157031569e+00,6.582674223102493727e-01
4.632926585317063584e+00,6.623780461923272078e-01
4.636927385477095598e+00,6.664877451788018270e-01
4.640928185637127612e+00,6.705965201186656621e-01
4.644928985797159626e+00,6.747043718602991902e-01
4.648929785957191640e+00,6.788113012514607192e-01
4.652930586117223655e+00,6.829173091392872763e-01
4.656931386277255669e+00,6.870223963702968284e-01
4.660932186437287683e+00,6.911265637903860615e-01
4.664932986597319697e+00,6.952298122448361539e-01
4.668933786757351712e+00,6.993321425783056711e-01
4.672934586917383726e+00,7.034335556348345619e-01
4.676935387077415740e+00,7.075340522578437152e-01
4.680936187237447754e+00,7.116336332901376238e-01
4.684936987397479768e+00,7.157322995738977234e-01
4.688937787557511783e+00,7.198300519506890538e-01
4.692938587717543797e+00,7.239268912614593710e-01
4.696939387877575811e+00,7.280228183465382585e-01
4.700940188037607825e+00,7.321178340456331313e-01
4.704940988197639840e+00,7.362119391978376726e-01
4.708941788357671854e+00,7.403051346416269496e-01
4.712942588517703868e+00,7.443974212148565250e-01
4.716943388677735882e+00,7.484887997547673422e-01
4.720944188837767896e+00,7.525792710979795075e-01
4.724944988997799911e+00,7.566688360804998403e-01
4.728945789157831925e+00,7.607574955377152115e-01
4.732946589317863939e+00,7.648452503043960959e-01
4.736947389477895953e+00,7.689321012146979051e-01
4.740948189637927968e+00,7.730180491021574340e-01
4.744948989797959982e+00,7.771030947996968585e-01
4.748949789957991996e+00,7.811872391396201820e-01
4.752950590118024010e+00,7.852704829536172326e-01
4.756951390278056024e+00,7.893528270727627749e-01
4.760952190438088039e+00,7.934342723275111808e-01
4.764952990598120053e+00,7.975148195477057556e-01
4.768953790758152067e+00,8.015944695625747407e-01
4.772954590918184081e+00,8.056732232007277617e-01
4.776955391078216095e+00,8.097510812901607125e-01
4.780956191238247222e+00,8.138280446582548677e-01
4.784956991398279236e+00,8.179041141317795471e-01
4.788957791558311250e+00,8.219792905368845659e-01
4.792958591718343264e+00,8.260535746991086725e-01
4.796959391878375278e+00,8.301269674433737755e-01
4.800960192038407293e+00,8.341994695939911608e-01
4.804960992198439307e+00,8.382710819746561626e-01
4.808961792358471321e+00,8.423418054084508277e-01
4.812962592518503335e+00,8.464116407178403634e-01
4.816963392678535349e+00,8.504805887246855711e-01
4.820964192838567364e+00,8.545486502502237514e-01
4.824964992998599378e+00,8.586158261150869109e-01
4.828965793158631392e+00,8.626821171392875520e-01
4.832966593318663406e+00,8.667475241422319954e-01
4.836967393478695421e+00,8.708120479427106098e-01
4.840968193638727435e+00,8.748756893589004768e-01
4.844968993798759449e+00,8.789384492083707201e-01
4.848969793958791463e+00,8.830003283080745113e-01
4.852970594118823477e+00,8.870613274743539556e-01
4.856971394278855492e+00,8.911214475229405352e-01
4.860972194438887506e+00,8.951806892689559980e-01
4.864972994598919520e+00,8.992390535269065843e-01
4.868973794758951534e+00,9.032965411106910203e-01
4.872974594918983549e+00,9.073531528335943008e-01
4.876975395079015563e+00,9.114088895082956832e-01
4.880976195239047577e+00,9.154637519468589169e-01
4.884976995399079591e+00,9.195177409607393493e-01
4.888977795559111605e+00,9.235708573607803729e-01
4.892978595719143620e+00,9.276231019572205305e-01
4.896979395879175634e+00,9.316744755596828576e-01
4.900980196039207648e+00,9.357249789771837634e-01
4.904980996199239662e+00,9.397746130181303670e-01
4.908981796359271677e+00,9.438233784903196089e-01
4.912982596519303691e+00,9.478712762009391390e-01
4.916983396679335705e+00,9.519183069565686495e-01
4.920984196839367719e+00,9.559644715631794298e-01
4.924984996999399733e+00,9.600097708261339235e-01
4.928985797159431748e+00,9.640542055501857277e-01
4.932986597319463762e+00,9.680977765394804813e-01
4.936987397479495776e+00,9.721404845975585296e-01
4.940988197639527790e+00,9.761823305273478191e-01
4.944988997799559804e+00,9.802233151311745551e-01
4.948989797959591819e+00,9.842634392107503238e-01
4.952990598119623833e+00,9.883027035671871907e-01
4.956991398279655847e+00,9.923411090009861546e-01
4.960992198439687861e+00,9.963786563120415884e-01
4.964992998599719876e+00,1.000415346299643016e+00
4.968993798759751890e+00,1.004451179762472446e+00
4.972994598919783904e+00,1.008486157498604818e+00
4.976995399079815918e+00,1.012520280305511555e+00
4.980996199239847932e+00,1.016553548980057453e+00
4.984996999399879947e+00,1.020585964318501571e+00
4.988997799559911961e+00,1.024617527116496341e+00
4.992998599719943975e+00,1.028648238169089790e+00
4.996999399879975989e+00,1.032678098270728206e+00
5.001000200040008004e+00,1.036707108215248141e+00
5.005001000200040018e+00,1.040735268795886626e+00
5.009001800360072032e+00,1.044762580805269181e+00
5.013002600520104046e+00,1.048789045035425360e+00
5.017003400680136060e+00,1.052814662277777202e+00
5.021004200840168075e+00,1.056839433323140565e+00
5.025005001000200089e+00,1.060863358961732228e+00
5.029005801160232103e+00,1.064886439983163235e+00
5.033006601320264117e+00,1.068908677176441557e+00
5.037007401480296132e+00,1.072930071329972090e+00
5.041008201640328146e+00,1.076950623231558435e+00
5.045009001800360160e+00,1.080970333668402006e+00
5.049009801960392174e+00,1.084989203427098481e+00
5.053010602120424188e+00,1.089007233293643129e+00
5.057011402280456203e+00,1.093024424053434362e+00
5.061012202440488217e+00,1.097040776491259528e+00
5.065013002600520231e+00,1.101056291391314002e+00
5.069013802760552245e+00,1.105070969537182535e+00
5.073014602920584259e+00,1.109084811711859242e+00
5.077015403080616274e+00,1.113097818697727615e+00
5.081016203240648288e+00,1.117109991276577396e+00
5.085017003400680302e+00,1.121121330229594371e+00
5.089017803560712316e+00,1.125131836337365243e+00
5.093018603720744331e+00,1.129141510379877200e+00
5.097019403880776345e+00,1.133150353136515687e+00
5.101020204040808359e+00,1.137158365386070180e+00
5.105021004200840373e+00,1.141165547906727529e+00
5.109021804360872387e+00,1.145171901476076837e+00
5.113022604520904402e+00,1.149177426871106800e+00
5.117023404680936416e+00,1.153182124868211478e+00
5.121024204840968430e+00,1.157185996243181414e+00
5.125025005001000444e+00,1.161189041771213404e+00
5.129025805161032459e+00,1.165191262226899838e+00
5.133026605321064473e+00,1.169192658384243799e+00
5.137027405481096487e+00,1.173193231016644855e+00
5.141028205641128501e+00,1.177192980896905272e+00
5.145029005801160515e+00,1.181191908797234902e+00
5.149029805961192530e+00,1.185190015489240523e+00
5.153030606121224544e+00,1.189187301743936054e+00
5.157031406281256558e+00,1.193183768331736783e+00
5.161032206441288572e+00,1.197179416022464249e+00
5.165033006601320587e+00,1.201174245585341804e+00
5.169033806761352601e+00,1.205168257788998165e+00
5.173034606921384615e+00,1.209161453401463415e+00
5.177035407081416629e+00,1.213153833190178776e+00
5.181036207241448643e+00,1.217145397921982397e+00
5.185037007401480658e+00,1.221136148363123564e+00
5.189037807561512672e+00,1.225126085279252930e+00
5.193038607721544686e+00,1.229115209435429623e+00
5.197039407881576700e+00,1.233103521596116803e+00
5.201040208041608714e+00,1.237091022525182549e+00
5.205041008201640729e+00,1.241077712985905190e+00
5.209041808361672743e+00,1.245063593740963981e+00
5.213042608521704757e+00,1.249048665552448423e+00
5.217043408681736771e+00,1.253032929181853383e+00
5.221044208841768786e+00,1.257016385390083091e+00
5.225045009001800800e+00,1.260999034937445806e+00
5.229045809161832814e+00,1.264980878583659152e+00
5.233046609321864828e+00,1.268961917087846558e+00
5.237047409481895954e+00,1.272942151208544814e+00
5.241048209641927969e+00,1.276921581703691633e+00
5.245049009801959983e+00,1.280900209330640305e+00
5.249049809961991997e+00,1.284878034846145933e+00
5.253050610122024011e+00,1.288855059006376980e+00
5.257051410282056025e+00,1.292831282566909934e+00
5.261052210442088040e+00,1.296806706282731536e+00
5.265053010602120054e+00,1.300781330908235223e+00
5.269053810762152068e+00,1.304755157197228677e+00
5.273054610922184082e+00,1.308728185902925389e+00
5.277055411082216096e+00,1.312700417777951767e+00
5.281056211242248111e+00,1.316671853574343576e+00
5.285057011402280125e+00,1.320642494043547721e+00
5.289057811562312139e+00,1.324612339936423133e+00
5.293058611722344153e+00,1.328581392003238104e+00
5.297059411882376168e+00,1.332549650993672952e+00
5.301060212042408182e+00,1.336517117656820464e+00
5.305061012202440196e+00,1.340483792741186342e+00
5.309061812362472210e+00,1.344449676994684761e+00
5.313062612522504224e+00,1.348414771164646364e+00
5.317063412682536239e+00,1.352379075997812485e+00
5.321064212842568253e+00,1.356342592240337375e+00
5.325065013002600267e+00,1.360305320637788196e+00
5.329065813162632281e+00,1.364267261935147246e+00
5.333066613322664296e+00,1.368228416876807962e+00
5.337067413482696310e+00,1.372188786206579358e+00
5.341068213642728324e+00,1.376148370667683807e+00
5.345069013802760338e+00,1.380107171002758815e+00
5.349069813962792352e+00,1.384065187953855247e+00
5.353070614122824367e+00,1.388022422262439992e+00
5.357071414282856381e+00,1.391978874669393740e+00
5.361072214442888395e+00,1.395934545915014091e+00
5.365073014602920409e+00,1.399889436739013338e+00
5.369073814762952424e+00,1.403843547880518017e+00
5.373074614922984438e+00,1.407796880078073354e+00
5.377075415083016452e+00,1.411749434069640152e+00
5.381076215243048466e+00,1.415701210592595238e+00
5.385077015403080480e+00,1.419652210383730573e+00
5.389077815563112495e+00,1.423602434179259468e+00
5.393078615723144509e+00,1.427551882714807707e+00
5.397079415883176523e+00,1.431500556725421092e+00
5.401080216043208537e+00,1.435448456945562778e+00
5.405081016203240551e+00,1.439395584109115056e+00
5.409081816363272566e+00,1.443341938949376679e+00
5.413082616523304580e+00,1.447287522199065091e+00
5.417083416683336594e+00,1.451232334590315975e+00
5.421084216843368608e+00,1.455176376854686371e+00
5.425085017003400623e+00,1.459119649723152445e+00
5.429085817163432637e+00,1.463062153926105946e+00
5.433086617323464651e+00,1.467003890193361748e+00
5.437087417483496665e+00,1.470944859254154302e+00
5.441088217643528679e+00,1.474885061837137190e+00
5.445089017803560694e+00,1.478824498670385790e+00
5.449089817963592708e+00,1.482763170481395942e+00
5.453090618123624722e+00,1.486701077997083065e+00
5.457091418283656736e+00,1.490638221943784814e+00
5.461092218443688751e+00,1.494574603047260641e+00
5.465093018603720765e+00,1.498510222032692241e+00
5.469093818763752779e+00,1.502445079624681767e+00
5.473094618923784793e+00,1.506379176547254062e+00
5.477095419083816807e+00,1.510312513523857092e+00
5.481096219243848822e+00,1.514245091277360622e+00
5.485097019403880836e+00,1.518176910530059764e+00
5.489097819563912850e+00,1.522107972003668763e+00
5.493098619723944864e+00,1.526038276419328987e+00
5.497099419883976879e+00,1.529967824497604489e+00
5.501100220044008893e+00,1.533896616958482895e+00
5.505101020204040907e+00,1.537824654521375844e+00
5.509101820364072921e+00,1.541751937905121217e+00
5.513102620524104935e+00,1.545678467827980018e+00
5.517103420684136950e+00,1.549604245007638603e+00
5.521104220844168964e+00,1.553529270161208231e+00
5.525105021004200978e+00,1.557453544005226842e+00
5.529105821164232992e+00,1.561377067255658169e+00
5.533106621324265006e+00,1.565299840627890848e+00
5.537107421484297021e+00,1.569221864836739311e+00
5.541108221644329035e+00,1.573143140596447775e+00
5.545109021804361049e+00,1.577063668620685366e+00
5.549109821964393063e+00,1.580983449622546111e+00
5.553110622124425078e+00,1.584902484314555160e+00
5.557111422284457092e+00,1.588820773408663456e+00
5.561112222444489106e+00,1.592738317616249955e+00
5.565113022604521120e+00,1.596655117648120292e+00
5.569113822764553134e+00,1.600571174214513448e+00
5.573114622924585149e+00,1.604486488025089752e+00
5.577115423084617163e+00,1.608401059788945098e+00
5.581116223244649177e+00,1.612314890214600727e+00
5.585117023404681191e+00,1.616227980010008558e+00
5.589117823564713206e+00,1.620140329882550301e+00
5.593118623724745220e+00,1.624051940539037009e+00
5.597119423884777234e+00,1.627962812685710858e+00
5.601120224044809248e+00,1.631872947028242926e+00
5.605121024204841262e+00,1.635782344271738964e+00
5.609121824364873277e+00,1.639691005120729628e+00
5.613122624524905291e+00,1.643598930279182468e+00
5.617123424684937305e+00,1.647506120450493494e+00
5.621124224844969319e+00,1.651412576337492499e+00
5.625125025005001334e+00,1.655318298642438180e+00
5.629125825165033348e+00,1.659223288067026125e+00
5.633126625325065362e+00,1.663127545312380828e+00
5.637127425485097376e+00,1.667031071079060567e+00
5.641128225645129390e+00,1.670933866067057405e+00
5.645129025805161405e+00,1.674835930975797638e+00
5.649129825965193419e+00,1.678737266504138681e+00
5.653130626125225433e+00,1.682637873350374402e+00
5.657131426285257447e+00,1.686537752212231567e+00
5.661132226445289461e+00,1.690436903786870726e+00
5.665133026605321476e+00,1.694335328770890658e+00
5.669133826765353490e+00,1.698233027860320377e+00
5.673134626925385504e+00,1.702130001750627564e+00
5.677135427085417518e+00,1.706026251136715022e+00
5.681136227245449533e+00,1.709921776712920227e+00
5.685137027405481547e+00,1.713816579173016219e+00
5.689137827565513561e+00,1.717710659210215152e+00
5.693138627725544687e+00,1.721604017517162522e+00
5.697139427885576701e+00,1.725496654785944717e+00
5.701140228045608715e+00,1.729388571708081468e+00
5.705141028205640730e+00,1.733279768974531621e+00
5.709141828365672744e+00,1.737170247275691803e+00
5.713142628525704758e+00,1.741060007301396428e+00
5.717143428685736772e+00,1.744949049740918579e+00
5.721144228845768787e+00,1.748837375282967788e+00
5.725145029005800801e+00,1.752724984615697146e+00
5.729145829165832815e+00,1.756611878426693085e+00
5.733146629325864829e+00,1.760498057402986039e+00
5.737147429485896843e+00,1.764383522231041113e+00
5.741148229645928858e+00,1.768268273596770079e+00
5.745149029805960872e+00,1.772152312185519385e+00
5.749149829965992886e+00,1.776035638682076812e+00
5.753150630126024900e+00,1.779918253770673697e+00
5.757151430286056915e+00,1.783800158134979608e+00
5.761152230446088929e+00,1.787681352458105444e+00
5.765153030606120943e+00,1.791561837422604331e+00
5.769153830766152957e+00,1.795441613710473394e+00
5.773154630926184971e+00,1.799320682003147986e+00
5.777155431086216986e+00,1.803199042981507461e+00
5.781156231246249000e+00,1.807076697325873837e+00
5.785157031406281014e+00,1.810953645716014915e+00
5.789157831566313028e+00,1.814829888831135385e+00
5.793158631726345043e+00,1.818705427349889714e+00
5.797159431886377057e+00,1.822580261950370595e+00
5.801160232046409071e+00,1.826454393310120938e+00
5.805161032206441085e+00,1.830327822106122770e+00
5.809161832366473099e+00,1.834200549014804338e+00
5.813162632526505114e+00,1.838072574712040108e+00
5.817163432686537128e+00,1.841943899873148105e+00
5.821164232846569142e+00,1.845814525172891685e+00
5.825165033006601156e+00,1.849684451285480868e+00
5.829165833166633170e+00,1.853553678884571454e+00
5.833166633326665185e+00,1.857422208643265460e+00
5.837167433486697199e+00,1.861290041234111126e+00
5.841168233646729213e+00,1.865157177329101579e+00
5.845169033806761227e+00,1.869023617599683718e+00
5.849169833966793242e+00,1.872889362716743111e+00
5.853170634126825256e+00,1.876754413350620432e+00
5.857171434286857270e+00,1.880618770171097687e+00
5.861172234446889284e+00,1.884482433847410654e+00
5.865173034606921298e+00,1.888345405048241332e+00
5.869173834766953313e+00,1.892207684441718829e+00
5.873174634926985327e+00,1.896069272695425134e+00
5.877175435087017341e+00,1.899930170476389346e+00
5.881176235247049355e+00,1.903790378451089005e+00
5.885177035407081370e+00,1.907649897285452756e+00
5.889177835567113384e+00,1.911508727644861683e+00
5.893178635727145398e+00,1.915366870194143534e+00
5.897179435887177412e+00,1.919224325597579384e+00
5.901180236047209426e+00,1.923081094518898304e+00
5.905181036207241441e+00,1.926937177621287134e+00
5.909181836367273455e+00,1.930792575567376268e+00
5.913182636527305469e+00,1.934647289019255645e+00
5.917183436687337483e+00,1.938501318638457871e+00
5.921184236847369498e+00,1.942354665085979537e+00
5.925185037007401512e+00,1.946207329022260790e+00
5.929185837167433526e+00,1.950059311107199544e+00
5.933186637327465540e+00,1.953910612000145264e+00
5.937187437487497554e+00,1.957761232359901626e+00
5.941188237647529569e+00,1.961611172844725637e+00
5.945189037807561583e+00,1.965460434112328514e+00
5.949189837967593597e+00,1.969309016819877467e+00
5.953190638127625611e+00,1.973156921623992144e+00
5.957191438287657625e+00,1.977004149180749071e+00
5.961192238447689640e+00,1.980850700145677656e+00
5.965193038607721654e+00,1.984696575173767297e+00
5.969193838767753668e+00,1.988541774919458938e+00
5.973194638927785682e+00,1.992386300036652180e+00
5.977195439087817697e+00,1.996230151178700396e+00
5.981196239247849711e+00,2.000073328998416944e+00
5.985197039407881725e+00,2.003915834148071617e+00
5.989197839567913739e+00,2.007757667279389313e+00
5.993198639727945753e+00,2.011598829043555359e+00
5.997199439887977768e+00,2.015439320091210629e+00
6.001200240048009782e+00,2.019279141072455541e+00
6.005201040208041796e+00,2.023118292636847837e+00
6.009201840368073810e+00,2.026956775433406577e+00
6.013202640528105825e+00,2.030794590110607256e+00
6.017203440688137839e+00,2.034631737316384470e+00
6.021204240848169853e+00,2.038468217698134577e+00
6.025205041008201867e+00,2.042304031902713923e+00
6.029205841168233881e+00,2.046139180576435734e+00
6.033206641328265896e+00,2.049973664365079440e+00
6.037207441488297910e+00,2.053807483913877352e+00
6.041208241648329924e+00,2.057640639867530652e+00
6.045209041808361938e+00,2.061473132870197400e+00
6.049209841968393953e+00,2.065304963565498308e+00
6.053210642128425967e+00,2.069136132596518074e+00
6.057211442288457981e+00,2.072966640605800492e+00
6.061212242448489995e+00,2.076796488235352456e+00
6.065213042608522009e+00,2.080625676126644841e+00
6.069213842768554024e+00,2.084454204920613396e+00
6.073214642928586038e+00,2.088282075257652526e+00
6.077215443088618052e+00,2.092109287777625060e+00
6.081216243248650066e+00,2.095935843119852926e+00
6.085217043408682080e+00,2.099761741923128699e+00
6.089217843568714095e+00,2.103586984825703166e+00
6.093218643728746109e+00,2.107411572465297311e+00
6.097219443888778123e+00,2.111235505479091223e+00
6.101220244048810137e+00,2.115058784503738298e+00
6.105221044208842152e+00,2.118881410175351476e+00
6.109221844368874166e+00,2.122703383129510790e+00
6.113222644528906180e+00,2.126524704001265142e+00
6.117223444688938194e+00,2.130345373425126976e+00
6.121224244848970208e+00,2.134165392035078934e+00
6.125225045009002223e+00,2.137984760464566758e+00
6.129225845169034237e+00,2.141803479346508166e+00
6.133226645329066251e+00,2.145621549313285747e+00
6.137227445489098265e+00,2.149438970996751408e+00
6.141228245649130280e+00,2.153255745028223256e+00
6.145229045809161406e+00,2.157071872038491378e+00
6.149229845969193420e+00,2.160887352657813842e+00
6.153230646129225434e+00,2.164702187515918030e+00
6.157231446289257448e+00,2.168516377241997972e+00
6.161232246449289462e+00,2.172329922464721008e+00
6.165233046609321477e+00,2.176142823812224680e+00
6.169233846769353491e+00,2.179955081912115400e+00
6.173234646929385505e+00,2.183766697391470668e+00
6.177235447089417519e+00,2.187577670876838631e+00
6.181236247249449534e+00,2.191388002994241191e+00
6.185237047409481548e+00,2.195197694369168673e+00
6.189237847569513562e+00,2.199006745626584713e+00
6.193238647729545576e+00,2.202815157390925815e+00
6.197239447889577590e+00,2.206622930286100903e+00
6.201240248049609605e+00,2.210430064935490879e+00
6.205241048209641619e+00,2.214236561961948624e+00
6.209241848369673633e+00,2.218042421987804769e+00
6.213242648529705647e+00,2.221847645634860591e+00
6.217243448689737662e+00,2.225652233524390233e+00
6.221244248849769676e+00,2.229456186277143814e+00
6.225245049009801690e+00,2.233259504513346982e+00
6.229245849169833704e+00,2.237062188852699585e+00
6.233246649329865718e+00,2.240864239914374334e+00
6.237247449489897733e+00,2.244665658317023471e+00
6.241248249649929747e+00,2.248466444678772991e+00
6.245249049809961761e+00,2.252266599617223530e+00
6.249249849969993775e+00,2.256066123749454366e+00
6.253250650130025790e+00,2.259865017692021638e+00
6.257251450290057804e+00,2.263663282060956572e+00
6.261252250450089818e+00,2.267460917471769477e+00
6.265253050610121832e+00,2.271257924539446638e+00
6.269253850770153846e+00,2.275054303878454309e+00
6.273254650930185861e+00,2.278850056102736055e+00
6.277255451090217875e+00,2.282645181825711855e+00
6.281256251250249889e+00,2.286439681660283885e+00
6.285257051410281903e+00,2.290233556218831179e+00
6.289257851570313917e+00,2.294026806113213635e+00
6.293258651730345932e+00,2.297819431954768898e+00
6.297259451890377946e+00,2.301611434354316366e+00
6.301260252050409960e+00,2.305402813922156291e+00
6.305261052210441974e+00,2.309193571268067124e+00
6.309261852370473989e+00,2.312983707001309064e+00
6.313262652530506003e+00,2.316773221730624943e+00
6.317263452690538017e+00,2.320562116064238456e+00
6.321264252850570031e+00,2.324350390609854156e+00
6.325265053010602045e+00,2.328138045974657899e+00
6.329265853170634060e+00,2.331925082765321289e+00
6.333266653330666074e+00,2.335711501587996786e+00
6.337267453490698088e+00,2.339497303048318599e+00
6.341268253650730102e+00,2.343282487751405352e+00
6.345269053810762117e+00,2.347067056301861410e+00
6.349269853970794131e+00,2.350851009303770667e+00
6.353270654130826145e+00,2.354634347360703650e+00
6.357271454290858159e+00,2.358417071075717075e+00
6.361272254450890173e+00,2.362199181051349406e+00
6.365273054610922188e+00,2.365980677889626627e+00
6.369273854770954202e+00,2.369761562192056470e+00
6.373274654930986216e+00,2.373541834559637742e+00
6.377275455091018230e+00,2.377321495592851885e+00
6.381276255251050245e+00,2.381100545891666087e+00
6.385277055411082259e+00,2.384878986055537275e+00
6.389277855571114273e+00,2.388656816683404571e+00
6.393278655731146287e+00,2.392434038373701277e+00
6.397279455891178301e+00,2.396210651724340224e+00
6.401280256051210316e+00,2.399986657332727091e+00
6.405281056211242330e+00,2.403762055795756858e+00
6.409281856371274344e+00,2.407536847709808470e+00
6.413282656531306358e+00,2.411311033670751058e+00
6.417283456691338372e+00,2.415084614273946606e+00
6.421284256851370387e+00,2.418857590114241951e+00
6.425285057011402401e+00,2.422629961785975006e+00
6.429285857171434415e+00,2.426401729882972980e+00
6.433286657331466429e+00,2.430172894998555044e+00
6.437287457491498444e+00,2.433943457725530557e+00
6.441288257651530458e+00,2.437713418656198172e+00
6.445289057811562472e+00,2.441482778382349395e+00
6.449289857971594486e+00,2.445251537495266803e+00
6.453290658131626500e+00,2.449019696585724937e+00
6.457291458291658515e+00,2.452787256243988523e+00
6.461292258451690529e+00,2.456554217059816914e+00
6.465293058611722543e+00,2.460320579622462311e+00
6.469293858771754557e+00,2.464086344520669769e+00
6.473294658931786572e+00,2.467851512342673637e+00
6.477295459091818586e+00,2.471616083676209108e+00
6.481296259251850600e+00,2.475380059108500674e+00
6.485297059411882614e+00,2.479143439226266565e+00
6.489297859571914628e+00,2.482906224615720525e+00
6.493298659731946643e+00,2.486668415862572701e+00
6.497299459891978657e+00,2.490430013552026978e+00
6.501300260052010671e+00,2.494191018268783644e+00
6.505301060212042685e+00,2.497951430597034950e+00
6.509301860372074700e+00,2.501711251120473989e+00
6.513302660532106714e+00,2.505470480422291146e+00
6.517303460692138728e+00,2.509229119085166104e+00
6.521304260852170742e+00,2.512987167691282053e+00
6.525305061012202756e+00,2.516744626822318587e+00
6.529305861172234771e+00,2.520501497059451701e+00
6.533306661332266785e+00,2.524257778983354683e+00
6.537307461492298799e+00,2.528013473174200776e+00
6.541308261652330813e+00,2.531768580211659625e+00
6.545309061812362827e+00,2.535523100674901720e+00
6.549309861972394842e+00,2.539277035142594841e+00
6.553310662132426856e+00,2.543030384192908500e+00
6.557311462292458870e+00,2.546783148403510388e+00
6.561312262452490884e+00,2.550535328351568154e+00
6.565313062612522899e+00,2.554286924613749399e+00
6.569313862772554913e+00,2.558037937766224346e+00
6.573314662932586927e+00,2.561788368384662284e+00
6.577315463092618941e+00,2.565538217044233349e+00
6.581316263252650955e+00,2.569287484319612958e+00
6.585317063412682970e+00,2.573036170784973820e+00
6.589317863572714984e+00,2.576784277013993041e+00
6.593318663732746998e+00,2.580531803579850347e+00
6.597319463892779012e+00,2.584278751055228085e+00
6.601320264052810138e+00,2.588025120012310332e+00
6.605321064212842153e+00,2.591770911022788226e+00
6.609321864372874167e+00,2.595516124657851087e+00
6.613322664532906181e+00,2.599260761488197957e+00
6.617323464692938195e+00,2.603004822084027836e+00
6.621324264852970209e+00,2.606748307015047672e+00
6.625325065013002224e+00,2.610491216850466145e+00
6.629325865173034238e+00,2.614233552158998997e+00
6.633326665333066252e+00,2.617975313508869029e+00
6.637327465493098266e+00,2.621716501467802551e+00
6.641328265653130281e+00,2.625457116603033825e+00
6.645329065813162295e+00,2.629197159481299728e+00
6.649329865973194309e+00,2.632936630668849531e+00
6.653330666133226323e+00,2.636675530731436901e+00
6.657331466293258337e+00,2.640413860234321675e+00
6.661332266453290352e+00,2.644151619742273418e+00
6.665333066613322366e+00,2.647888809819567868e+00
6.669333866773354380e+00,2.651625431029992264e+00
6.673334666933386394e+00,2.655361483936838241e+00
6.677335467093418409e+00,2.659096969102910712e+00
6.681336267253450423e+00,2.662831887090519878e+00
6.685337067413482437e+00,2.666566238461489213e+00
6.689337867573514451e+00,2.670300023777147480e+00
6.693338667733546465e+00,2.674033243598341159e+00
6.697339467893578480e+00,2.677765898485417573e+00
6.701340268053610494e+00,2.681497988998243542e+00
6.705341068213642508e+00,2.685229515696189395e+00
6.709341868373674522e+00,2.688960479138144066e+00
6.713342668533706536e+00,2.692690879882504440e+00
6.717343468693738551e+00,2.696420718487177126e+00
6.721344268853770565e+00,2.700149995509587342e+00
6.725345069013802579e+00,2.703878711506668253e+00
6.729345869173834593e+00,2.707606867034867193e+00
6.733346669333866608e+00,2.711334462650143884e+00
6.737347469493898622e+00,2.715061498907973991e+00
6.741348269653930636e+00,2.718787976363344683e+00
6.745349069813962650e+00,2.722513895570759068e+00
