t,N,crowding_load,dN_dt
2.895579115823164518e+00,6.367642270158943774e+01,7.010990582093901935e+01,6.077312890675917956e+00
2.898579715943188528e+00,6.369467820012564374e+01,7.009065778959229931e+01,6.090570043714877535e+00
2.901580316063212539e+00,6.371297339050589414e+01,7.007152218133082044e+01,6.103769041618333446e+00
2.904580916183236550e+00,6.373130809826990628e+01,7.005249877804837411e+01,6.116909982622909858e+00
2.907581516303260560e+00,6.374968214925695520e+01,7.003358736177526112e+01,6.129992964532839927e+00
2.910582116423284571e+00,6.376809536960588076e+01,7.001478771467832019e+01,6.143018084723216532e+00
2.913582716543308582e+00,6.378654758575504502e+01,6.999609961906087108e+01,6.155985440143448173e+00
2.916583316663332592e+00,6.380503862444238905e+01,6.997752285736277145e+01,6.168895127320501715e+00
2.919583916783356603e+00,6.382356831270539033e+01,6.995905721216040263e+01,6.181747242362265027e+00
2.922584516903380614e+00,6.384213647788109824e+01,6.994070246616664122e+01,6.194541880960868774e+00
2.925585117023404624e+00,6.386074294760610570e+01,6.992245840223087328e+01,6.207279138395937146e+00
2.928585717143428635e+00,6.387938754981654199e+01,6.990432480333900855e+01,6.219959109537891884e+00
2.931586317263452646e+00,6.389807011274811543e+01,6.988630145261349469e+01,6.232581888851188801e+00
2.934586917383476656e+00,6.391679046493607075e+01,6.986838813331324616e+01,6.245147570397577397e+00
2.937587517503500667e+00,6.393554843521521036e+01,6.985058462883371533e+01,6.257656247839372021e+00
2.940588117623524678e+00,6.395434385271988731e+01,6.983289072270690667e+01,6.270108014442553390e+00
2.943588717743548688e+00,6.397317654688401234e+01,6.981530619860126308e+01,6.282502963080148994e+00
2.946589317863572699e+00,6.399204634744104681e+01,6.979783084032180795e+01,6.294841186235250241e+00
2.949589917983596710e+00,6.401095308442400267e+01,6.978046443181004577e+01,6.307122776004308484e+00
2.952590518103620720e+00,6.402989658816544249e+01,6.976320675714399044e+01,6.319347824100256972e+00
2.955591118223644731e+00,6.404887668929748656e+01,6.974605760053820802e+01,6.331516421855638121e+00
2.958591718343668742e+00,6.406789321875181997e+01,6.972901674634374558e+01,6.343628660225766325e+00
2.961592318463692752e+00,6.408694600775965000e+01,6.971208397904817389e+01,6.355684629791844564e+00
2.964592918583716319e+00,6.410603488785176296e+01,6.969525908327558739e+01,6.367684420764075703e+00
2.967593518703740330e+00,6.412515969085848155e+01,6.967854184378656157e+01,6.379628122984767558e+00
2.970594118823764340e+00,6.414432024890969330e+01,6.966193204547822404e+01,6.391515825931358030e+00
2.973594718943788351e+00,6.416351639443483634e+01,6.964542947338421186e+01,6.403347618719548606e+00
2.976595319063812362e+00,6.418274796016289940e+01,6.962903391267467157e+01,6.415123590106318829e+00
2.979595919183836372e+00,6.420201477801460044e+01,6.961274514899199062e+01,6.426843828180232698e+00
2.982596519303860383e+00,6.422131667863548898e+01,6.959656296839936829e+01,6.438508420347504924e+00
2.985597119423884394e+00,6.424065349539765180e+01,6.958048715618471647e+01,6.450117454454968424e+00
2.988597719543908404e+00,6.426002506201949416e+01,6.956451749775681037e+01,6.461671018016958534e+00
2.991598319663932415e+00,6.427943121245438363e+01,6.954865377868284781e+01,6.473169198184512751e+00
2.994598919783956426e+00,6.429887178089066424e+01,6.953289578468827870e+01,6.484612081748444723e+00
2.997599519903980436e+00,6.431834660175162810e+01,6.951724330165693289e+01,6.495999755142093157e+00
3.000600120024004447e+00,6.433785550969552958e+01,6.950169611563096339e+01,6.507332304444315874e+00
3.003600720144028458e+00,6.435739833961558531e+01,6.948625401281086056e+01,6.518609815382321315e+00
3.006601320264052468e+00,6.437697492663997423e+01,6.947091677955542366e+01,6.529832373334566675e+00
3.009601920384076479e+00,6.439658510613185172e+01,6.945568420238181773e+01,6.541000063333571646e+00
3.012602520504100490e+00,6.441622871368930703e+01,6.944055606796551672e+01,6.552112970068801445e+00
3.015603120624124500e+00,6.443590558514542010e+01,6.942553216314031772e+01,6.563171177889486785e+00
3.018603720744148511e+00,6.445561555656823316e+01,6.941061227489839780e+01,6.574174770807410972e+00
3.021604320864172522e+00,6.447535846426072226e+01,6.939579619039020031e+01,6.585123832499752972e+00
3.024604920984196532e+00,6.449513414476085416e+01,6.938108369692456279e+01,6.596018446311865624e+00
3.027605521104220543e+00,6.451494243484154367e+01,6.936647458196861749e+01,6.606858695260055647e+00
3.030606121224244554e+00,6.453478317151066790e+01,6.935196863314784821e+01,6.617644662034360081e+00
3.033606721344268564e+00,6.455465619201106620e+01,6.933756563824604768e+01,6.628376429001304970e+00
3.036607321464292575e+00,6.457456133382056862e+01,6.932326538520537440e+01,6.639054078206632958e+00
3.039607921584316585e+00,6.459449843465192487e+01,6.930906766212629577e+01,6.649677691378059308e+00
3.042608521704340596e+00,6.461446733245286111e+01,6.929497225726761656e+01,6.660247349927991500e+00
3.045609121824364607e+00,6.463446786540608002e+01,6.928097895904647885e+01,6.670763134956222196e+00
3.048609721944388617e+00,6.465449987192924652e+01,6.926708755603834788e+01,6.681225127252651497e+00
3.051610322064412628e+00,6.467456319067494519e+01,6.925329783697702624e+01,6.691633407299950598e+00
3.054610922184436639e+00,6.469465766053079392e+01,6.923960959075465382e+01,6.701988055276254741e+00
3.057611522304460649e+00,6.471478312061933025e+01,6.922602260642170791e+01,6.712289151057829528e+00
3.060612122424484660e+00,6.473493941029802556e+01,6.921253667318697467e+01,6.722536774221687494e+00
3.063612722544508671e+00,6.475512636915938458e+01,6.919915158041760606e+01,6.732731004048281953e+00
3.066613322664532681e+00,6.477534383703083165e+01,6.918586711763904873e+01,6.742871919524101365e+00
3.069613922784556692e+00,6.479559165397473919e+01,6.917268307453511511e+01,6.752959599344290353e+00
3.072614522904580703e+00,6.481586966028848451e+01,6.915959924094792655e+01,6.762994121915265389e+00
3.075615123024604713e+00,6.483617769650437879e+01,6.914661540687795593e+01,6.772975565357298500e+00
3.078615723144628724e+00,6.485651560338969546e+01,6.913373136248399931e+01,6.782904007507106314e+00
3.081616323264652735e+00,6.487688322194667023e+01,6.912094689808319004e+01,6.792779525920435546e+00
3.084616923384676745e+00,6.489728039341252952e+01,6.910826180415098463e+01,6.802602197874593415e+00
3.087617523504700756e+00,6.491770695925941936e+01,6.909567587132116273e+01,6.812372100371023365e+00
3.090618123624724767e+00,6.493816276119449071e+01,6.908318889038586974e+01,6.822089310137835483e+00
3.093618723744748777e+00,6.495864764115981416e+01,6.907080065229557420e+01,6.831753903632318270e+00
3.096619323864772788e+00,6.497916144133246519e+01,6.905851094815903934e+01,6.841365957043486823e+00
3.099619923984796799e+00,6.499970400412443894e+01,6.904631956924342262e+01,6.850925546294552859e+00
3.102620524104820809e+00,6.502027517218272124e+01,6.903422630697414775e+01,6.860432747045462243e+00
3.105621124224844820e+00,6.504087478838927439e+01,6.902223095293501842e+01,6.869887634695320600e+00
3.108621724344868831e+00,6.506150269586096613e+01,6.901033329886817569e+01,6.879290284384895315e+00
3.111622324464892841e+00,6.508215873794969752e+01,6.899853313667404109e+01,6.888640770999093554e+00
3.114622924584916852e+00,6.510284275824227507e+01,6.898683025841143035e+01,6.897939169169390539e+00
3.117623524704940863e+00,6.512355460056049594e+01,6.897522445629743970e+01,6.907185553276255163e+00
3.120624124824964873e+00,6.514429410896111960e+01,6.896371552270754535e+01,6.916379997451619133e+00
3.123624724944988884e+00,6.516506112773585357e+01,6.895230325017550399e+01,6.925522575581255502e+00
3.126625325065012895e+00,6.518585550141138185e+01,6.894098743139346652e+01,6.934613361307185642e+00
3.129625925185036905e+00,6.520667707474935071e+01,6.892976785921185012e+01,6.943652428030126167e+00
3.132626525305060916e+00,6.522752569274635448e+01,6.891864432663946616e+01,6.952639848911796427e+00
3.135627125425084927e+00,6.524840120063394977e+01,6.890761662684340649e+01,6.961575696877370767e+00
3.138627725545108937e+00,6.526930344387868388e+01,6.889668455314912876e+01,6.970460044617751372e+00
3.141628325665132948e+00,6.529023226818205217e+01,6.888584789904041372e+01,6.979292964592034743e+00
3.144628925785156959e+00,6.531118751948048384e+01,6.887510645815937949e+01,6.988074529029741910e+00
3.147629525905180969e+00,6.533216904394541302e+01,6.886446002430645308e+01,6.996804809933240499e+00
3.150630126025204980e+00,6.535317668798319346e+01,6.885390839144044151e+01,7.005483879079993592e+00
3.153630726145228991e+00,6.537421029823519802e+01,6.884345135367843227e+01,7.014111808024911632e+00
3.156631326265253001e+00,6.539526972157771922e+01,6.883308870529586443e+01,7.022688668102667897e+00
3.159631926385277012e+00,6.541635480512201184e+01,6.882282024072652860e+01,7.031214530429929610e+00
3.162632526505301023e+00,6.543746539562417297e+01,6.881264575466985889e+01,7.039689465778749877e+00
3.165633126625325033e+00,6.545860133877728515e+01,6.880256504204258761e+01,7.048113544531716457e+00
3.168633726745349044e+00,6.547976248215702810e+01,6.879257789742763407e+01,7.056486837337352824e+00
3.171634326865373055e+00,6.550094867366667017e+01,6.878268411554559236e+01,7.064809414658003384e+00
3.174634926985397065e+00,6.552215976140426790e+01,6.877288349128535572e+01,7.073081346739071407e+00
3.177635527105421076e+00,6.554339559366266599e+01,6.876317581970423021e+01,7.081302703611206617e+00
3.180636127225445087e+00,6.556465601892945472e+01,6.875356089602786369e+01,7.089473555092496326e+00
3.183636727345468653e+00,6.558594088588702675e+01,6.874403851565023160e+01,7.097593970790686768e+00
3.186637327465492664e+00,6.560725004341252031e+01,6.873460847413373642e+01,7.105664020105281864e+00
3.189637927585516675e+00,6.562858334057790444e+01,6.872527056720909400e+01,7.113683772229793867e+00
3.192638527705540685e+00,6.564994062664985108e+01,6.871602459077537617e+01,7.121653296153852786e+00
3.195639127825564696e+00,6.567132175108986303e+01,6.870687034090005341e+01,7.129572660665349559e+00
3.198639727945588707e+00,6.569272656355418860e+01,6.869780761381890954e+01,7.137441934352603212e+00
3.201640328065612717e+00,6.571415491389386432e+01,6.868883620593614125e+01,7.145261185606441856e+00
3.204640928185636728e+00,6.573560665215470067e+01,6.867995591382424436e+01,7.153030482622393826e+00
3.207641528305660739e+00,6.575708162857728212e+01,6.867116653422414174e+01,7.160749893402671873e+00
3.210642128425684749e+00,6.577857969359696710e+01,6.866246786404506963e+01,7.168419485758430021e+00
3.213642728545708760e+00,6.580010069784388804e+01,6.865385970036463448e+01,7.176039327311728222e+00
3.216643328665732771e+00,6.582164449214295132e+01,6.864534184042881293e+01,7.183609485497657765e+00
3.219643928785756781e+00,6.584321092751385152e+01,6.863691408165192342e+01,7.191130027566418725e+00
3.222644528905780792e+00,6.586479985517104296e+01,6.862857622161668303e+01,7.198601020585354782e+00
3.225645129025804803e+00,6.588641112652375398e+01,6.862032805807412217e+01,7.206022531441024448e+00
3.228645729145828813e+00,6.590804459317601527e+01,6.861216938894366990e+01,7.213394626841248325e+00
3.231646329265852824e+00,6.592970010692660310e+01,6.860410001231309707e+01,7.220717373317114607e+00
3.234646929385876835e+00,6.595137751976906770e+01,6.859611972643853051e+01,7.227990837225038767e+00
3.237647529505900845e+00,6.597307668389174751e+01,6.858822832974445305e+01,7.235215084748741532e+00
3.240648129625924856e+00,6.599479745167776912e+01,6.858042562082374616e+01,7.242390181901255275e+00
3.243648729745948867e+00,6.601653967570500470e+01,6.857271139843761887e+01,7.249516194526961499e+00
3.246649329865972877e+00,6.603830320874612880e+01,6.856508546151563621e+01,7.256593188303546604e+00
3.249649929985996888e+00,6.606008790376857576e+01,6.855754760915574764e+01,7.263621228743951441e+00
3.252650530106020899e+00,6.608189361393453964e+01,6.855009764062424438e+01,7.270600381198399909e+00
3.255651130226044909e+00,6.610372019260103116e+01,6.854273535535577366e+01,7.277530710856316531e+00
3.258651730346068920e+00,6.612556749331980654e+01,6.853546055295336714e+01,7.284412282748273348e+00
3.261652330466092931e+00,6.614743536983741024e+01,6.852827303318839824e+01,7.291245161747960779e+00
3.264652930586116941e+00,6.616932367609514642e+01,6.852117259600061061e+01,7.298029412574084773e+00
3.267653530706140952e+00,6.619123226622910749e+01,6.851415904149810387e+01,7.304765099792316363e+00
3.270654130826164963e+00,6.621316099457014559e+01,6.850723216995733367e+01,7.311452287817187035e+00
3.273654730946188973e+00,6.623510971564391525e+01,6.850039178182311161e+01,7.318091040914018741e+00
3.276655331066212984e+00,6.625707828417083078e+01,6.849363767770864797e+01,7.324681423200768648e+00
3.279655931186236995e+00,6.627906655506608047e+01,6.848696965839545214e+01,7.331223498649973358e+00
3.282656531306261005e+00,6.630107438343962656e+01,6.848038752483343217e+01,7.337717331090605200e+00
3.285657131426285016e+00,6.632310162459621949e+01,6.847389107814086628e+01,7.344162984209899214e+00
3.288657731546309027e+00,6.634514813403535527e+01,6.846748011960437452e+01,7.350560521555283167e+00
3.291658331666333037e+00,6.636721376745133227e+01,6.846115445067893290e+01,7.356910006536201863e+00
3.294658931786357048e+00,6.638929838073322287e+01,6.845491387298788766e+01,7.363211502425929922e+00
3.297659531906381059e+00,6.641140182996485919e+01,6.844875818832294101e+01,7.369465072363431624e+00
3.300660132026405069e+00,6.643352397142487575e+01,6.844268719864415118e+01,7.375670779355212758e+00
3.303660732146429080e+00,6.645566466158663843e+01,6.843670070607996081e+01,7.381828686277050799e+00
3.306661332266453091e+00,6.647782375711834391e+01,6.843079851292715432e+01,7.387938855875909816e+00
3.309661932386477101e+00,6.650000111488290599e+01,6.842498042165085792e+01,7.394001350771675085e+00
3.312662532506501112e+00,6.652219659193805512e+01,6.841924623488459645e+01,7.400016233458917903e+00
3.315663132626525123e+00,6.654441004553629568e+01,6.841359575543023652e+01,7.405983566308763422e+00
3.318663732746549133e+00,6.656664133312487763e+01,6.840802878625800076e+01,7.411903411570581746e+00
3.321664332866573144e+00,6.658889031234585332e+01,6.840254513050648200e+01,7.417775831373794482e+00
3.324664932986597154e+00,6.661115684103603485e+01,6.839714459148262904e+01,7.423600887729598696e+00
3.327665533106621165e+00,6.663344077722702252e+01,6.839182697266174671e+01,7.429378642532774357e+00
3.330666133226645176e+00,6.665574197914517640e+01,6.838659207768751003e+01,7.435109157563337234e+00
3.333666733346669186e+00,6.667806030521165894e+01,6.838143971037193580e+01,7.440792494488364994e+00
3.336667333466693197e+00,6.670039561404237816e+01,6.837636967469542526e+01,7.446428714863602139e+00
3.339667933586717208e+00,6.672274776444801603e+01,6.837138177480674983e+01,7.452017880135259453e+00
3.342668533706741218e+00,6.674511661543407115e+01,6.836647581502298010e+01,7.457560051641744181e+00
3.345669133826765229e+00,6.676750202620075925e+01,6.836165159982962791e+01,7.463055290615226767e+00
3.348669733946789240e+00,6.678990385614312686e+01,6.835690893388049005e+01,7.468503658183489158e+00
3.351670334066813250e+00,6.681232196461020578e+01,6.835224762199726456e+01,7.473905215344839981e+00
3.354670934186837261e+00,6.683475621039194436e+01,6.834766746900824330e+01,7.479260023012594516e+00
3.357671534306861272e+00,6.685720645329747924e+01,6.834316827971120745e+01,7.484568142216394548e+00
3.360672134426885282e+00,6.687967255341209238e+01,6.833874985906618349e+01,7.489829633901287309e+00
3.363672734546909293e+00,6.690215437099659823e+01,6.833441201220497874e+01,7.495044558912127286e+00
3.366673334666933304e+00,6.692465176648731529e+01,6.833015454443115289e+01,7.500212977995268204e+00
3.369673934786957314e+00,6.694716460049606610e+01,6.832597726121998960e+01,7.505334951800183063e+00
3.372674534906981325e+00,6.696969273381021992e+01,6.832187996821856757e+01,7.510410540881045094e+00
3.375675135027005336e+00,6.699223602739263583e+01,6.831786247124568945e+01,7.515439805698384212e+00
3.378675735147029346e+00,6.701479434238167698e+01,6.831392457629192450e+01,7.520422806620630674e+00
3.381676335267053357e+00,6.703736754009123899e+01,6.831006608951960857e+01,7.525359603925766194e+00
3.384676935387077368e+00,6.705995548201072154e+01,6.830628681726278728e+01,7.530250257802893366e+00
3.387677535507101378e+00,6.708255802980504257e+01,6.830258656602730127e+01,7.535094828353759766e+00
3.390678135627125389e+00,6.710517504531462407e+01,6.829896514249074357e+01,7.539893375594388658e+00
3.393678735747149400e+00,6.712780639055542053e+01,6.829542235350244539e+01,7.544645959456623530e+00
3.396679335867173410e+00,6.715045192771889049e+01,6.829195800608347611e+01,7.549352639789666419e+00
3.399679935987197421e+00,6.717311151917199652e+01,6.828857190742671435e+01,7.554013476361626012e+00
3.402680536107220988e+00,6.719578502745721948e+01,6.828526386489672007e+01,7.558628528861072837e+00
3.405681136227244998e+00,6.721847231529257272e+01,6.828203368602987666e+01,7.563197856898530524e+00
3.408681736347269009e+00,6.724117324557155939e+01,6.827888117853426309e+01,7.567721520008054092e+00
3.411682336467293020e+00,6.726388768136320095e+01,6.827580615028975330e+01,7.572199577648678570e+00
3.414682936587317030e+00,6.728661548591203712e+01,6.827280840934794526e+01,7.576632089205967091e+00
3.417683536707341041e+00,6.730935652263812585e+01,6.826988776393223191e+01,7.581019113993491487e+00
3.420684136827365052e+00,6.733211065513701499e+01,6.826704402243770176e+01,7.585360711254355515e+00
3.423684736947389062e+00,6.735487774717981324e+01,6.826427699343123834e+01,7.589656940162615051e+00
3.426685337067413073e+00,6.737765766271309076e+01,6.826158648565147757e+01,7.593907859824791551e+00
3.429685937187437084e+00,6.740045026585896437e+01,6.825897230800879356e+01,7.598113529281340206e+00
3.432686537307461094e+00,6.742325542091504076e+01,6.825643426958531279e+01,7.602274007508118103e+00
3.435687137427485105e+00,6.744607299235447329e+01,6.825397217963494256e+01,7.606389353417791988e+00
3.438687737547509116e+00,6.746890284482590516e+01,6.825158584758329994e+01,7.610459625861334843e+00
3.441688337667533126e+00,6.749174484315348366e+01,6.824927508302781121e+01,7.614484883629400791e+00
3.444688937787557137e+00,6.751459885233688851e+01,6.824703969573759821e+01,7.618465185453842992e+00
3.447689537907581148e+00,6.753746473755131774e+01,6.824487949565357781e+01,7.622400590009041466e+00
3.450690138027605158e+00,6.756034236414745919e+01,6.824279429288840504e+01,7.626291155913358821e+00
3.453690738147629169e+00,6.758323159765154742e+01,6.824078389772648734e+01,7.630136941730574662e+00
3.456691338267653180e+00,6.760613230376529259e+01,6.823884812062399874e+01,7.633938005971205421e+00
3.459691938387677190e+00,6.762904434836595158e+01,6.823698677220885145e+01,7.637694407093975180e+00
3.462692538507701201e+00,6.765196759750627109e+01,6.823519966328071007e+01,7.641406203507171924e+00
3.465693138627725212e+00,6.767490191741451611e+01,6.823348660481102002e+01,7.645073453569984245e+00
3.468693738747749222e+00,6.769784717449448408e+01,6.823184740794293646e+01,7.648696215593930425e+00
3.471694338867773233e+00,6.772080323532546231e+01,6.823028188399140959e+01,7.652274547844188035e+00
3.474694938987797244e+00,6.774376996666227058e+01,6.822878984444312778e+01,7.655808508540922652e+00
3.477695539107821254e+00,6.776674723543521850e+01,6.822737110095651758e+01,7.659298155860699175e+00
3.480696139227845265e+00,6.778973490875016239e+01,6.822602546536178636e+01,7.662743547937771460e+00
3.483696739347869276e+00,6.781273285388843419e+01,6.822475274966087966e+01,7.666144742865408368e+00
3.486697339467893286e+00,6.783574093830692675e+01,6.822355276602749541e+01,7.669501798697249129e+00
3.489697939587917297e+00,6.785875902963798012e+01,6.822242532680709814e+01,7.672814773448605408e+00
3.492698539707941308e+00,6.788178699568952368e+01,6.822137024451687637e+01,7.676083725097755384e+00
3.495699139827965318e+00,6.790482470444493401e+01,6.822038733184582782e+01,7.679308711587261804e+00
3.498699739947989329e+00,6.792787202406314861e+01,6.821947640165464577e+01,7.682489790825279385e+00
3.501700340068013340e+00,6.795092882287859481e+01,6.821863726697579011e+01,7.685627020686819577e+00
3.504700940188037350e+00,6.797399496940121821e+01,6.821786974101351575e+01,7.688720459015021547e+00
3.507701540308061361e+00,6.799707033231648268e+01,6.821717363714378735e+01,7.691770163622461354e+00
3.510702140428085372e+00,6.802015478048535613e+01,6.821654876891433616e+01,7.694776192292382078e+00
3.513702740548109382e+00,6.804324818294433896e+01,6.821599495004464586e+01,7.697738602779976347e+00
3.516703340668133393e+00,6.806635040890542143e+01,6.821551199442596669e+01,7.700657452813616466e+00
3.519703940788157404e+00,6.808946132775611204e+01,6.821509971612127288e+01,7.703532800096122735e+00
3.522704540908181414e+00,6.811258080905945178e+01,6.821475792936533367e+01,7.706364702305972259e+00
3.525705141028205425e+00,6.813570872255397148e+01,6.821448644856464227e+01,7.709153217098546840e+00
3.528705741148229436e+00,6.815884493815374867e+01,6.821428508829744430e+01,7.711898402107355999e+00
3.531706341268253446e+00,6.818198932594832229e+01,6.821415366331375196e+01,7.714600314945247561e+00
3.534706941388277457e+00,6.820514175620280639e+01,6.821409198853532985e+01,7.717259013205598706e+00
3.537707541508301468e+00,6.822830209935776224e+01,6.821409987905569494e+01,7.719874554463538097e+00
3.540708141628325478e+00,6.825147022602932623e+01,6.821417715014011662e+01,7.722446996277176012e+00
3.543708741748349489e+00,6.827464600700783137e+01,6.821432361722455084e+01,7.724976396189207506e+00
3.546709341868373500e+00,6.829782931313525296e+01,6.821453909574039187e+01,7.727462811825515310e+00
3.549709941988397510e+00,6.832102001545344194e+01,6.821482340108143205e+01,7.729906300934188401e+00
3.552710542108421521e+00,6.834421798525285396e+01,6.821517634883181813e+01,7.732306921247741549e+00
3.555711142228445532e+00,6.836742309399701867e+01,6.821559775474840137e+01,7.734664730486974449e+00
3.558711742348469542e+00,6.839063521332249707e+01,6.821608743476069492e+01,7.736979786362083722e+00
3.561712342468493553e+00,6.841385421503893838e+01,6.821664520497093065e+01,7.739252146573812219e+00
3.564712942588517564e+00,6.843707997112908004e+01,6.821727088165405917e+01,7.741481868814567235e+00
3.567713542708541574e+00,6.846031235374869084e+01,6.821796428125766454e+01,7.743669010769619554e+00
3.570714142828565585e+00,6.848355123522661358e+01,6.821872522040209219e+01,7.745813630118155935e+00
3.573714742948589596e+00,6.850679648806476507e+01,6.821955351588033523e+01,7.747915784534426642e+00
3.576715343068613606e+00,6.853004798493812189e+01,6.822044898465810547e+01,7.749975531688864550e+00
3.579715943188637617e+00,6.855330559869473461e+01,6.822141144387380507e+01,7.751992929249158060e+00
3.582716543308661628e+00,6.857656920235569942e+01,6.822244071083851225e+01,7.753968034881410176e+00
3.585717143428685638e+00,6.859983866911520067e+01,6.822353660303603817e+01,7.755900906251137705e+00
3.588717743548709649e+00,6.862311387234046833e+01,6.822469893812285591e+01,7.757791601024432993e+00
3.591718343668733660e+00,6.864639468557182056e+01,6.822592753392815723e+01,7.759640176869003980e+00
3.594718943788757670e+00,6.866968098252262109e+01,6.822722220845381003e+01,7.761446691455264890e+00
3.597719543908781681e+00,6.869297263707932188e+01,6.822858277987438669e+01,7.763211202457364735e+00
3.600720144028805692e+00,6.871626952330139204e+01,6.823000906653714992e+01,7.764933767554280664e+00
3.603720744148829702e+00,6.873957151542144572e+01,6.823150088696205273e+01,7.766614444430860686e+00
3.606721344268853713e+00,6.876287848784507162e+01,6.823305805984176686e+01,7.768253290778814879e+00
3.609721944388877723e+00,6.878619031515100346e+01,6.823468040404164014e+01,7.769850364297840706e+00
3.612722544508901734e+00,6.880950687209099215e+01,6.823636773859971072e+01,7.771405722696586693e+00
3.615723144628925745e+00,6.883282803358986257e+01,6.823811988272672124e+01,7.772919423693712027e+00
3.618723744748949755e+00,6.885615367474552784e+01,6.823993665580610468e+01,7.774391525018850224e+00
3.621724344868973322e+00,6.887948367082893242e+01,6.824181787739399851e+01,7.775822084413680280e+00
3.624724944988997333e+00,6.890281789728412321e+01,6.824376336721923053e+01,7.777211159632908100e+00
3.627725545109021343e+00,6.892615622972819267e+01,6.824577294518331883e+01,7.778558808445238171e+00
3.630726145229045354e+00,6.894949854395127886e+01,6.824784643136047180e+01,7.779865088634385195e+00
3.633726745349069365e+00,6.897284471591662225e+01,6.824998364599760237e+01,7.781130058000078620e+00
3.636727345469093375e+00,6.899619462176050888e+01,6.825218440951432797e+01,7.782353774358964138e+00
3.639727945589117386e+00,6.901954813779229880e+01,6.825444854250294213e+01,7.783536295545683714e+00
3.642728545709141397e+00,6.904290514049441185e+01,6.825677586572842870e+01,7.784677679413759321e+00
3.645729145829165407e+00,6.906626550652234187e+01,6.825916620012850444e+01,7.785777983836529970e+00
3.648729745949189418e+00,6.908962911270462826e+01,6.826161936681353382e+01,7.786837266708189986e+00
3.651730346069213429e+00,6.911299583604289865e+01,6.826413518706661421e+01,7.787855585944678083e+00
3.654730946189237439e+00,6.913636555371184045e+01,6.826671348234351910e+01,7.788832999484594843e+00
3.657731546309261450e+00,6.915973814305918665e+01,6.826935407427269809e+01,7.789769565290199260e+00
3.660732146429285461e+00,6.918311348160577268e+01,6.827205678465534788e+01,7.790665341348243622e+00
3.663732746549309471e+00,6.920649144704547950e+01,6.827482143546531290e+01,7.791520385670997584e+00
3.666733346669333482e+00,6.922987191724523370e+01,6.827764784884915628e+01,7.792334756297045750e+00
3.669733946789357493e+00,6.925325477024506426e+01,6.828053584712611723e+01,7.793108511292316187e+00
3.672734546909381503e+00,6.927663988425805996e+01,6.828348525278815373e+01,7.793841708750858466e+00
3.675735147029405514e+00,6.930002713767032674e+01,6.828649588849991403e+01,7.794534406795799342e+00
3.678735747149429525e+00,6.932341640904111557e+01,6.828956757709870828e+01,7.795186663580261133e+00
3.681736347269453535e+00,6.934680757710268040e+01,6.829270014159460800e+01,7.795798537288137098e+00
3.684736947389477546e+00,6.937020052076036336e+01,6.829589340517030394e+01,7.796370086135092414e+00
3.687737547509501557e+00,6.939359511909258060e+01,6.829914719118123401e+01,7.796901368369315577e+00
3.690738147629525567e+00,6.941699125135077963e+01,6.830246132315551222e+01,7.797392442272466084e+00
3.693738747749549578e+00,6.944038879695952460e+01,6.830583562479395709e+01,7.797843366160470246e+00
3.696739347869573589e+00,6.946378763551641100e+01,6.830926991997006326e+01,7.798254198384402258e+00
3.699739947989597599e+00,6.948718764679210835e+01,6.831276403273002984e+01,7.798624997331331521e+00
3.702740548109621610e+00,6.951058871073034595e+01,6.831631778729277471e+01,7.798955821425094470e+00
3.705741148229645621e+00,6.953399070744791288e+01,6.831993100804987762e+01,7.799246729127210287e+00
3.708741748349669631e+00,6.955739351723471486e+01,6.832360351956562283e+01,7.799497778937670489e+00
3.711742348469693642e+00,6.958079702055363214e+01,6.832733514657699914e+01,7.799709029395716975e+00
3.714742948589717653e+00,6.960420109804070421e+01,6.833112571399367141e+01,7.799880539080728425e+00
3.717743548709741663e+00,6.962760563050497353e+01,6.833497504689802327e+01,7.800012366612946835e+00
3.720744148829765674e+00,6.965101049892855656e+01,6.833888297054512861e+01,7.800104570654317726e+00
3.723744748949789685e+00,6.967441558446668637e+01,6.834284931036273747e+01,7.800157209909285960e+00
3.726745349069813695e+00,6.969782076844758478e+01,6.834687389195130436e+01,7.800170343125590655e+00
3.729745949189837706e+00,6.972122593237259025e+01,6.835095654108398833e+01,7.800144029094979281e+00
3.732746549309861717e+00,6.974463095791608680e+01,6.835509708370663873e+01,7.800078326654062089e+00
3.735747149429885727e+00,6.976803572692554667e+01,6.835929534593779522e+01,7.799973294685035974e+00
3.738747749549909738e+00,6.979144012142148767e+01,6.836355115406868777e+01,7.799828992116455417e+00
3.741748349669933749e+00,6.981484402375416209e+01,6.836786433450210154e+01,7.799645477981189678e+00
3.744748949789957759e+00,6.983824731674937425e+01,6.837223471352908177e+01,7.799422811578413217e+00
3.747749549909981770e+00,6.986164988299861989e+01,6.837666211760264900e+01,7.799161052217670864e+00
3.750750150030005781e+00,6.988505160524816517e+01,6.838114637335574741e+01,7.798860259251418903e+00
3.753750750150029791e+00,6.990845236642705629e+01,6.838568730759543257e+01,7.798520492082659850e+00
3.756751350270053802e+00,6.993185204964704837e+01,6.839028474730292828e+01,7.798141810165666321e+00
3.759751950390077813e+00,6.995525053820267658e+01,6.839493851963354132e+01,7.797724273006713780e+00
3.762752550510101823e+00,6.997864771557124186e+01,6.839964845191673248e+01,7.797267940164753774e+00
3.765753150630125834e+00,7.000204346541272571e+01,6.840441437165611660e+01,7.796772871252116488e+00
