t,h,dh_dt,dh_dt_noisy
1.250250050010002188e-02,4.188304493351237799e-03,-1.376850315363378763e-01,-1.375322941437571722e-01
1.251250250050010143e-02,4.186928050767201558e-03,-1.375487647237420286e-01,-1.377248399463537054e-01
1.252250450090018098e-02,4.185552969831196624e-03,-1.374127225168343680e-01,-1.372764242020564351e-01
1.253250650130026227e-02,4.184179248297273043e-03,-1.372769043974303993e-01,-1.369680384226189818e-01
1.254250850170034182e-02,4.182806883925141266e-03,-1.371413098489289439e-01,-1.372300475555410515e-01
1.255251050210042137e-02,4.181435874480168673e-03,-1.370059383563079491e-01,-1.369351959109721684e-01
1.256251250250050265e-02,4.180066217733378713e-03,-1.368707894061201025e-01,-1.363516702944254366e-01
1.257251450290058220e-02,4.178697911461455236e-03,-1.367358624864888905e-01,-1.365621285759104908e-01
1.258251650330066175e-02,4.177330953446738160e-03,-1.366011570871041858e-01,-1.361406886294163621e-01
1.259251850370074130e-02,4.175965341477225201e-03,-1.364666726992183887e-01,-1.360833209357398821e-01
1.260252050410082258e-02,4.174601073346571878e-03,-1.363324088156419589e-01,-1.361440687282616802e-01
1.261252250450090213e-02,4.173238146854093243e-03,-1.361983649307397237e-01,-1.362263383710956566e-01
1.262252450490098168e-02,4.171876559804759549e-03,-1.360645405404262431e-01,-1.362750389237351312e-01
1.263252650530106123e-02,4.170516310009201449e-03,-1.359309351421622569e-01,-1.362088596395428508e-01
1.264252850570114252e-02,4.169157395283703930e-03,-1.357975482349499108e-01,-1.356759660012795965e-01
1.265253050610122207e-02,4.167799813450212380e-03,-1.356643793193294256e-01,-1.355473334751607362e-01
1.266253250650130162e-02,4.166443562336330855e-03,-1.355314278973747955e-01,-1.355750834493829604e-01
1.267253450690138117e-02,4.165088639775317743e-03,-1.353986934726892077e-01,-1.351865768774175580e-01
1.268253650730146245e-02,4.163735043606090966e-03,-1.352661755504017127e-01,-1.354173098289875032e-01
1.269253850770154200e-02,4.162382771673227982e-03,-1.351338736371630322e-01,-1.348563188701352444e-01
1.270254050810162155e-02,4.161031821826962317e-03,-1.350017872411413689e-01,-1.349917854749448365e-01
1.271254250850170284e-02,4.159682191923183558e-03,-1.348699158720181590e-01,-1.348789975159633003e-01
1.272254450890178239e-02,4.158333879823442568e-03,-1.347382590409848535e-01,-1.347383273652297264e-01
1.273254650930186194e-02,4.156986883394945403e-03,-1.346068162607383378e-01,-1.346314640799344819e-01
1.274254850970194149e-02,4.155641200510556792e-03,-1.344755870454769631e-01,-1.338535209733947851e-01
1.275255051010202277e-02,4.154296829048799260e-03,-1.343445709108969932e-01,-1.347474508681839045e-01
1.276255251050210232e-02,4.152953766893853135e-03,-1.342137673741882198e-01,-1.341694617382427623e-01
1.277255451090218187e-02,4.151612011935556547e-03,-1.340831759540304369e-01,-1.337721494066956840e-01
1.278255651130226142e-02,4.150271562069405423e-03,-1.339527961705893055e-01,-1.337734179074461793e-01
1.279255851170234271e-02,4.148932415196552627e-03,-1.338226275455122738e-01,-1.338981480384390799e-01
1.280256051210242225e-02,4.147594569223809688e-03,-1.336926696019251071e-01,-1.332576393458708985e-01
1.281256251250250180e-02,4.146258022063646805e-03,-1.335629218644278360e-01,-1.338300450788692531e-01
1.282256451290258309e-02,4.144922771634189373e-03,-1.334333838590905652e-01,-1.337599578915201204e-01
1.283256651330266264e-02,4.143588815859222327e-03,-1.333040551134500873e-01,-1.331620374727169875e-01
1.284256851370274219e-02,4.142256152668189265e-03,-1.331749351565059414e-01,-1.335385526068141870e-01
1.285257051410282174e-02,4.140924779996188985e-03,-1.330460235187162776e-01,-1.336405109569579197e-01
1.286257251450290302e-02,4.139594695783978956e-03,-1.329173197319942767e-01,-1.326965980725622885e-01
1.287257451490298257e-02,4.138265897977977045e-03,-1.327888233297045695e-01,-1.325984857515494497e-01
1.288257651530306212e-02,4.136938384530255454e-03,-1.326605338466589068e-01,-1.324774621309230405e-01
1.289257851570314167e-02,4.135612153398545050e-03,-1.325324508191127182e-01,-1.326543186052837608e-01
1.290258051610322296e-02,4.134287202546235371e-03,-1.324045737847612259e-01,-1.323588372528388957e-01
1.291258251650330251e-02,4.132963529942373752e-03,-1.322769022827359753e-01,-1.325182339272965859e-01
1.292258451690338206e-02,4.131641133561663598e-03,-1.321494358536004221e-01,-1.317158480519472485e-01
1.293258651730346334e-02,4.130320011357113859e-03,-1.320221740367127916e-01,-1.318244179738366773e-01
1.294258851770354289e-02,4.129000160792975146e-03,-1.318951163252824188e-01,-1.317095523071898644e-01
1.295259051810362244e-02,4.127681579660058032e-03,-1.317682622449309060e-01,-1.322557584301575773e-01
1.296259251850370199e-02,4.126364265951808739e-03,-1.316416113416786493e-01,-1.314397858306811662e-01
1.297259451890378328e-02,4.125048217665327685e-03,-1.315151631627679563e-01,-1.311416701572726273e-01
1.298259651930386283e-02,4.123733432801368615e-03,-1.313889172566599095e-01,-1.310848517352480591e-01
1.299259851970394238e-02,4.122419909364335999e-03,-1.312628731730308418e-01,-1.310655905890817097e-01
1.300260052010402193e-02,4.121107645362291107e-03,-1.311370304627703098e-01,-1.311372697550277355e-01
1.301260252050410321e-02,4.119796638806944196e-03,-1.310113886779768477e-01,-1.310968468897906192e-01
1.302260452090418276e-02,4.118486887713661455e-03,-1.308859473719558852e-01,-1.307355369505511511e-01
1.303260652130426231e-02,4.117178390101459799e-03,-1.307607060992160841e-01,-1.306650137602667350e-01
1.304260852170434186e-02,4.115871143993010337e-03,-1.306356644154667290e-01,-1.305765707828702715e-01
1.305261052210442314e-02,4.114565147414636637e-03,-1.305108218776145357e-01,-1.305881280643117759e-01
1.306261252250450269e-02,4.113260398396315597e-03,-1.303861780437606810e-01,-1.299658639117793335e-01
1.307261452290458224e-02,4.111956894971676574e-03,-1.302617324731977499e-01,-1.305536932962467478e-01
1.308261652330466353e-02,4.110654635178001386e-03,-1.301374847264069046e-01,-1.301431428403599377e-01
1.309261852370474308e-02,4.109353617056226045e-03,-1.300134343650547475e-01,-1.301584795832520791e-01
1.310262052410482263e-02,4.108053838650939892e-03,-1.298895809519907685e-01,-1.296315701899680428e-01
1.311262252450490218e-02,4.106755298010382124e-03,-1.297659240512434309e-01,-1.294083036744198556e-01
1.312262452490498346e-02,4.105457993186448738e-03,-1.296424632280184508e-01,-1.293314410178158791e-01
1.313262652530506301e-02,4.104161922234685587e-03,-1.295191980486948002e-01,-1.293303462532551795e-01
1.314262852570514256e-02,4.102867083214293588e-03,-1.293961280808226255e-01,-1.297467785749426283e-01
1.315263052610522211e-02,4.101573474188124381e-03,-1.292732528931194724e-01,-1.287529447162328866e-01
1.316263252650530340e-02,4.100281093222685538e-03,-1.291505720554683989e-01,-1.290213980330747467e-01
1.317263452690538295e-02,4.098989938388135357e-03,-1.290280851389140893e-01,-1.290552009501632902e-01
1.318263652730546250e-02,4.097700007758284593e-03,-1.289057917156603561e-01,-1.289004165666316759e-01
1.319263852770554378e-02,4.096411299410599068e-03,-1.287836913590675314e-01,-1.288685711424804314e-01
1.320264052810562333e-02,4.095123811426196192e-03,-1.286617836436491358e-01,-1.285558135004681857e-01
1.321264252850570288e-02,4.093837541889845839e-03,-1.285400681450691029e-01,-1.284625261930414653e-01
1.322264452890578243e-02,4.092552488889972945e-03,-1.284185444401393095e-01,-1.285085694515559762e-01
1.323264652930586371e-02,4.091268650518652301e-03,-1.282972121068160221e-01,-1.289396849660098821e-01
1.324264852970594326e-02,4.089986024871613765e-03,-1.281760707241976771e-01,-1.281848510579596812e-01
1.325265053010602281e-02,4.088704610048239652e-03,-1.280551198725217721e-01,-1.279359108834619008e-01
1.326265253050610236e-02,4.087424404151564737e-03,-1.279343591331619234e-01,-1.278028171719388373e-01
1.327265453090618365e-02,4.086145405288277993e-03,-1.278137880886254241e-01,-1.278521543388193571e-01
1.328265653130626320e-02,4.084867611568719983e-03,-1.276934063225499960e-01,-1.275800776301841410e-01
1.329265853170634275e-02,4.083591021106884600e-03,-1.275732134197011258e-01,-1.273161336845918812e-01
1.330266053210642230e-02,4.082315632020419062e-03,-1.274532089659695111e-01,-1.275707715366104777e-01
1.331266253250650358e-02,4.081041442430622182e-03,-1.273333925483677853e-01,-1.269668227870131283e-01
1.332266453290658313e-02,4.079768450462448702e-03,-1.272137637550284084e-01,-1.277025533304836369e-01
1.333266653330666268e-02,4.078496654244502355e-03,-1.270943221752000585e-01,-1.274095843086298363e-01
1.334266853370674397e-02,4.077226051909041936e-03,-1.269750673992455781e-01,-1.272013536368394315e-01
1.335267053410682352e-02,4.075956641591979568e-03,-1.268559990186388098e-01,-1.274671156960076879e-01
1.336267253450690307e-02,4.074688421432879834e-03,-1.267371166259620152e-01,-1.269870572812202003e-01
1.337267453490698262e-02,4.073421389574959778e-03,-1.266184198149031825e-01,-1.263063268209940748e-01
1.338267653530706390e-02,4.072155544165089770e-03,-1.264999081802530290e-01,-1.261895259139398928e-01
1.339267853570714345e-02,4.070890883353793510e-03,-1.263815813179025582e-01,-1.263572417022210126e-01
1.340268053610722300e-02,4.069627405295246289e-03,-1.262634388248401185e-01,-1.258331883331556267e-01
1.341268253650730255e-02,4.068365108147278461e-03,-1.261454802991489599e-01,-1.260856077441624146e-01
1.342268453690738383e-02,4.067103990071370238e-03,-1.260277053400040426e-01,-1.261521583291581039e-01
1.343268653730746338e-02,4.065844049232657763e-03,-1.259101135476700106e-01,-1.258497058553243175e-01
1.344268853770754293e-02,4.064585283799928769e-03,-1.257927045234978891e-01,-1.258269911760888649e-01
1.345269053810762422e-02,4.063327691945624320e-03,-1.256754778699228636e-01,-1.254914945047978514e-01
1.346269253850770377e-02,4.062071271845837939e-03,-1.255584331904611994e-01,-1.259341958503995551e-01
1.347269453890778332e-02,4.060816021680315607e-03,-1.254415700897078267e-01,-1.251917163538750211e-01
1.348269653930786287e-02,4.059561939632458372e-03,-1.253248881733338427e-01,-1.254397698561309782e-01
1.349269853970794415e-02,4.058309023889317135e-03,-1.252083870480832362e-01,-1.249945562939556720e-01
1.350270054010802370e-02,4.057057272641597864e-03,-1.250920663217709727e-01,-1.254773263722325782e-01
1.351270254050810325e-02,4.055806684083659852e-03,-1.249759256032800525e-01,-1.250807402671431368e-01
1.352270454090818280e-02,4.054557256413513985e-03,-1.248599645025587207e-01,-1.248404486974711708e-01
1.353270654130826409e-02,4.053308987832823611e-03,-1.247441826306179280e-01,-1.245188194733801434e-01
1.354270854170834364e-02,4.052061876546906270e-03,-1.246285795995288881e-01,-1.249329623668218592e-01
1.355271054210842319e-02,4.050815920764732833e-03,-1.245131550224204409e-01,-1.240962939584432517e-01
1.356271254250850274e-02,4.049571118698925762e-03,-1.243979085134762907e-01,-1.242772426447254080e-01
1.357271454290858402e-02,4.048327468565760846e-03,-1.242828396879323560e-01,-1.244142835425331300e-01
1.358271654330866357e-02,4.047084968585166337e-03,-1.241679481620744929e-01,-1.238636226535274748e-01
1.359271854370874312e-02,4.045843616980726414e-03,-1.240532335532358310e-01,-1.240275557974801768e-01
1.360272054410882440e-02,4.044603411979672512e-03,-1.239386954797937895e-01,-1.236491212346159801e-01
1.361272254450890395e-02,4.043364351812895469e-03,-1.238243335611682872e-01,-1.232435466089815967e-01
1.362272454490898350e-02,4.042126434714933374e-03,-1.237101474178182586e-01,-1.235180153234036182e-01
1.363272654530906305e-02,4.040889658923981984e-03,-1.235961366712400311e-01,-1.237278065371325425e-01
1.364272854570914434e-02,4.039654022681885177e-03,-1.234823009439639241e-01,-1.235887278028117153e-01
1.365273054610922389e-02,4.038419524234144499e-03,-1.233686398595525563e-01,-1.232230012729579466e-01
1.366273254650930344e-02,4.037186161829910483e-03,-1.232551530425975289e-01,-1.231831766883240836e-01
1.367273454690938299e-02,4.035953933721990461e-03,-1.231418401187175937e-01,-1.233500976096058438e-01
1.368273654730946427e-02,4.034722838166840755e-03,-1.230287007145554889e-01,-1.231957280934619786e-01
1.369273854770954382e-02,4.033492873424572751e-03,-1.229157344577759409e-01,-1.227492889504553930e-01
1.370274054810962337e-02,4.032264037758951161e-03,-1.228029409770630687e-01,-1.222162663843477381e-01
1.371274254850970466e-02,4.031036329437392290e-03,-1.226903199021177060e-01,-1.233479117474446940e-01
1.372274454890978421e-02,4.029809746730966639e-03,-1.225778708636549169e-01,-1.223968918291992308e-01
1.373274654930986376e-02,4.028584287914396302e-03,-1.224655934934018170e-01,-1.225183552891572353e-01
1.374274854970994331e-02,4.027359951266057565e-03,-1.223534874240947701e-01,-1.221586462456597244e-01
1.375275055011002459e-02,4.026136735067979179e-03,-1.222415522894771400e-01,-1.220246219449608177e-01
1.376275255051010414e-02,4.024914637605841485e-03,-1.221297877242966679e-01,-1.221165782030370350e-01
1.377275455091018369e-02,4.023693657168980753e-03,-1.220181933643032651e-01,-1.222721867510588173e-01
1.378275655131026324e-02,4.022473792050383114e-03,-1.219067688462462939e-01,-1.222560318196220380e-01
1.379275855171034453e-02,4.021255040546688891e-03,-1.217955138078721244e-01,-1.222640584800204211e-01
1.380276055211042407e-02,4.020037400958192605e-03,-1.216844278879221919e-01,-1.213788414878634592e-01
1.381276255251050362e-02,4.018820871588839501e-03,-1.215735107261299158e-01,-1.216259363175691693e-01
1.382276455291058317e-02,4.017605450746229018e-03,-1.214627619632187155e-01,-1.215978307050583490e-01
1.383276655331066446e-02,4.016391136741613056e-03,-1.213521812408993733e-01,-1.214216110936059689e-01
1.384276855371074401e-02,4.015177927889896844e-03,-1.212417682018678555e-01,-1.215766351314669924e-01
1.385277055411082356e-02,4.013965822509638071e-03,-1.211315224898026621e-01,-1.210553688449223925e-01
1.386277255451090484e-02,4.012754818923046883e-03,-1.210214437493626477e-01,-1.206917683753516990e-01
1.387277455491098439e-02,4.011544915455988493e-03,-1.209115316261845652e-01,-1.206269164684918294e-01
1.388277655531106394e-02,4.010336110437979704e-03,-1.208017857668807343e-01,-1.211932355346876655e-01
1.389277855571114349e-02,4.009128402202188912e-03,-1.206922058190364883e-01,-1.203513278480842497e-01
1.390278055611122478e-02,4.007921789085438710e-03,-1.205827914312079807e-01,-1.207738506548895613e-01
1.391278255651130433e-02,4.006716269428205884e-03,-1.204735422529199379e-01,-1.209517803192306229e-01
1.392278455691138388e-02,4.005511841574617080e-03,-1.203644579346629245e-01,-1.206718259935155718e-01
1.393278655731146343e-02,4.004308503872455738e-03,-1.202555381278915536e-01,-1.204971666557028143e-01
1.394278855771154471e-02,4.003106254673154292e-03,-1.201467824850215999e-01,-1.201485194451066135e-01
1.395279055811162426e-02,4.001905092331801105e-03,-1.200381906594280151e-01,-1.202961845276745712e-01
1.396279255851170381e-02,4.000705015207136131e-03,-1.199297623054425554e-01,-1.203073236706375393e-01
1.397279455891178510e-02,3.999506021661551787e-03,-1.198214970783512690e-01,-1.198876205871340916e-01
1.398279655931186465e-02,3.998308110061094683e-03,-1.197133946343924837e-01,-1.192324186486940912e-01
1.399279855971194420e-02,3.997111278775463024e-03,-1.196054546307542404e-01,-1.197810423513513967e-01
1.400280056011202374e-02,3.995915526178010074e-03,-1.194976767255722661e-01,-1.193816133467098251e-01
1.401280256051210503e-02,3.994720850645738959e-03,-1.193900605779273649e-01,-1.193700738701199970e-01
1.402280456091218458e-02,3.993527250559308732e-03,-1.192826058478434481e-01,-1.186180889192948035e-01
1.403280656131226413e-02,3.992334724303029173e-03,-1.191753121962850354e-01,-1.196498767361999088e-01
1.404280856171234368e-02,3.991143270264864255e-03,-1.190681792851550347e-01,-1.187943338733512960e-01
1.405281056211242496e-02,3.989952886836430415e-03,-1.189612067772924942e-01,-1.192815530262425205e-01
1.406281256251250451e-02,3.988763572412997414e-03,-1.188543943364705202e-01,-1.190024981499755580e-01
1.407281456291258406e-02,3.987575325393486608e-03,-1.187477416273935993e-01,-1.187719120407419587e-01
1.408281656331266535e-02,3.986388144180473547e-03,-1.186412483156957243e-01,-1.178447267652462105e-01
1.409281856371274490e-02,3.985202027180187109e-03,-1.185349140679382018e-01,-1.187256653955090363e-01
1.410282056411282445e-02,3.984016972802508633e-03,-1.184287385516070573e-01,-1.189009595799191410e-01
1.411282256451290400e-02,3.982832979460971048e-03,-1.183227214351110224e-01,-1.179983805350257181e-01
1.412282456491298528e-02,3.981650045572761483e-03,-1.182168623877793839e-01,-1.184266714148619060e-01
1.413282656531306483e-02,3.980468169558720390e-03,-1.181111610798597084e-01,-1.181718986682823852e-01
1.414282856571314438e-02,3.979287349843340683e-03,-1.180056171825154959e-01,-1.180116276382515567e-01
1.415283056611322393e-02,3.978107584854767738e-03,-1.179002303678242519e-01,-1.178759831714290274e-01
1.416283256651330522e-02,3.976928873024801123e-03,-1.177950003087750441e-01,-1.178375349658642712e-01
1.417283456691338477e-02,3.975751212788891133e-03,-1.176899266792663795e-01,-1.176229875702728689e-01
1.418283656731346432e-02,3.974574602586143125e-03,-1.175850091541041087e-01,-1.174881692535451744e-01
1.419283856771354387e-02,3.973399040859314051e-03,-1.174802474089991777e-01,-1.172667667044446915e-01
1.420284056811362515e-02,3.972224526054815054e-03,-1.173756411205654354e-01,-1.174824494045403483e-01
1.421284256851370470e-02,3.971051056622708873e-03,-1.172711899663175239e-01,-1.174583725021562525e-01
1.422284456891378425e-02,3.969878631016712442e-03,-1.171668936246688109e-01,-1.174327811943355754e-01
1.423284656931386553e-02,3.968707247694194286e-03,-1.170627517749288499e-01,-1.169145745498865463e-01
1.424284856971394508e-02,3.967536905116177126e-03,-1.169587640973017706e-01,-1.169703386336008039e-01
1.425285057011402463e-02,3.966367601747335277e-03,-1.168549302728836697e-01,-1.167166291300267139e-01
1.426285257051410418e-02,3.965199336055997247e-03,-1.167512499836608347e-01,-1.166167009232068619e-01
1.427285457091418547e-02,3.964032106514143138e-03,-1.166477229125072873e-01,-1.162262536791686396e-01
1.428285657131426502e-02,3.962865911597408114e-03,-1.165443487431831043e-01,-1.164924724692913416e-01
1.429285857171434457e-02,3.961700749785078933e-03,-1.164411271603318643e-01,-1.162530343311593550e-01
1.430286057211442412e-02,3.960536619560093077e-03,-1.163380578494784129e-01,-1.166387053060521095e-01
1.431286257251450540e-02,3.959373519409045694e-03,-1.162351404970275864e-01,-1.165052159160750722e-01
1.432286457291458495e-02,3.958211447822180921e-03,-1.161323747902612280e-01,-1.162103092267123133e-01
1.433286657331466450e-02,3.957050403293397960e-03,-1.160297604173364944e-01,-1.163339398362901039e-01
1.434286857371474579e-02,3.955890384320247602e-03,-1.159272970672836772e-01,-1.157548987628358866e-01
1.435287057411482534e-02,3.954731389403934837e-03,-1.158249844300042741e-01,-1.161582476270728581e-01
1.436287257451490489e-02,3.953573417049317112e-03,-1.157228221962686987e-01,-1.157057264415847636e-01
1.437287457491498444e-02,3.952416465764902603e-03,-1.156208100577141296e-01,-1.162353339630890353e-01
1.438287657531506572e-02,3.951260534062857148e-03,-1.155189477068430393e-01,-1.157951426376943732e-01
1.439287857571514527e-02,3.950105620458994708e-03,-1.154172348370202661e-01,-1.155019936710875023e-01
1.440288057611522482e-02,3.948951723472786043e-03,-1.153156711424717512e-01,-1.153804310641880632e-01
1.441288257651530437e-02,3.947798841627350903e-03,-1.152142563182818186e-01,-1.156621677541233850e-01
1.442288457691538565e-02,3.946646973449465835e-03,-1.151129900603917178e-01,-1.150858227906186027e-01
1.443288657731546520e-02,3.945496117469558112e-03,-1.150118720655972648e-01,-1.147681560584214444e-01
1.444288857771554475e-02,3.944346272221708333e-03,-1.149109020315468022e-01,-1.147488419302374052e-01
1.445289057811562430e-02,3.943197436243650426e-03,-1.148100796567392834e-01,-1.149747254228487559e-01
1.446289257851570559e-02,3.942049608076770781e-03,-1.147094046405222889e-01,-1.148562288500644263e-01
1.447289457891578514e-02,3.940902786266108244e-03,-1.146088766830897221e-01,-1.149054517535145759e-01
1.448289657931586469e-02,3.939756969360355861e-03,-1.145084954854802411e-01,-1.143510484868272559e-01
1.449289857971594597e-02,3.938612155911858266e-03,-1.144082607495748999e-01,-1.140478460401369160e-01
1.450290058011602552e-02,3.937468344476615159e-03,-1.143081721780954407e-01,-1.144396610469705783e-01
1.451290258051610507e-02,3.936325533614276097e-03,-1.142082294746018939e-01,-1.146326839913388435e-01
1.452290458091618462e-02,3.935183721888146566e-03,-1.141084323434910924e-01,-1.140584312828398644e-01
1.453290658131626591e-02,3.934042907670232819e-03,-1.140087804729700421e-01,-1.138318381169434040e-01
1.454290858171634546e-02,3.932903089139594757e-03,-1.139092735349596097e-01,-1.145898044973908819e-01
1.455291058211642501e-02,3.931764264857563751e-03,-1.138099112353157388e-01,-1.137753222254076907e-01
1.456291258251650456e-02,3.930626433398796450e-03,-1.137106932815684368e-01,-1.131695965366482232e-01
1.457291458291658584e-02,3.929489593340300055e-03,-1.136116193819614872e-01,-1.134064574796040670e-01
1.458291658331666539e-02,3.928353743261436652e-03,-1.135126892454510344e-01,-1.133750745452204167e-01
1.459291858371674494e-02,3.927218881743917145e-03,-1.134139025817035989e-01,-1.133133722623723277e-01
1.460292058411682622e-02,3.926085007371806455e-03,-1.133152591010946897e-01,-1.130497843957710274e-01
1.461292258451690577e-02,3.924952118731521791e-03,-1.132167585147073052e-01,-1.134520503281590403e-01
1.462292458491698532e-02,3.923820214411831778e-03,-1.131184005343300047e-01,-1.133297349849392566e-01
1.463292658531706487e-02,3.922689293003858192e-03,-1.130201848724556035e-01,-1.129182925452320713e-01
1.464292858571714616e-02,3.921559353101073363e-03,-1.129221112422792717e-01,-1.130934435784018699e-01
1.465293058611722571e-02,3.920430393299304504e-03,-1.128241793576973961e-01,-1.127595037526436944e-01
1.466293258651730526e-02,3.919302412196728515e-03,-1.127263889333054159e-01,-1.132045295542130209e-01
1.467293458691738481e-02,3.918175408393874577e-03,-1.126287396843966282e-01,-1.124392510184679672e-01
1.468293658731746609e-02,3.917049380493625894e-03,-1.125312313269604958e-01,-1.123194884739105309e-01
1.469293858771754564e-02,3.915924327101217087e-03,-1.124338635776811340e-01,-1.124229441021568215e-01
1.470294058811762519e-02,3.914800246824234192e-03,-1.123366361539355485e-01,-1.122955304186485231e-01
1.471294258851770474e-02,3.913677138272614667e-03,-1.122395487737921499e-01,-1.118343860023663372e-01
1.472294458891778603e-02,3.912555000058651720e-03,-1.121426011560094083e-01,-1.124133748129799160e-01
1.473294658931786558e-02,3.911433830796986512e-03,-1.120457930200338820e-01,-1.122740821841051867e-01
1.474294858971794513e-02,3.910313629104615087e-03,-1.119491240859989828e-01,-1.122225756594778523e-01
1.475295059011802641e-02,3.909194393600884908e-03,-1.118525940747233521e-01,-1.119587766175372395e-01
1.476295259051810596e-02,3.908076122907494857e-03,-1.117562027077091402e-01,-1.120089901879612326e-01
1.477295459091818551e-02,3.906958815648497833e-03,-1.116599497071406877e-01,-1.116506875878434529e-01
1.478295659131826506e-02,3.905842470450297723e-03,-1.115638347958828602e-01,-1.117265189973826317e-01
1.479295859171834635e-02,3.904727085941649828e-03,-1.114678576974794805e-01,-1.118301449773933254e-01
1.480296059211842589e-02,3.903612660753663036e-03,-1.113720181361518707e-01,-1.117595625701955503e-01
1.481296259251850544e-02,3.902499193519798088e-03,-1.112763158367972849e-01,-1.109734015600769286e-01
1.482296459291858499e-02,3.901386682875867141e-03,-1.111807505249873818e-01,-1.111979702294757649e-01
1.483296659331866628e-02,3.900275127460035504e-03,-1.110853219269667264e-01,-1.111421563830503612e-01
1.484296859371874583e-02,3.899164525912820339e-03,-1.109900297696512078e-01,-1.109833873733004489e-01
1.485297059411882538e-02,3.898054876877090225e-03,-1.108948737806265822e-01,-1.109154643095876247e-01
1.486297259451890666e-02,3.896946178998067327e-03,-1.107998536881469737e-01,-1.106108254542513825e-01
1.487297459491898621e-02,3.895838430923325661e-03,-1.107049692211333064e-01,-1.105644044640844981e-01
1.488297659531906576e-02,3.894731631302790226e-03,-1.106102201091718751e-01,-1.107576470457603407e-01
1.489297859571914531e-02,3.893625778788739177e-03,-1.105156060825126380e-01,-1.107214878468159580e-01
1.490298059611922660e-02,3.892520872035802517e-03,-1.104211268720680372e-01,-1.106928070692083099e-01
1.491298259651930615e-02,3.891416909700963402e-03,-1.103267822094114031e-01,-1.106395650334642961e-01
1.492298459691938570e-02,3.890313890443555973e-03,-1.102325718267752469e-01,-1.098820354167576591e-01
1.493298659731946525e-02,3.889211812925267089e-03,-1.101384954570500119e-01,-1.103676302657161101e-01
1.494298859771954653e-02,3.888110675810135027e-03,-1.100445528337825191e-01,-1.105493142821679375e-01
1.495299059811962608e-02,3.887010477764551650e-03,-1.099507436911745240e-01,-1.101616148066389134e-01
1.496299259851970563e-02,3.885911217457260237e-03,-1.098570677640811621e-01,-1.100541581876590819e-01
1.497299459891978518e-02,3.884812893559356356e-03,-1.097635247880096310e-01,-1.096810618844696744e-01
1.498299659931986647e-02,3.883715504744286989e-03,-1.096701144991174270e-01,-1.098916101455637701e-01
1.499299859971994602e-02,3.882619049687852271e-03,-1.095768366342112637e-01,-1.094431483674521005e-01
1.500300060012002556e-02,3.881523527068205057e-03,-1.094836909307454059e-01,-1.093865591870950144e-01
1.501300260052010685e-02,3.880428935565848319e-03,-1.093906771268201433e-01,-1.090739697473114000e-01
1.502300460092018640e-02,3.879335273863639046e-03,-1.092977949611805000e-01,-1.087560466914121171e-01
1.503300660132026595e-02,3.878242540646786082e-03,-1.092050441732147076e-01,-1.084928181419319709e-01
1.504300860172034550e-02,3.877150734602850118e-03,-1.091124245029528456e-01,-1.087747158422321531e-01
1.505301060212042678e-02,3.876059854421743701e-03,-1.090199356910652173e-01,-1.093098607713843679e-01
1.506301260252050633e-02,3.874969898795732528e-03,-1.089275774788611151e-01,-1.090286273271114936e-01
1.507301460292058588e-02,3.873880866419433713e-03,-1.088353496082872657e-01,-1.087734380725344369e-01
1.508301660332066543e-02,3.872792755989816222e-03,-1.087432518219264427e-01,-1.082262199459273627e-01
1.509301860372074672e-02,3.871705566206202608e-03,-1.086512838629960925e-01,-1.084821287798467954e-01
1.510302060412082627e-02,3.870619295770266408e-03,-1.085594454753468080e-01,-1.082586023741961140e-01
1.511302260452090582e-02,3.869533943386033441e-03,-1.084677364034609404e-01,-1.085112243738638876e-01
1.512302460492098710e-02,3.868449507759882250e-03,-1.083761563924512950e-01,-1.082285852683736310e-01
1.513302660532106665e-02,3.867365987600543658e-03,-1.082847051880595907e-01,-1.081051571240670278e-01
1.514302860572114620e-02,3.866283381619099475e-03,-1.081933825366550028e-01,-1.083074596605207718e-01
1.515303060612122575e-02,3.865201688528985095e-03,-1.081021881852330668e-01,-1.079078561943194736e-01
1.516303260652130704e-02,3.864120907045987333e-03,-1.080111218814138740e-01,-1.077434192329823071e-01
1.517303460692138659e-02,3.863041035888245284e-03,-1.079201833734410310e-01,-1.079597748071299823e-01
1.518303660732146614e-02,3.861962073776250334e-03,-1.078293724101799522e-01,-1.075748357766502517e-01
1.519303860772154569e-02,3.860884019432846148e-03,-1.077386887411167088e-01,-1.073267000635366869e-01
1.520304060812162697e-02,3.859806871583228247e-03,-1.076481321163565846e-01,-1.076315571317373876e-01
1.521304260852170652e-02,3.858730628954944869e-03,-1.075577022866226334e-01,-1.075576217421784497e-01
1.522304460892178607e-02,3.857655290277896103e-03,-1.074673990032543325e-01,-1.075448033270109405e-01
1.523304660932186562e-02,3.856580854284333455e-03,-1.073772220182062365e-01,-1.075320493824627327e-01
1.524304860972194690e-02,3.855507319708862454e-03,-1.072871710840465898e-01,-1.072481332973851675e-01
1.525305061012202645e-02,3.854434685288439175e-03,-1.071972459539559941e-01,-1.073002026669127862e-01
1.526305261052210600e-02,3.853362949762372414e-03,-1.071074463817258682e-01,-1.071854415463259491e-01
1.527305461092218729e-02,3.852292111872323687e-03,-1.070177721217574346e-01,-1.072111449402975147e-01
1.528305661132226684e-02,3.851222170362305491e-03,-1.069282229290599573e-01,-1.073122349540493736e-01
