t,p,dp_dt,dp_dt_noisy
1.541108221644328680e+01,1.098719116829385394e-04,-4.549171723460512437e-05,-9.181735979744206234e-04
1.542308461692338284e+01,1.093272561819190404e-04,-4.526631659290142074e-05,-1.472036168372870468e-03
1.543508701740347888e+01,1.087852995242533913e-04,-4.504203175092183806e-05,4.846899508858779656e-04
1.544708941788357492e+01,1.082460283348550989e-04,-4.481885718972859154e-05,4.119913303825331326e-04
1.545909181836367097e+01,1.077094293025029654e-04,-4.459678741662637976e-05,3.947753303494438049e-04
1.547109421884376701e+01,1.071754891798411415e-04,-4.437581696516451922e-05,-3.368585037756410957e-04
1.548309661932386305e+01,1.066441947833791275e-04,-4.415594039513884170e-05,6.561173621846700115e-05
1.549509901980395910e+01,1.061155329934916912e-04,-4.393715229259355094e-05,-6.231330992380629697e-04
1.550710142028405514e+01,1.055894907544190038e-04,-4.371944726982328263e-05,9.968912766977705651e-04
1.551910382076415118e+01,1.050660550742665042e-04,-4.350281996537485945e-05,4.311117309372940621e-04
1.553110622124424722e+01,1.045452130250049941e-04,-4.328726504404935787e-05,4.020663783780816566e-04
1.554310862172434327e+01,1.040269517424705835e-04,-4.307277719690380893e-05,-1.213063621740884373e-03
1.555511102220443931e+01,1.035112584263647316e-04,-4.285935114125319730e-05,4.415218752526771958e-04
1.556711342268453535e+01,1.029981203402542331e-04,-4.264698162067218242e-05,8.537362315681433630e-04
1.557911582316463139e+01,1.024875248115711640e-04,-4.243566340499705682e-05,6.873215879834266651e-04
1.559111822364472744e+01,1.019794592316129766e-04,-4.222539129032744701e-05,4.312528101875725997e-04
1.560312062412482348e+01,1.014739110555424315e-04,-4.201616009902819725e-05,-4.259046151682743732e-05
1.561512302460491952e+01,1.009708678023876250e-04,-4.180796467973109073e-05,-2.469076730327568990e-04
1.562712542508501556e+01,1.004703170550419754e-04,-4.160079990733660460e-05,3.193842114639927772e-04
1.563912782556511161e+01,9.997224646026423630e-05,-4.139466068301578705e-05,1.882669527954019054e-04
1.565113022604520765e+01,9.947664372867849711e-05,-4.118954193421188356e-05,1.006351762972990127e-04
1.566313262652530369e+01,9.898349663477414202e-05,-4.098543861464203097e-05,-2.265202866880514109e-04
1.567513502700539973e+01,9.849279301690594499e-05,-4.078234570429908033e-05,9.679715710509602953e-04
1.568713742748549578e+01,9.800452076043431938e-05,-4.058025820247530477e-05,-7.412862335200662029e-04
1.569913982796559182e+01,9.751866760499977593e-05,-4.037917104799759824e-05,-5.395864453524765701e-05
1.571114222844568786e+01,9.703522157443805946e-05,-4.017907929716365287e-05,-3.882876029707412802e-04
1.572314462892578391e+01,9.655417083621641364e-05,-3.997997806556787844e-05,5.792458507889471477e-04
1.573514702940587995e+01,9.607550360905546300e-05,-3.978186248986920827e-05,8.185070418866991892e-04
1.574714942988597599e+01,9.559920816292910453e-05,-3.958472772779266457e-05,7.068685767583684229e-04
1.575915183036607203e+01,9.512527281906457547e-05,-3.938856895813074076e-05,4.138557400969655655e-04
1.577115423084616808e+01,9.465368594994242614e-05,-3.919338138074500747e-05,-8.807545672687496375e-04
1.578315663132626412e+01,9.418443597929656067e-05,-3.899916021656751522e-05,1.209740464311228952e-03
1.579515903180636016e+01,9.371751138211416917e-05,-3.880590070760229197e-05,2.712117530371869036e-04
1.580716143228645620e+01,9.325290068463578199e-05,-3.861359811692673902e-05,-1.036915451150162166e-04
1.581916383276655225e+01,9.279059246435524260e-05,-3.842224772869308794e-05,-2.552189005985874064e-05
1.583116623324664829e+01,9.233057535001974823e-05,-3.823184484812989809e-05,-2.419433250390908008e-04
1.584316863372674433e+01,9.187283802162976858e-05,-3.804238480154337122e-05,2.162859588327442747e-04
1.585517103420684037e+01,9.141736921043915423e-05,-3.785386293631877452e-05,1.482468219300436829e-04
1.586717343468693642e+01,9.096415769895504176e-05,-3.766627462092188392e-05,-2.537263020209434275e-04
1.587917583516703246e+01,9.051319232093789444e-05,-3.747961524490031225e-05,-1.579414477310186289e-03
1.589117823564712850e+01,9.006446196140148865e-05,-3.729388021888485773e-05,-5.836668124766822513e-05
1.590318063612722455e+01,8.961795555661296808e-05,-3.710906497459097442e-05,2.489925087691098669e-04
1.591518303660732059e+01,8.917366209409274889e-05,-3.692516496481995804e-05,2.787755419705753926e-04
1.592718543708741663e+01,8.873157061261458748e-05,-3.674217566346041645e-05,-1.288211761288727902e-04
1.593918783756751267e+01,8.829167020220559400e-05,-3.656009256548953680e-05,2.354287691125549306e-04
1.595119023804760872e+01,8.785395000414615108e-05,-3.637891118697439332e-05,5.806124530752105857e-04
1.596319263852770476e+01,8.741839921096999509e-05,-3.619862706507320777e-05,-3.183487966033932029e-04
1.597519503900780080e+01,8.698500706646418912e-05,-3.601923575803679271e-05,8.437481914931399887e-04
1.598719743948789684e+01,8.655376286566909578e-05,-3.584073284520968320e-05,-1.208935713937764334e-03
1.599919983996799289e+01,8.612465595487841792e-05,-3.566311392703143781e-05,-7.922922341584736402e-04
1.601120224044808893e+01,8.569767573163918507e-05,-3.548637462503796675e-05,-5.785733448502888192e-04
1.602320464092818497e+01,8.527281164475173985e-05,-3.531051058186266355e-05,-1.501990536267187697e-03
1.603520704140828101e+01,8.485005319426975159e-05,-3.513551746123780094e-05,-6.349930900809096744e-04
1.604720944188837706e+01,8.442938993150020269e-05,-3.496139094799562862e-05,7.140617944338333804e-04
1.605921184236847310e+01,8.401081145900342936e-05,-3.478812674806963364e-05,7.101293124034802453e-04
1.607121424284856914e+01,8.359430743059304025e-05,-3.461572058849580753e-05,2.379935704722727427e-05
1.608321664332866519e+01,8.317986755133602490e-05,-3.444416821741370346e-05,9.981570118253702776e-04
1.609521904380876123e+01,8.276748157755265886e-05,-3.427346540406783890e-05,1.094206665636488467e-04
1.610722144428885727e+01,8.235713931681654435e-05,-3.410360793880862391e-05,-3.327907819085608107e-04
1.611922384476895331e+01,8.194883062795462381e-05,-3.393459163309375039e-05,1.110438699965958834e-04
1.613122624524904936e+01,8.154254542104713923e-05,-3.376641231948924906e-05,-1.160543785378303372e-04
1.614322864572914540e+01,8.113827365742768642e-05,-3.359906585167059408e-05,4.079610104483283794e-04
1.615523104620924144e+01,8.073600534968313359e-05,-3.343254810442398370e-05,-9.352629319564641133e-04
1.616723344668933748e+01,8.033573056165374342e-05,-3.326685497364734320e-05,5.663821110250900947e-04
1.617923584716943353e+01,7.993743940843303750e-05,-3.310198237635148357e-05,-3.088180210894632752e-04
1.619123824764952957e+01,7.954112205636789117e-05,-3.293792625066127388e-05,4.802558836554933572e-04
1.620324064812962561e+01,7.914676872305850645e-05,-3.277468255581664409e-05,-9.573988036636480381e-04
1.621524304860972165e+01,7.875436967735838494e-05,-3.261224727217375063e-05,-2.841674405435466754e-04
1.622724544908981770e+01,7.836391522378459830e-05,-3.245061639475255719e-05,1.438731581537685742e-05
1.623924784956991374e+01,7.797539552946298048e-05,-3.228978586160037172e-05,5.085817915090980927e-04
1.625125025005000978e+01,7.758880101179969847e-05,-3.212975171427189441e-05,-7.626483932173865965e-04
1.626325265053010583e+01,7.720412221077475889e-05,-3.197051004496613547e-05,9.684960435002877956e-04
1.627525505101020187e+01,7.682134970710420541e-05,-3.181205696265036232e-05,2.577860280394587500e-04
1.628725745149029791e+01,7.644047412224013230e-05,-3.165438859306086538e-05,-3.471196396349251665e-04
1.629925985197039395e+01,7.606148611837067089e-05,-3.149750107870409642e-05,6.988837194341441725e-04
1.631126225245049000e+01,7.568437639842001663e-05,-3.134139057885748853e-05,3.028522323472038072e-05
1.632326465293058604e+01,7.530913570604840207e-05,-3.118605326957045898e-05,6.637921351571672134e-04
1.633526705341068208e+01,7.493575482565212385e-05,-3.103148534366529694e-05,1.362857199904397593e-03
1.634726945389077812e+01,7.456422458236351572e-05,-3.087768301073817988e-05,4.302393435844098502e-04
1.635927185437087417e+01,7.419453584205096199e-05,-3.072464249715993256e-05,-3.467323206391807202e-04
1.637127425485097021e+01,7.382667951131889757e-05,-3.057236004607707730e-05,-2.859968212807661092e-04
1.638327665533106625e+01,7.346064653750782156e-05,-3.042083191741267427e-05,3.191117759096670438e-04
1.639527905581116229e+01,7.309642790869422941e-05,-3.027005438786718207e-05,1.424731958683874843e-04
1.640728145629125834e+01,7.273401465369073494e-05,-3.012002375091943351e-05,-5.299380018827135833e-04
1.641928385677135438e+01,7.237339784204596194e-05,-2.997073631682743521e-05,-4.308364456924148656e-04
1.643128625725145042e+01,7.201456858404459832e-05,-2.982218841262929932e-05,3.696470291566865797e-04
1.644328865773154646e+01,7.165751803070735551e-05,-2.967437638214404314e-05,1.378344646134635042e-03
1.645529105821164251e+01,7.130223737379100908e-05,-2.952729658597247003e-05,-1.607747725370735781e-03
1.646729345869173855e+01,7.094871784578841230e-05,-2.938094540149811131e-05,4.049687372921349131e-04
1.647929585917183459e+01,7.059695071992841485e-05,-2.923531922288787340e-05,-1.558636290358925559e-04
1.649129825965193064e+01,7.024692731017594409e-05,-2.909041446109311181e-05,4.385284137830188487e-04
1.650330066013202668e+01,6.989863897123199156e-05,-2.894622754385027836e-05,4.916865992953138630e-04
1.651530306061212272e+01,6.955207709853357227e-05,-2.880275491568183590e-05,2.900096107446958053e-06
1.652730546109221876e+01,6.920723312825373830e-05,-2.865999303789702068e-05,-6.382441212512140897e-04
1.653930786157231481e+01,6.886409853730164653e-05,-2.851793838859271308e-05,-8.667490744903892175e-04
1.655131026205241085e+01,6.852266484332243668e-05,-2.837658746265418977e-05,-1.152883800618552737e-03
1.656331266253250689e+01,6.818292360469733972e-05,-2.823593677175596740e-05,7.051714233691937488e-04
1.657531506301260293e+01,6.784486642054361012e-05,-2.809598284436251405e-05,-1.539174022985595339e-04
1.658731746349269898e+01,6.750848493071459362e-05,-2.795672222572915389e-05,-3.521217026408625926e-04
1.659931986397279502e+01,6.717377081579963233e-05,-2.781815147790274819e-05,-1.944497979737388658e-04
1.661132226445289106e+01,6.684071579712414608e-05,-2.768026717972245428e-05,-8.313608982176656738e-04
1.662332466493298710e+01,6.650931163674959174e-05,-2.754306592682059625e-05,1.552256817858152689e-04
1.663532706541308315e+01,6.617955013747350390e-05,-2.740654433162333924e-05,7.638143532946539780e-04
1.664732946589317919e+01,6.585142314282941352e-05,-2.727069902335141450e-05,6.558056794392262082e-04
1.665933186637327523e+01,6.552492253708696993e-05,-2.713552664802102056e-05,-9.666149693846529242e-04
1.667133426685337128e+01,6.520004024525179176e-05,-2.700102386844432817e-05,7.911061064169265652e-04
1.668333666733346377e+01,6.487676823306571085e-05,-2.686718736423044922e-05,-4.854093242000316892e-04
1.669533906781355981e+01,6.455509850700627084e-05,-2.673401383178593822e-05,-1.174505372977444886e-03
1.670734146829365585e+01,6.423502311428740477e-05,-2.660149998431573081e-05,-7.642848412306842360e-04
1.671934386877375189e+01,6.391653414285894722e-05,-2.646964255182371635e-05,-6.063781092988559636e-04
1.673134626925384794e+01,6.359962372140679691e-05,-2.633843828111351380e-05,-3.050714248513691055e-05
1.674334866973394398e+01,6.328428401935293028e-05,-2.620788393578913581e-05,-6.453931677275371193e-04
1.675535107021404002e+01,6.297050724685533370e-05,-2.607797629625568665e-05,-9.322252527642126228e-04
1.676735347069413606e+01,6.265828565480805769e-05,-2.594871215972012116e-05,-1.846451332385013865e-04
1.677935587117423211e+01,6.234761153484121693e-05,-2.582008834019182414e-05,1.128522277335951372e-03
1.679135827165432815e+01,6.203847719637332273e-05,-2.569210165898266825e-05,-4.471026310921431737e-04
1.680336067213442419e+01,6.173087482683156148e-05,-2.556474888683616116e-05,2.529873603830110128e-04
1.681536307261452023e+01,6.142479685237404313e-05,-2.543802689327319803e-05,2.253007184440633908e-05
1.682736547309461628e+01,6.112023578588519879e-05,-2.531193258366077294e-05,1.569528695933083452e-03
1.683936787357471232e+01,6.081718417228894834e-05,-2.518646287657144885e-05,-1.164141358672258608e-03
1.685137027405480836e+01,6.051563458854863946e-05,-2.506161470378387603e-05,6.321673736252033608e-04
1.686337267453490441e+01,6.021557964366709508e-05,-2.493738501028346289e-05,-7.937683824903514918e-04
1.687537507501500045e+01,5.991701197868659981e-05,-2.481377075426287744e-05,-3.802629231663441222e-04
1.688737747549509649e+01,5.961992426668887962e-05,-2.469076890712273504e-05,-8.269976094316998177e-05
1.689937987597519253e+01,5.932430921279514927e-05,-2.456837645347207617e-05,1.887083344625352030e-03
1.691138227645528858e+01,5.903015955416606489e-05,-2.444659039112903726e-05,-4.822497765611245650e-04
1.692338467693538462e+01,5.873746806000173750e-05,-2.432540773112137585e-05,-1.157655875680123521e-03
1.693538707741548066e+01,5.844622753154175338e-05,-2.420482549768699916e-05,7.542133347070485326e-04
1.694738947789557670e+01,5.815643080206514694e-05,-2.408484072827462812e-05,-5.276265057263364658e-04
1.695939187837567275e+01,5.786807073689042105e-05,-2.396545047354425143e-05,-1.697356626879594800e-04
1.697139427885576879e+01,5.758114023337552670e-05,-2.384665179736775910e-05,-3.827174556392167609e-05
1.698339667933586483e+01,5.729563222091788336e-05,-2.372844177682942698e-05,3.446482957170603472e-05
1.699539907981596087e+01,5.701153966095437220e-05,-2.361081750222652998e-05,-1.256939945163614795e-04
1.700740148029605692e+01,5.672885554696132249e-05,-2.349377607706980970e-05,1.371600855073624157e-04
1.701940388077615296e+01,5.644757290445454555e-05,-2.337731461808407741e-05,2.090384467233620373e-04
1.703140628125624900e+01,5.616768479098928048e-05,-2.326143025520867834e-05,4.890922606755550338e-04
1.704340868173634505e+01,5.588918429616025518e-05,-2.314612013159811162e-05,-2.794860016713952410e-04
1.705541108221644109e+01,5.561206454160163892e-05,-2.303138140362243012e-05,-4.722694674165645338e-04
1.706741348269653713e+01,5.533631868098706942e-05,-2.291721124086789436e-05,-6.610473784411001821e-04
1.707941588317663317e+01,5.506193990002964609e-05,-2.280360682613737569e-05,3.328217332753819467e-04
1.709141828365672922e+01,5.478892141648191648e-05,-2.269056535545091870e-05,-5.046945247312002801e-05
1.710342068413682526e+01,5.451725648013590336e-05,-2.257808403804626980e-05,3.093446588186535198e-04
1.711542308461692130e+01,5.424693837282307089e-05,-2.246616009637929736e-05,3.004515849931434722e-04
1.712742548509701734e+01,5.397796040841436522e-05,-2.235479076612459812e-05,9.891713692466385342e-04
1.713942788557711339e+01,5.371031593282017387e-05,-2.224397329617591401e-05,1.022590840440456737e-04
1.715143028605720943e+01,5.344399832399034605e-05,-2.213370494864660981e-05,4.292890850653910536e-04
1.716343268653730547e+01,5.317900099191420619e-05,-2.202398299887026612e-05,-7.435778787757583649e-04
1.717543508701740151e+01,5.291531737862051332e-05,-2.191480473540101815e-05,-6.700958104493728688e-04
1.718743748749749756e+01,5.265294095817751527e-05,-2.180616746001415882e-05,-2.088488149426306071e-04
1.719943988797759360e+01,5.239186523669289443e-05,-2.169806848770652497e-05,-7.517286739763747198e-04
1.721144228845768964e+01,5.213208375231380843e-05,-2.159050514669700905e-05,3.921654255279914615e-04
1.722344468893778568e+01,5.187359007522686306e-05,-2.148347477842702658e-05,-8.213151477430194036e-04
1.723544708941788173e+01,5.161637780765813933e-05,-2.137697473756096006e-05,1.965283650386708060e-05
1.724744948989797777e+01,5.136044058387315961e-05,-2.127100239198663671e-05,-1.496128375291746896e-03
1.725945189037807381e+01,5.110577207017691473e-05,-2.116555512281576208e-05,-6.840333891660228816e-04
1.727145429085816986e+01,5.085236596491386399e-05,-2.106063032438438429e-05,-2.244818320857526299e-04
1.728345669133826590e+01,5.060021599846791483e-05,-2.095622540425335479e-05,-1.763800375233881665e-04
1.729545909181836194e+01,5.034931593326242959e-05,-2.085233778320874171e-05,-1.095839783802974058e-03
1.730746149229845798e+01,5.009965956376025262e-05,-2.074896489526229404e-05,4.445248256021630117e-05
1.731946389277855403e+01,4.985124071646365609e-05,-2.064610418765184483e-05,5.642723130343184042e-04
1.733146629325865007e+01,4.960405324991440775e-05,-2.054375312084181598e-05,3.684004900217197715e-04
1.734346869373874611e+01,4.935809105469370311e-05,-2.044190916852355711e-05,-4.155917478312685757e-04
1.735547109421884215e+01,4.911334805342221297e-05,-2.034056981761581307e-05,-3.727186727187390227e-04
1.736747349469893820e+01,4.886981820076007657e-05,-2.023973256826518477e-05,-7.320199015879303838e-04
1.737947589517903424e+01,4.862749546237743166e-05,-2.013939492513886083e-05,3.577334018420361529e-04
1.739147829565913028e+01,4.838637369187054587e-05,-2.003955434646001400e-05,8.449557483047127806e-04
1.740348069613922632e+01,4.814644695156910798e-05,-1.994020837684362110e-05,-3.355134936771590054e-04
1.741548309661932237e+01,4.790770937613558512e-05,-1.984135459081844062e-05,-1.038532194759486313e-03
1.742748549709941841e+01,4.767015512514625835e-05,-1.974299057319273484e-05,1.002595549897463290e-04
1.743948789757951445e+01,4.743377838309120238e-05,-1.964511391905470684e-05,4.050165405448643619e-04
1.745149029805961050e+01,4.719857335937431943e-05,-1.954772223377280207e-05,-1.652822032068828250e-03
1.746349269853970654e+01,4.696453428831330536e-05,-1.945081313299611495e-05,6.356281064631115810e-05
1.747549509901980258e+01,4.673165542913967674e-05,-1.935438424265474455e-05,1.279277803565849600e-03
1.748749749949989862e+01,4.649993106599875734e-05,-1.925843319896010641e-05,4.731301324588529597e-04
1.749949989997999467e+01,4.626935550794967133e-05,-1.916295764840534577e-05,3.111123229050681885e-04
1.751150230046009071e+01,4.603992308896535685e-05,-1.906795524776563921e-05,2.222048111472740123e-04
1.752350470094018675e+01,4.581162816793257276e-05,-1.897342366409857068e-05,6.181658691126974475e-04
1.753550710142028279e+01,4.558446512865187833e-05,-1.887936057474447711e-05,-5.835797128589120678e-04
1.754750950190037884e+01,4.535842837983763325e-05,-1.878576366732676690e-05,-5.259884451295225626e-04
1.755951190238047488e+01,4.513351235511802470e-05,-1.869263063975228241e-05,2.258489546967295592e-04
1.757151430286057092e+01,4.490971151303504029e-05,-1.859995920021160156e-05,-4.297975658944333012e-04
1.758351670334066696e+01,4.468702033704446800e-05,-1.850774706717944098e-05,1.367137050616970995e-04
1.759551910382076301e+01,4.446543333551591660e-05,-1.841599196941490674e-05,-1.165953482147650535e-03
1.760752150430085905e+01,4.424494504173280877e-05,-1.832469164596186705e-05,4.364481065828179629e-04
1.761952390478095509e+01,4.402555001389236761e-05,-1.823384384614928769e-05,4.899490034737515000e-04
1.763152630526105114e+01,4.380724283510562341e-05,-1.814344632959150982e-05,8.063294928763432249e-06
1.764352870574114718e+01,4.359001811339742043e-05,-1.805349686618862269e-05,8.060026782266819817e-05
1.765553110622124322e+01,4.337387048170641686e-05,-1.796399323612673127e-05,9.544266581858189703e-04
1.766753350670133926e+01,4.315879459788507131e-05,-1.787493322987830191e-05,-6.677317099590808578e-04
1.767953590718143531e+01,4.294478514469965636e-05,-1.778631464820250107e-05,-5.656803084193355808e-04
1.769153830766153135e+01,4.273183682983025853e-05,-1.769813530214543593e-05,-6.739819116514171550e-04
1.770354070814162739e+01,4.251994438587076476e-05,-1.761039301304051692e-05,-2.724484957663682837e-04
1.771554310862172343e+01,4.230910257032886916e-05,-1.752308561250874567e-05,-6.242130382175312261e-04
1.772754550910181948e+01,4.209930616562609337e-05,-1.743621094245900643e-05,4.792875370904680005e-06
1.773954790958191552e+01,4.189054997909775265e-05,-1.734976685508839809e-05,-4.077918504545398120e-04
1.775155031006201156e+01,4.168282884299297621e-05,-1.726375121288249508e-05,-8.867532230061066353e-04
1.776355271054210760e+01,4.147613761447470045e-05,-1.717816188861566923e-05,-9.472848035934570282e-04
1.777555511102220365e+01,4.127047117561966896e-05,-1.709299676535136418e-05,7.099012673635085894e-04
1.778755751150229969e+01,4.106582443341844606e-05,-1.700825373644241056e-05,-5.833554450856892664e-05
1.779955991198239573e+01,4.086219231977538969e-05,-1.692393070553128000e-05,-1.533266253062697784e-04
1.781156231246249178e+01,4.065956979150868531e-05,-1.684002558655037658e-05,-8.982743447432532441e-07
1.782356471294258782e+01,4.045795183035031880e-05,-1.675653630372237222e-05,-6.617380581021059570e-05
1.783556711342268386e+01,4.025733344294607643e-05,-1.667346079156041677e-05,4.369943005578584517e-04
1.784756951390277990e+01,4.005770966085556520e-05,-1.659079699486844630e-05,3.207646199222722282e-04
1.785957191438287595e+01,3.985907554055219252e-05,-1.650854286874147789e-05,-3.703331906810638542e-04
1.787157431486297199e+01,3.966142616342319333e-05,-1.642669637856585357e-05,-5.105429307065341990e-04
1.788357671534306803e+01,3.946475663576959618e-05,-1.634525550001953508e-05,-6.683777286366768744e-04
1.789557911582316407e+01,3.926906208880624359e-05,-1.626421821907234443e-05,-7.669429959460221085e-04
1.790758151630326012e+01,3.907433767866177847e-05,-1.618358253198626208e-05,8.251038015102199474e-04
1.791958391678335616e+01,3.888057858637866449e-05,-1.610334644531568099e-05,-5.660268872439661947e-04
1.793158631726345220e+01,3.868778001791317925e-05,-1.602350797590766421e-05,-1.227450984100895547e-03
1.794358871774354824e+01,3.849593720413539401e-05,-1.594406515090221243e-05,-5.220347422654204568e-04
1.795559111822364429e+01,3.830504540082920075e-05,-1.586501600773250465e-05,-4.888820325947466168e-04
1.796759351870374033e+01,3.811509988869229862e-05,-1.578635859412518268e-05,1.821246099017546764e-04
1.797959591918383637e+01,3.792609597333619398e-05,-1.570809096810060195e-05,-5.472976424393282725e-04
1.799159831966393241e+01,3.773802898303692130e-05,-1.563021119704160344e-05,3.052216290249608593e-04
1.800360072014402846e+01,3.755089414494466095e-05,-1.555271730643125589e-05,2.175634674545015839e-04
1.801560312062412450e+01,3.736468680223594281e-05,-1.547560736977718370e-05,7.446221034511962995e-04
1.802760552110422054e+01,3.717940240759482645e-05,-1.539887950591264554e-05,1.284796967938201971e-03
1.803960792158431659e+01,3.699503643283842273e-05,-1.532253184157207084e-05,1.694019943236984346e-03
1.805161032206441263e+01,3.681158436891683957e-05,-1.524656251139132405e-05,7.952542232182677759e-04
1.806361272254450867e+01,3.662904172591325647e-05,-1.517096965790790967e-05,-7.109911624238840315e-04
1.807561512302460471e+01,3.644740403304383642e-05,-1.509575143156116701e-05,-2.576153872324805027e-04
1.808761752350470076e+01,3.626666683865781401e-05,-1.502090599069253114e-05,1.335667798160900129e-04
1.809961992398479680e+01,3.608682571023742090e-05,-1.494643150154568698e-05,1.225930070896242077e-03
1.811162232446489284e+01,3.590787623439793322e-05,-1.487232613826683364e-05,3.910998734200393681e-04
1.812362472494498888e+01,3.572981401688765803e-05,-1.479858808290486734e-05,7.072248546787677581e-04
1.813562712542508493e+01,3.555263468258791979e-05,-1.472521552541159824e-05,-1.190963444924923389e-04
1.814762952590518097e+01,3.537633387551308064e-05,-1.465220666364194701e-05,3.395184911227580463e-04
1.815963192638527701e+01,3.520090725881053369e-05,-1.457955970335416668e-05,4.163357938787841535e-04
1.817163432686537305e+01,3.502635051476068941e-05,-1.450727285821002564e-05,-2.882923701360645902e-04
1.818363672734546910e+01,3.485265934477700276e-05,-1.443534434977503296e-05,4.519614338428336385e-04
1.819563912782556514e+01,3.467982946940595287e-05,-1.436377240751861962e-05,6.281225838282390641e-04
1.820764152830566118e+01,3.450785662832703623e-05,-1.429255526881433505e-05,-1.093119961223038618e-04
1.821964392878575723e+01,3.433673658035279384e-05,-1.422169117894006904e-05,5.966662292923540205e-04
1.823164632926585327e+01,3.416646510342878407e-05,-1.415117839107822624e-05,9.746216478009890171e-04
1.824364872974594931e+01,3.399703799463360977e-05,-1.408101516631591249e-05,2.569894791977152292e-05
1.825565113022604535e+01,3.382845107017889118e-05,-1.401119977364514658e-05,-1.381789310761191350e-05
1.826765353070614140e+01,3.366070016540927270e-05,-1.394173048996304832e-05,-1.997121075058267792e-04
1.827965593118623744e+01,3.349378113480243644e-05,-1.387260560007200622e-05,-3.854582798156553280e-04
1.829165833166633348e+01,3.332768985196910222e-05,-1.380382339667990280e-05,7.988686459072263815e-05
1.830366073214642952e+01,3.316242220965299369e-05,-1.373538218040025523e-05,-2.608314932767000823e-04
1.831566313262652557e+01,3.299797411973089253e-05,-1.366728025975244399e-05,-2.008556752999463881e-04
1.832766553310662161e+01,3.283434151321258426e-05,-1.359951595116186877e-05,-4.776942804473562260e-04
1.833966793358671765e+01,3.267152034024090566e-05,-1.353208757896012629e-05,-9.351609475535445099e-04
1.835167033406681369e+01,3.250950657009170412e-05,-1.346499347538521363e-05,-5.758114485111684921e-04
1.836367273454690974e+01,3.234829619117386473e-05,-1.339823198058168406e-05,1.840002259936667601e-04
1.837567513502700578e+01,3.218788521102931030e-05,-1.333180144260085376e-05,-7.232148257986930088e-04
1.838767753550710182e+01,3.202826965633296747e-05,-1.326570021740092710e-05,-4.020500363597715181e-04
1.839967993598719787e+01,3.186944557289282090e-05,-1.319992666884723051e-05,9.720961495011992736e-04
1.841168233646729391e+01,3.171140902564986588e-05,-1.313447916871234117e-05,6.627749795176023171e-04
1.842368473694738995e+01,3.155415609867812864e-05,-1.306935609667626830e-05,-4.291189875154540465e-04
1.843568713742748599e+01,3.139768289518467986e-05,-1.300455584032665135e-05,3.490231002248576648e-04
1.844768953790757848e+01,3.124198553750964151e-05,-1.294007679515889384e-05,-4.031116434994474096e-04
1.845969193838767453e+01,3.108706016712604452e-05,-1.287591736457630907e-05,9.636775825939199614e-04
1.847169433886777057e+01,3.093290294464007951e-05,-1.281207595989036741e-05,-3.642282931624243186e-04
1.848369673934786661e+01,3.077951004979092735e-05,-1.274855100032079629e-05,3.628146921621109243e-05
1.849569913982796265e+01,3.062687768145078631e-05,-1.268534091299576143e-05,8.181998288368476022e-04
1.850770154030805870e+01,3.047500205762488900e-05,-1.262244413295201257e-05,-5.093484998247326716e-04
1.851970394078815474e+01,3.032387941545150231e-05,-1.255985910313507994e-05,7.701606654800562460e-04
1.853170634126825078e+01,3.017350601120191733e-05,-1.249758427439938950e-05,-5.029683880172618887e-04
1.854370874174834682e+01,3.002387812028045605e-05,-1.243561810550846448e-05,1.304818288167094911e-04
1.855571114222844287e+01,2.987499203722446804e-05,-1.237395906313504063e-05,-1.897427747704949800e-04
1.856771354270853891e+01,2.972684407570433038e-05,-1.231260562186124746e-05,-6.541562758399449367e-05
1.857971594318863495e+01,2.957943056852345112e-05,-1.225155626417875730e-05,8.380262375313958815e-05
1.859171834366873099e+01,2.943274786761826921e-05,-1.219080948048893273e-05,-5.679744471559115349e-05
1.860372074414882704e+01,2.928679234405825457e-05,-1.213036376910298238e-05,-6.225304092432646470e-04
1.861572314462892308e+01,2.914156038804590124e-05,-1.207021763624211176e-05,5.078776764088795397e-04
1.862772554510901912e+01,2.899704840891672745e-05,-1.201036959603766211e-05,4.203132277732269956e-04
1.863972794558911517e+01,2.885325282117407735e-05,-1.195081816474771180e-05,7.619510963751364649e-04
1.865173034606921121e+01,2.871016994507839346e-05,-1.189156181958722453e-05,8.190773322779854862e-04
1.866373274654930725e+01,2.856779625209872323e-05,-1.183259910037935527e-05,-8.182132948655018419e-04
1.867573514702940329e+01,2.842612826854937211e-05,-1.177392856964789616e-05,7.595328433594928557e-04
1.868773754750949934e+01,2.828516253523854140e-05,-1.171554879590635487e-05,7.669252554723918376e-04
1.869973994798959538e+01,2.814489560746832487e-05,-1.165745835365803427e-05,-3.310033744882157894e-04
1.871174234846969142e+01,2.800532405503471553e-05,-1.159965582339622044e-05,6.108431076985842284e-04
1.872374474894978746e+01,2.786644446222759209e-05,-1.154213979160424707e-05,8.693965631656636614e-04
1.873574714942988351e+01,2.772825342783073928e-05,-1.148490885075566314e-05,-3.347862109539841017e-04
1.874774954990997955e+01,2.759074756512183089e-05,-1.142796159931433968e-05,-8.386835711333861425e-04
1.875975195039007559e+01,2.745392350187243999e-05,-1.137129664173460020e-05,-2.270932123677398917e-04
1.877175435087017163e+01,2.731777788034802870e-05,-1.131491258846134603e-05,1.664309326058945786e-03
1.878375675135026768e+01,2.718230735730795840e-05,-1.125880805593015292e-05,1.304974636242485649e-04
