t,P,dP_dt,dP_dt_noisy
8.201822627250500375e+00,5.588407393732436645e+01,8.013813457756100433e-01,1.288877212120275173e+00
8.215158924205379520e+00,5.589475696873240196e+01,8.007134358298344523e-01,5.581208106065650432e-01
8.228495221160258666e+00,5.590543110387422132e+01,8.000462048235732482e-01,1.160342235143918987e+00
8.241831518115137811e+00,5.591609634737681489e+01,7.993796607869256832e-01,1.513009120341242353e+00
8.255167815070015180e+00,5.592675270460611614e+01,7.987138102245268101e-01,1.080916082242672660e+00
8.268504112024894326e+00,5.593740018166701589e+01,7.980486581146948311e-01,1.468899737269861117e+00
8.281840408979773471e+00,5.594803878540332676e+01,7.973842079085500245e-01,2.407073318349693958e-01
8.295176705934652617e+00,5.595866852339783293e+01,7.967204615287784009e-01,6.263917817418271916e-01
8.308513002889531762e+00,5.596928940397224039e+01,7.960574193688358946e-01,9.241817169487641648e-01
8.321849299844410908e+00,5.597990143618720538e+01,7.953950802919109719e-01,2.592062510996627767e-01
8.335185596799290053e+00,5.599050462984234855e+01,7.947334416299582927e-01,1.483836294888115859e+00
8.348521893754167422e+00,5.600109899547619818e+01,7.940724991826755286e-01,1.438107017587628267e+00
8.361858190709046568e+00,5.601168454436626121e+01,7.934122472166933449e-01,1.066315053205948438e+00
8.375194487663925713e+00,5.602226128852896636e+01,7.927526784643106339e-01,1.129323869329240448e+00
8.388530784618804859e+00,5.603282924071970683e+01,7.920937841227981835e-01,7.734936563190870640e-01
8.401867081573684004e+00,5.604338841443279051e+01,7.914355538533897061e-01,3.168616681217492070e-01
8.415203378528563150e+00,5.605393882390150395e+01,7.907779757801876030e-01,5.348185106713668757e-01
8.428539675483440519e+00,5.606448048408563523e+01,7.901210365146908998e-01,7.115992643791635430e-01
8.441875972438319664e+00,5.607501340601947248e+01,7.894647306524973374e-01,9.479939257720089163e-01
8.455212269393198810e+00,5.608553759286257190e+01,7.888090688426672159e-01,7.697556404457392976e-01
8.468548566348077955e+00,5.609605304801429781e+01,7.881540612269759549e-01,9.715813575517888712e-01
8.481884863302957100e+00,5.610655977561044949e+01,7.874997164254580184e-01,1.894008978922054887e-01
8.495221160257836246e+00,5.611705778052323978e+01,7.868460415352132031e-01,4.664858256836377781e-01
8.508557457212713615e+00,5.612754706836130225e+01,7.861930421298382043e-01,9.165653300254988922e-01
8.521893754167592760e+00,5.613802764546971247e+01,7.855407222579628979e-01,1.303303991457759103e+00
8.535230051122471906e+00,5.614849951892995250e+01,7.848890844426819058e-01,3.824159938844484685e-02
8.548566348077351051e+00,5.615896269655992512e+01,7.842381296802898305e-01,9.957526269378058625e-01
8.561902645032230197e+00,5.616941718691396090e+01,7.835878574396417662e-01,1.189125052456460940e+00
8.575238941987109342e+00,5.617986299928282534e+01,7.829382656608885327e-01,8.007006502720550589e-01
8.588575238941986711e+00,5.619030014369369752e+01,7.822893507545956027e-01,8.711727718638851981e-01
8.601911535896865857e+00,5.620072863091017012e+01,7.816411076010183479e-01,6.353031923647322055e-01
8.615247832851745002e+00,5.621114847243227786e+01,7.809935295488230622e-01,8.116414354247942775e-01
8.628584129806624148e+00,5.622155968049646191e+01,7.803466084142769432e-01,6.477849434416736996e-01
8.641920426761503293e+00,5.623196226807560549e+01,7.797003344804664948e-01,9.530313656248778909e-02
8.655256723716382439e+00,5.624235624887899121e+01,7.790546964960753940e-01,1.489221788163684668e+00
8.668593020671261584e+00,5.625274163735234367e+01,7.784096816745602609e-01,9.843057070438213652e-01
8.681929317626138953e+00,5.626311844683745278e+01,7.777652794595297792e-01,5.731387203154720833e-01
8.695265614581018099e+00,5.627348668176193769e+01,7.771214975113451828e-01,1.473458637150040440e+00
8.708601911535897244e+00,5.628384634497450634e+01,7.764783467041525000e-01,6.932846076379508560e-01
8.721938208490776390e+00,5.629419744011512705e+01,7.758358362755046755e-01,1.139265887047325787e+00
8.735274505445655535e+00,5.630453997155713353e+01,7.751939739437716526e-01,1.351923397324861220e-02
8.748610802400534681e+00,5.631487394440724614e+01,7.745527659073303539e-01,5.349077406463897955e-01
8.761947099355412050e+00,5.632519936450553644e+01,7.739122168435841331e-01,1.351623017479258948e+00
8.775283396310291195e+00,5.633551623842546263e+01,7.732723299079680146e-01,1.541469881662725694e+00
8.788619693265170341e+00,5.634582457347385542e+01,7.726331067330107771e-01,1.740554659917910918e+00
8.801955990220049486e+00,5.635612437769091798e+01,7.719945474273401942e-01,1.522290790139787076e+00
8.815292287174928632e+00,5.636641565985021884e+01,7.713566505749724911e-01,1.703558615370883267e+00
8.828628584129807777e+00,5.637669842945871324e+01,7.707194132340191572e-01,4.900828751942644113e-01
8.841964881084685146e+00,5.638697269675672175e+01,7.700828309360332469e-01,1.389723774174685955e-01
8.855301178039564292e+00,5.639723847271793034e+01,7.694468976850288300e-01,-3.510356954571478560e-01
8.868637474994443437e+00,5.640749576904941875e+01,7.688116059563583349e-01,8.750709489890221571e-01
8.881973771949322582e+00,5.641774459819161081e+01,7.681769466960730597e-01,7.054717245952709659e-01
8.895310068904201728e+00,5.642798497331833119e+01,7.675429093197578823e-01,1.573540362093074574e+00
8.908646365859080873e+00,5.643821690833675575e+01,7.669094817117922958e-01,7.113085519887698549e-01
8.921982662813960019e+00,5.644844041756270059e+01,7.662766508903473550e-01,1.622548013652772347e+00
8.935318959768837388e+00,5.645865550860686710e+01,7.656444176006544922e-01,5.042524105477663721e-02
8.948655256723716533e+00,5.646886218383644973e+01,7.650127933249279977e-01,1.691546750732407345e+00
8.961991553678595679e+00,5.647906044638288137e+01,7.643817879613976629e-01,7.879194437430647735e-01
8.975327850633474824e+00,5.648925030010756387e+01,7.637514098936577511e-01,1.498294903383133647e+00
8.988664147588353970e+00,5.649943174960191072e+01,7.631216659897432919e-01,1.310188187282653072e+00
9.002000444543233115e+00,5.650960480018729015e+01,7.624925616011353213e-01,3.965427351257828636e-01
9.015336741498110484e+00,5.651976945791508200e+01,7.618641005618655981e-01,1.269559698537567227e+00
9.028673038452989630e+00,5.652992572956662798e+01,7.612362851876071090e-01,5.260216011383606061e-01
9.042009335407868775e+00,5.654007362265326009e+01,7.606091162748498391e-01,1.265438675040002181e+00
9.055345632362747921e+00,5.655021314541629351e+01,7.599825930996217949e-01,1.115799680890854795e+00
9.068681929317627066e+00,5.656034430682703373e+01,7.593567134170484678e-01,1.034518099060755425e+00
9.082018226272506212e+00,5.657046711658676941e+01,7.587314734600454358e-01,7.453929140126166475e-01
9.095354523227383581e+00,5.658058158512675107e+01,7.581068679386362419e-01,7.041531348687068981e-01
9.108690820182262726e+00,5.659068772360824795e+01,7.574828900389292130e-01,8.554619506931201434e-01
9.122027117137141872e+00,5.660078554392249117e+01,7.568595314222648085e-01,-3.663529333057458093e-01
9.135363414092021017e+00,5.661087505869068792e+01,7.562367822242066495e-01,1.309010248652561437e+00
9.148699711046900163e+00,5.662095628126405700e+01,7.556146310537883437e-01,7.844430823442978262e-01
9.162036008001779308e+00,5.663102922572376485e+01,7.549930649925471471e-01,9.301896007211434281e-01
9.175372304956656677e+00,5.664109390367101327e+01,7.543720761936185681e-01,3.611178075275853216e-01
9.188708601911535823e+00,5.665115031800906564e+01,7.537516746716903526e-01,9.713177987846072226e-01
9.202044898866414968e+00,5.666119847133753495e+01,7.531318710500300995e-01,5.898981899920069383e-01
9.215381195821294114e+00,5.667123836698807082e+01,7.525126744304913018e-01,1.604942660826164991e+00
9.228717492776173259e+00,5.668127000901870360e+01,7.518940924044557050e-01,1.190110210500939791e-01
9.242053789731052404e+00,5.669129340221383728e+01,7.512761310517390712e-01,1.435818143035124450e+00
9.255390086685931550e+00,5.670130855208424236e+01,7.506587949397243165e-01,4.183421049712705564e-01
9.268726383640808919e+00,5.671131546486707009e+01,7.500420871225514929e-01,9.955788173444114486e-01
9.282062680595688064e+00,5.672131414752585243e+01,7.494260091400519741e-01,6.869918412901254712e-01
9.295398977550567210e+00,5.673130460775048078e+01,7.488105610170237014e-01,3.306005603497254586e-01
9.308735274505446355e+00,5.674128685395722727e+01,7.481957412620658943e-01,-2.122780617992301444e-01
9.322071571460325501e+00,5.675126089528875184e+01,7.475815468669821939e-01,1.178413857368946882e+00
9.335407868415204646e+00,5.676122674161406678e+01,7.469679733057006388e-01,-4.741239966164501052e-02
9.348744165370082015e+00,5.677118440352857220e+01,7.463550145333499586e-01,5.753576249417349242e-01
9.362080462324961161e+00,5.678113389235404185e+01,7.457426629855774536e-01,1.457130913537165062e+00
9.375416759279840306e+00,5.679107522013861598e+01,7.451309095773979152e-01,1.471110234960847363e+00
9.388753056234719452e+00,5.680100839965681558e+01,7.445197437024830833e-01,9.473383171524533131e-01
9.402089353189598597e+00,5.681093344440954240e+01,7.439091532321810973e-01,-5.296380706647618730e-03
9.415425650144477743e+00,5.682085036810212841e+01,7.432991255903118599e-01,7.356135105426772069e-01
9.428761947099355112e+00,5.683075917707444091e+01,7.426896633541133497e-01,8.348748610720627683e-01
9.442098244054234257e+00,5.684065987329650227e+01,7.420807780892744177e-01,3.971107583848130784e-01
9.455434541009113403e+00,5.685055245954949754e+01,7.414724796745133517e-01,1.464493973371832070e+00
9.468770837963992548e+00,5.686043693933723375e+01,7.408647764834483951e-01,9.133528339803981266e-01
9.482107134918871694e+00,5.687031331688613989e+01,7.402576753835887757e-01,9.518541562749840423e-01
9.495443431873750839e+00,5.688018159714525979e+01,7.396511817353683682e-01,7.409545701772052295e-01
9.508779728828629985e+00,5.689004178578625925e+01,7.390452993914067292e-01,1.132845677302863896e-01
9.522116025783507354e+00,5.689989388920341895e+01,7.384400306954859161e-01,3.274618326411817826e-01
9.535452322738386499e+00,5.690973791451364150e+01,7.378353764816836247e-01,3.029823861068348112e-01
9.548788619693265645e+00,5.691957386955645859e+01,7.372313360735915921e-01,1.395477721796183346e+00
9.562124916648144790e+00,5.692940176289401677e+01,7.366279072832782049e-01,8.088134018703773132e-01
9.575461213603023936e+00,5.693922160381107034e+01,7.360250864105921664e-01,1.014315475615370721e+00
9.588797510557903081e+00,5.694903340231500266e+01,7.354228682420398400e-01,9.941783075103578504e-01
9.602133807512780450e+00,5.695883716913581907e+01,7.348212460501741816e-01,9.888503699502265709e-01
9.615470104467659596e+00,5.696863291572614685e+01,7.342202115925857697e-01,1.620454264748844020e+00
9.628806401422538741e+00,5.697842065426122815e+01,7.336197551109648884e-01,1.210127660906522129e+00
9.642142698377417886e+00,5.698820039763891288e+01,7.330198653304194067e-01,9.361229972336522209e-01
9.655478995332297032e+00,5.699797215947970130e+01,7.324205294584373860e-01,8.612478812730246513e-01
9.668815292287176177e+00,5.700773595109245662e+01,7.318217394513055751e-01,1.512976796426987569e+00
9.682151589242053547e+00,5.701749177506135169e+01,7.312235052646514077e-01,-1.132088983617735023e-01
9.695487886196932692e+00,5.702723963358510417e+01,7.306258376357277484e-01,1.453213944169474026e+00
9.708824183151811837e+00,5.703697952959084461e+01,7.300287457822633996e-01,5.242995623129059757e-01
9.722160480106690983e+00,5.704671146672446014e+01,7.294322374215624905e-01,1.027845791122752095e+00
9.735496777061570128e+00,5.705643544935061584e+01,7.288363187695949819e-01,6.483545335902248796e-01
9.748833074016449274e+00,5.706615148255273340e+01,7.282409945400871720e-01,7.994793295667704802e-01
9.762169370971326643e+00,5.707585957213299110e+01,7.276462679438679970e-01,6.589665284642052256e-01
9.775505667926205788e+00,5.708555972461235939e+01,7.270521406875758430e-01,-1.030443311141457929e+00
9.788841964881084934e+00,5.709525194723054398e+01,7.264586129733174857e-01,2.079838445881133646e-01
9.802178261835964079e+00,5.710493624794604273e+01,7.258656834973180594e-01,3.583731718539698852e-01
9.815514558790843225e+00,5.711461263543610301e+01,7.252733494493810440e-01,9.862672652955239982e-02
9.828850855745722370e+00,5.712428111909675010e+01,7.246816065118508732e-01,-1.776031020681662076e-01
9.842187152700601516e+00,5.713394170904275882e+01,7.240904488589023913e-01,1.013533429952505394e+00
9.855523449655478885e+00,5.714359441610768187e+01,7.234998691556313588e-01,2.380101319098912871e-01
9.868859746610358030e+00,5.715323925184384279e+01,7.229098585569886382e-01,8.001520158527488658e-01
9.882196043565237176e+00,5.716287622852232175e+01,7.223204067073254464e-01,1.343303511940841855e+00
9.895532340520116321e+00,5.717250535913296261e+01,7.217315017392280652e-01,2.038478390687167296e-01
9.908868637474995467e+00,5.718212665713485876e+01,7.211431307893434450e-01,6.525982430465737671e-01
9.922204934429874612e+00,5.719174012965666520e+01,7.205552940741881685e-01,1.309176121048089669e+00
9.935541231384751981e+00,5.720134577829206535e+01,7.199680032512105754e-01,5.843036433871092727e-01
9.948877528339631127e+00,5.721094360536815771e+01,7.193812684456162287e-01,5.500120944087319996e-01
9.962213825294510272e+00,5.722053361392691073e+01,7.187950982881403661e-01,-3.282530815988775608e-01
9.975550122249389418e+00,5.723011580772511309e+01,7.182094999140247182e-01,1.405378127818770695e+00
9.988886419204268563e+00,5.723969019123440916e+01,7.176244789622501230e-01,6.054596814527095638e-01
1.000222271615914771e+01,5.724925676964128485e+01,7.170400395746838740e-01,5.451978693529402342e-02
1.001555901311402508e+01,5.725881554884705338e+01,7.164561843953407561e-01,1.145912862791526488e+00
1.002889531006890422e+01,5.726836653546790501e+01,7.158729145691751228e-01,5.097723921778452016e-01
1.004223160702378337e+01,5.727790973683482889e+01,7.152902297416403599e-01,6.825021542027202015e-01
1.005556790397866251e+01,5.728744516099369122e+01,7.147081280576088602e-01,3.893588883965807823e-01
1.006890420093354166e+01,5.729697281670517839e+01,7.141266061606330595e-01,1.082989716137615410e+00
1.008224049788842080e+01,5.730649271344483253e+01,7.135456591920359415e-01,1.049392964056566013e+00
1.009557679484329995e+01,5.731600486140304440e+01,7.129652807899873324e-01,4.810639357285138029e-01
1.010891309179817732e+01,5.732550927148501785e+01,7.123854630890633644e-01,7.231215753539805835e-01
1.012224938875305646e+01,5.733500595531083377e+01,7.118061967188111794e-01,1.486107710925364866e+00
1.013558568570793561e+01,5.734449492521539327e+01,7.112274708034220794e-01,7.889274641136696520e-01
1.014892198266281476e+01,5.735397619424845317e+01,7.106492729606657122e-01,4.829658523330053743e-01
1.016225827961769390e+01,5.736344977467812356e+01,7.100715924055691630e-01,1.412191832294638516e+00
1.017559457657257305e+01,5.737291567009750537e+01,7.094944363285975442e-01,3.859063056109853784e-01
1.018893087352745042e+01,5.738237388212796475e+01,7.089178159964575343e-01,7.460812442080280160e-01
1.020226717048232956e+01,5.739182441318374117e+01,7.083417410173211692e-01,1.040235647598272140e-01
1.021560346743720871e+01,5.740126726638992238e+01,7.077662195099918563e-01,2.695062756517294655e-01
1.022893976439208785e+01,5.741070244558247282e+01,7.071912581032222533e-01,4.293287316085271921e-01
1.024227606134696700e+01,5.742012995530823360e+01,7.066168619346484547e-01,9.827777094079773734e-01
1.025561235830184614e+01,5.742954980082490835e+01,7.060430346501220811e-01,1.224702020217602438e+00
1.026894865525672351e+01,5.743896198810104892e+01,7.054697784029286822e-01,4.839102725584739084e-01
1.028228495221160266e+01,5.744836652381611231e+01,7.048970938526650798e-01,1.079957348864878597e+00
1.029562124916648180e+01,5.745776341536039666e+01,7.043249801647135655e-01,6.581825226187246747e-01
1.030895754612136095e+01,5.746715267083506973e+01,7.037534350092755631e-01,1.054844430988719051e+00
1.032229384307624009e+01,5.747653429905217592e+01,7.031824545606184529e-01,3.105782563180681799e-01
1.033563014003111924e+01,5.748590830953462927e+01,7.026120334961234448e-01,8.398624252354474073e-01
1.034896643698599661e+01,5.749527471251619914e+01,7.020421649956745114e-01,6.271535781249570896e-01
1.036230273394087575e+01,5.750463351894153163e+01,7.014728407405641519e-01,7.705462397509065253e-01
1.037563903089575490e+01,5.751398474046614240e+01,7.009040509129675911e-01,1.951031055079864851e+00
1.038897532785063405e+01,5.752332838945640958e+01,7.003357841948343321e-01,8.504389450471107059e-01
1.040231162480551319e+01,5.753266447898953828e+01,6.997680277675328853e-01,1.408058543624238990e+00
1.041564792176039234e+01,5.754199301899361529e+01,6.992007753357825095e-01,1.243925196485780482e+00
1.042898421871527148e+01,5.755131401117915857e+01,6.986340376705442168e-01,-5.571138455105284493e-02
1.044232051567014885e+01,5.756062745730877594e+01,6.980678254215888501e-01,9.117297992886425062e-01
1.045565681262502800e+01,5.756993335985193738e+01,6.975021477555287674e-01,1.244073816180270464e+00
1.046899310957990714e+01,5.757923172198495365e+01,6.969370123550362450e-01,-6.704109395023449824e-02
1.048232940653478629e+01,5.758852254759100475e+01,6.963724254182892537e-01,3.061975390455395352e-01
1.049566570348966543e+01,5.759780584126011149e+01,6.958083916576640604e-01,2.426919610787367620e+00
1.050900200044454458e+01,5.760708160828914970e+01,6.952449142992804809e-01,7.554705344700233249e-01
1.052233829739942195e+01,5.761634985468186443e+01,6.946819950822344936e-01,4.917996427714459440e-01
1.053567459435430109e+01,5.762561058714882734e+01,6.941196342574329492e-01,7.287446996655381204e-01
1.054901089130918024e+01,5.763486381310750062e+01,6.935578305871246130e-01,2.856691471456909159e-01
1.056234718826405938e+01,5.764410954068216597e+01,6.929965813438201394e-01,7.650025695556145200e-01
1.057568348521893853e+01,5.765334777870398142e+01,6.924358823097804816e-01,8.234853919671270006e-01
1.058901978217381767e+01,5.766257853671095290e+01,6.918757277760221314e-01,5.681826438321097017e-01
1.060235607912869504e+01,5.767180182494792717e+01,6.913161105413934138e-01,1.418478539168582575e+00
1.061569237608357419e+01,5.768101765436662731e+01,6.907570219121765831e-01,1.564197212366087220e+00
1.062902867303845333e+01,5.769022603662562432e+01,6.901984517008514786e-01,1.229654802989869511e+00
1.064236496999333248e+01,5.769942698409033000e+01,6.896403882255839335e-01,3.237012279828359040e-01
1.065570126694821163e+01,5.770862050967812706e+01,6.890828186320163695e-01,4.486893070918487325e-01
1.066903756390309077e+01,5.771780662056423239e+01,6.885257420067034673e-01,3.598811719501504580e-02
1.068237386085796814e+01,5.772698531787009557e+01,6.879691700331136417e-01,9.042737171877001101e-01
1.069571015781284729e+01,5.773615660338568745e+01,6.874131129896028369e-01,4.692552994336015582e-01
1.070904645476772643e+01,5.774532047960381220e+01,6.868575796768681130e-01,4.256199156056070798e-01
1.072238275172260558e+01,5.775447694972005763e+01,6.863025774173365789e-01,3.624033217516097194e-01
1.073571904867748472e+01,5.776362601763283067e+01,6.857481120543695852e-01,8.204899295122292102e-01
1.074905534563236387e+01,5.777276768794335737e+01,6.851941879513958611e-01,7.784672617589986077e-01
1.076239164258724301e+01,5.778190196595566164e+01,6.846408079911867617e-01,1.241974327796899757e-01
1.077572793954212038e+01,5.779102885767657227e+01,6.840879735750036161e-01,1.460404822988395912e+00
1.078906423649699953e+01,5.780014836981573723e+01,6.835356846217734983e-01,7.853131118204794703e-01
1.080240053345187867e+01,5.780926050978560937e+01,6.829839395673502622e-01,1.640415576906084638e-02
1.081573683040675782e+01,5.781836528570143940e+01,6.824327353638039995e-01,1.122699369045349727e+00
1.082907312736163696e+01,5.782746270638131136e+01,6.818820674784120683e-01,2.679496005428654848e-01
1.084240942431651611e+01,5.783655278134610001e+01,6.813319298930338164e-01,1.606625060350143297e+00
1.085574572127139348e+01,5.784563552081948501e+01,6.807823151033858267e-01,1.368308423191950229e+00
1.086908201822627262e+01,5.785471093572797230e+01,6.802332141180329472e-01,9.689473434776759708e-01
1.088241831518115177e+01,5.786377903770085851e+01,6.796846164578482785e-01,1.866655894499194446e+00
1.089575461213603091e+01,5.787283983907025942e+01,6.791365101551321004e-01,2.500786446285780396e-01
1.090909090909091006e+01,5.788189335226690702e+01,6.785888830140436312e-01,8.492001529083583744e-01
1.092242720604578921e+01,5.789093958220543357e+01,6.780417385098616023e-01,5.642162543460986779e-01
1.093576350300066657e+01,5.789997852985912630e+01,6.774950883326056328e-01,2.465987942245674303e-01
1.094909979995554572e+01,5.790901019701357200e+01,6.769489424642785025e-01,5.139269233829668604e-02
1.096243609691042487e+01,5.791803458615309097e+01,6.764033094152068770e-01,1.252894491024845181e+00
1.097577239386530401e+01,5.792705170046074414e+01,6.758581962231318130e-01,5.724381993547967840e-01
1.098910869082018316e+01,5.793606154381834017e+01,6.753136084524555827e-01,2.138874990166056977e-01
1.100244498777506230e+01,5.794506412080642122e+01,6.747695501935027096e-01,4.276623337125682878e-01
1.101578128472994145e+01,5.795405943670424165e+01,6.742260240617099498e-01,2.244880465448696683e+00
1.102911758168481882e+01,5.796304749748983198e+01,6.736830311968304841e-01,7.040126969246904842e-01
1.104245387863969796e+01,5.797202830983994204e+01,6.731405712621665316e-01,3.372757259696357313e-01
1.105579017559457711e+01,5.798100188113004805e+01,6.725986424437877531e-01,5.758999477408482948e-01
1.106912647254945625e+01,5.798996821943438107e+01,6.720572414498207081e-01,1.281864825153168130e+00
1.108246276950433540e+01,5.799892733352589147e+01,6.715163635096246253e-01,6.300419840678102013e-01
1.109579906645921454e+01,5.800787923287629155e+01,6.709760023729245404e-01,5.903540331190948454e-01
1.110913536341409191e+01,5.801682392765601293e+01,6.704361503092428620e-01,6.490600760481174403e-01
1.112247166036897106e+01,5.802576142873422071e+01,6.698967981070467204e-01,4.202359729074006678e-01
1.113580795732385020e+01,5.803469174767883487e+01,6.693579350729379485e-01,5.522320473736929136e-01
1.114914425427872935e+01,5.804361489675650176e+01,6.688195490308856961e-01,1.371747439833276516e+00
1.116248055123360849e+01,5.805253088771092962e+01,6.682816288773381075e-01,5.690529178205046001e-01
1.117581684818848764e+01,5.806143972387057772e+01,6.677441810943065548e-01,6.360649465941136116e-01
1.118915314514336501e+01,5.807034140618810625e+01,6.672072171217706682e-01,-7.734472689321927330e-01
1.120248944209824415e+01,5.807923593641314852e+01,6.666707467203991655e-01,1.025162417131320058e+00
1.121582573905312330e+01,5.808812331698997866e+01,6.661347781850537331e-01,1.294868687217908487e+00
1.122916203600800245e+01,5.809700355105752578e+01,6.655993183439932181e-01,3.319681588171248809e-01
1.124249833296288159e+01,5.810587664244933848e+01,6.650643725580351884e-01,9.105444597614180680e-01
1.125583462991776074e+01,5.811474259569362744e+01,6.645299447199164433e-01,1.280369840139955473e-01
1.126917092687263811e+01,5.812360141601324415e+01,6.639960372533266764e-01,8.303866359714487944e-01
1.128250722382751725e+01,5.813245310932568088e+01,6.634626511123826731e-01,8.495756092008337479e-01
1.129584352078239640e+01,5.814129768224307071e+01,6.629297857806335514e-01,-4.495188865803294576e-01
1.130917981773727554e+01,5.815013514207218037e+01,6.623974392705207492e-01,1.212956199863076456e+00
1.132251611469215469e+01,5.815896549681444583e+01,6.618656081225111620e-01,1.326285101121503107e+00
1.133585241164703383e+01,5.816778875516592962e+01,6.613342874042302810e-01,5.936241272915439016e-01
1.134918870860191298e+01,5.817660492651732085e+01,6.608034707100358673e-01,1.179174772315416675e-01
1.136252500555679035e+01,5.818541402095398496e+01,6.602731501598668729e-01,6.608924468907687588e-01
1.137586130251166949e+01,5.819421604925591396e+01,6.597433163988029037e-01,5.902702529646293161e-01
1.138919759946654864e+01,5.820301102289773354e+01,6.592139585962115689e-01,1.131032117892922795e+00
1.140253389642142778e+01,5.821179895404873150e+01,6.586850644449384617e-01,6.360654068272350026e-01
1.141587019337630693e+01,5.822057985376335409e+01,6.581566239538005902e-01,5.995485994688248832e-01
1.142920649033118607e+01,5.822935372438910662e+01,6.576286453655342257e-01,1.166470062786492567e+00
1.144254278728606344e+01,5.823812056685193994e+01,6.571011398911537071e-01,9.952776841578753197e-01
1.145587908424094259e+01,5.824688038283424163e+01,6.565741171444727797e-01,7.146528757346058969e-01
1.146921538119582173e+01,5.825563317470891178e+01,6.560475852795093488e-01,3.235312135300169589e-01
1.148255167815070088e+01,5.826437894553938435e+01,6.555215509897180937e-01,2.888847586043586935e-01
1.149588797510558003e+01,5.827311769907963424e+01,6.549960195071236058e-01,3.297061727750726923e-01
1.150922427206045917e+01,5.828184943977415600e+01,6.544709946017661650e-01,2.655927544370077498e-01
1.152256056901533654e+01,5.829057417275796382e+01,6.539464785808348779e-01,4.812498769720959801e-01
1.153589686597021569e+01,5.829929190385661997e+01,6.534224722879713454e-01,1.259844289018957175e+00
1.154923316292509483e+01,5.830800263958619212e+01,6.528989751024596444e-01,4.986015918234752986e-01
1.156256945987997398e+01,5.831670638715330313e+01,6.523759849384589415e-01,5.439360281468038627e-01
1.157590575683485312e+01,5.832540315445508128e+01,6.518534982445203241e-01,-3.586705290837770566e-01
1.158924205378973227e+01,5.833409295007920292e+01,6.513315100025209858e-01,1.190319195930266805e+00
1.160257835074461141e+01,5.834277578330385694e+01,6.508100137270815821e-01,4.826996847818495473e-01
1.161591464769948878e+01,5.835145166409776607e+01,6.502890014647988437e-01,9.891791199720276762e-01
1.162925094465436793e+01,5.836012060312019400e+01,6.497684637936060881e-01,9.206065012157425009e-01
1.164258724160924707e+01,5.836878261172090987e+01,6.492483898219063576e-01,3.421882409825477978e-01
1.165592353856412622e+01,5.837743770194023796e+01,6.487287671879755635e-01,9.162790120814694461e-01
1.166925983551900536e+01,5.838608588432605728e+01,6.482095866442136867e-01,-7.636503001841421501e-02
1.168259613247388451e+01,5.839472716070027758e+01,6.476908572542612319e-01,3.202113098495173449e-01
1.169593242942876188e+01,5.840336153191630331e+01,6.471725901049012464e-01,1.420930284749190031e+00
1.170926872638364102e+01,5.841198899955828239e+01,6.466547947367615734e-01,1.986823843462005579e-01
1.172260502333852017e+01,5.842060956589673992e+01,6.461374792369269926e-01,8.842298561350760977e-01
1.173594132029339931e+01,5.842922323388859240e+01,6.456206502382144663e-01,6.774039444966117873e-01
1.174927761724827846e+01,5.843783000717716902e+01,6.451043129180220603e-01,2.687383296214427841e-01
1.176261391420315761e+01,5.844642989009218326e+01,6.445884709981442029e-01,1.410545190923444103e+00
1.177595021115803497e+01,5.845502288764976129e+01,6.440731267436063945e-01,6.014259940198666277e-01
1.178928650811291412e+01,5.846360900555239937e+01,6.435582809622530931e-01,1.046847447165757838e+00
1.180262280506779327e+01,5.847218825018902066e+01,6.430439330037813761e-01,1.702803672726809658e+00
1.181595910202267241e+01,5.848076062863492552e+01,6.425300807591156627e-01,-9.089066004212464911e-02
1.182929539897755156e+01,5.848932614865181279e+01,6.420167206597966469e-01,6.165549685081221920e-01
1.184263169593243070e+01,5.849788481868778689e+01,6.415038476769296949e-01,1.119665763069511710e+00
1.185596799288730807e+01,5.850643664787733655e+01,6.409914553209290489e-01,6.085405722713033150e-01
1.186930428984218722e+01,5.851498164604136321e+01,6.404795356403383266e-01,1.246633057589398907e+00
1.188264058679706636e+01,5.852351982368714545e+01,6.399680792214894609e-01,9.742024010086571817e-01
1.189597688375194551e+01,5.853205119200838169e+01,6.394570751874653070e-01,7.691703444955994007e-01
1.190931318070682465e+01,5.854057576288514753e+01,6.389465111977301603e-01,8.934241087094954015e-01
1.192264947766170380e+01,5.854909354665598897e+01,6.384363781359212453e-01,2.499518734854443425e-01
1.193598577461658294e+01,5.855760454495753464e+01,6.379266851825491358e-01,-1.334262620322895776e-01
1.194932207157146031e+01,5.856610875852064169e+01,6.374174434136961054e-01,-2.708894042589147233e-01
1.196265836852633946e+01,5.857460618880053005e+01,6.369086623701747385e-01,7.852425880030502459e-01
1.197599466548121860e+01,5.858309683793468992e+01,6.364003501454078560e-01,1.387952493016614275e-01
1.198933096243609775e+01,5.859158070874283197e+01,6.358925133847037614e-01,1.324174364556661043e+00
1.200266725939097689e+01,5.860005780472693715e+01,6.353851572847446505e-01,3.218639697839897895e-02
1.201600355634585604e+01,5.860852813007122819e+01,6.348782855924071100e-01,-2.412493921897063132e-01
1.202933985330073341e+01,5.861699168964216256e+01,6.343719006046200093e-01,-3.783907578768836988e-01
1.204267615025561255e+01,5.862544848898847505e+01,6.338660031671139450e-01,1.345527674588012257e+00
1.205601244721049170e+01,5.863389853434112808e+01,6.333605926741796566e-01,6.631993005579203126e-01
