t,E,dE_dt,dE_dt_noisy
1.282951767059346615e+01,9.528865447858826387e-01,4.324937298849640399e-07,1.789977998722689723e-03
1.284285396754834530e+01,9.528865504031053257e-01,4.234866259585426396e-07,3.505081203967091649e-03
1.285619026450322444e+01,9.528865559140814456e-01,4.146498860753064508e-07,-3.858025629058304748e-03
1.286952656145810181e+01,9.528865613231358722e-01,4.059765753815225420e-07,2.067224953026082154e-02
1.288286285841298096e+01,9.528865666345877061e-01,3.974597683181063656e-07,2.225285254853166805e-02
1.289619915536786010e+01,9.528865718527499418e-01,3.890925490950686294e-07,6.782751692034719518e-03
1.290953545232273925e+01,9.528865769815298981e-01,3.808686524168353182e-07,-1.029784324069816029e-02
1.292287174927761839e+01,9.528865820173261225e-01,3.727938531275509781e-07,-9.391043707062032148e-03
1.293620804623249754e+01,9.528865869587439530e-01,3.648703875537909203e-07,5.770423609733672625e-03
1.294954434318737491e+01,9.528865918066329321e-01,3.570968934848636755e-07,1.050900839113364958e-03
1.296288064014225405e+01,9.528865965618562583e-01,3.494719868196022317e-07,7.697901785395472015e-04
1.297621693709713320e+01,9.528866012252905637e-01,3.419942618829510672e-07,8.398768584954734856e-03
1.298955323405201234e+01,9.528866057978262472e-01,3.346622909758054099e-07,3.962369446072547805e-04
1.300288953100689149e+01,9.528866102803670302e-01,3.274746249682866650e-07,-7.036716820105820211e-03
1.301622582796177063e+01,9.528866146738305121e-01,3.204297925642196621e-07,-1.195578834175850362e-02
1.302956212491664800e+01,9.528866189791475039e-01,3.135263011789027332e-07,7.854305536711059721e-04
1.304289842187152715e+01,9.528866231972625833e-01,3.067626362417488761e-07,-4.564913616526896679e-03
1.305623471882640629e+01,9.528866273291338729e-01,3.001372614209324441e-07,1.364343003871098386e-03
1.306957101578128544e+01,9.528866313757330397e-01,2.936486186789002972e-07,-7.285995643880760313e-03
1.308290731273616458e+01,9.528866353380454068e-01,2.872951280728786028e-07,-6.937227829040380636e-04
1.309624360969104373e+01,9.528866392170698418e-01,2.810751879188042035e-07,6.724744525252770479e-03
1.310957990664592288e+01,9.528866430138184240e-01,2.749871754357743892e-07,-1.468676001753916466e-02
1.312291620360080024e+01,9.528866467293174436e-01,2.690294449627511630e-07,5.405877177268742124e-03
1.313625250055567939e+01,9.528866503646062913e-01,2.632003298138479996e-07,8.041609478382881829e-03
1.314958879751055854e+01,9.528866539207379027e-01,2.574981416798502454e-07,-1.334316943632607444e-02
1.316292509446543768e+01,9.528866573987792021e-01,2.519211698016193823e-07,-9.466980102261504659e-03
1.317626139142031683e+01,9.528866607998102145e-01,2.464676823205752543e-07,-2.743758304949569181e-04
1.318959768837519597e+01,9.528866641249247316e-01,2.411359254208753078e-07,-6.353553208065964263e-03
1.320293398533007334e+01,9.528866673752302008e-01,2.359241233051284636e-07,2.035272711766451109e-02
1.321627028228495249e+01,9.528866705518473923e-01,2.308304788683351871e-07,-1.434455848672116542e-02
1.322960657923983163e+01,9.528866736559109540e-01,2.258531726986867660e-07,-1.057898694411024383e-03
1.324294287619471078e+01,9.528866766885688566e-01,2.209903640637556066e-07,-3.282629585076438268e-03
1.325627917314958992e+01,9.528866796509827264e-01,2.162401903441080186e-07,1.083083277907400006e-02
1.326961547010446907e+01,9.528866825443276234e-01,2.116007673169315040e-07,2.041249553956973797e-03
1.328295176705934644e+01,9.528866853697924855e-01,2.070701885983211588e-07,1.795998272133908545e-03
1.329628806401422558e+01,9.528866881285795731e-01,2.026465263380364257e-07,3.509290347128704774e-04
1.330962436096910473e+01,9.528866908219048026e-01,1.983278309202612943e-07,5.358125443889416584e-03
1.332296065792398387e+01,9.528866934509975239e-01,1.941121309852883448e-07,7.884581897935529632e-03
1.333629695487886302e+01,9.528866960171007428e-01,1.899974335067139419e-07,-8.122433807306733700e-03
1.334963325183374216e+01,9.528866985214711205e-01,1.859817234332178382e-07,-4.807438349383487235e-03
1.336296954878862131e+01,9.528867009653788633e-01,1.820629639869356109e-07,9.843715470467202799e-03
1.337630584574349868e+01,9.528867033501076111e-01,1.782390968811664589e-07,-5.417684281248627554e-03
1.338964214269837782e+01,9.528867056769545485e-01,1.745080421182779173e-07,2.128867232853605320e-03
1.340297843965325697e+01,9.528867079472307378e-01,1.708676974311248986e-07,3.269701030607627401e-03
1.341631473660813612e+01,9.528867101622604530e-01,1.673159394123546750e-07,-1.578102192438091481e-02
1.342965103356301526e+01,9.528867123233817349e-01,1.638506224779096021e-07,1.145362601783553140e-02
1.344298733051789441e+01,9.528867144319460580e-01,1.604695796337748948e-07,1.001402984981118754e-04
1.345632362747277178e+01,9.528867164893186636e-01,1.571706216970877867e-07,-1.476961239872408554e-03
1.346965992442765092e+01,9.528867184968781157e-01,1.539515381799791416e-07,1.040616888688210631e-02
1.348299622138253007e+01,9.528867204560167448e-01,1.508100965028763563e-07,-4.339830484676182251e-03
1.349633251833740921e+01,9.528867223681404264e-01,1.477440423882855902e-07,4.810028646170532059e-03
1.350966881529228836e+01,9.528867242346683586e-01,1.447511001713072676e-07,-2.259622971897129375e-03
1.352300511224716750e+01,9.528867260570336173e-01,1.418289719183965514e-07,-1.116762797523961764e-02
1.353634140920204487e+01,9.528867278366827120e-01,1.389753382444181007e-07,-4.866933319755357111e-03
1.354967770615692402e+01,9.528867295750758082e-01,1.361878577228400888e-07,-1.822563472784830951e-03
1.356301400311180316e+01,9.528867312736863937e-01,1.334641677201361953e-07,-6.019191933903680859e-04
1.357635030006668231e+01,9.528867329340017234e-01,1.308018834130647567e-07,-2.429578236913289974e-02
1.358968659702156145e+01,9.528867345575227077e-01,1.281985981200009506e-07,7.921951813403067116e-03
1.360302289397644060e+01,9.528867361457635798e-01,1.256518837979350711e-07,-5.705700852960551329e-03
1.361635919093131797e+01,9.528867377002523398e-01,1.231592903685324591e-07,-2.846509587625289939e-02
1.362969548788619711e+01,9.528867392225304211e-01,1.207183461327324125e-07,1.357070789466387900e-02
1.364303178484107626e+01,9.528867407141528023e-01,1.183265576805425656e-07,-3.433377244613393386e-03
1.365636808179595540e+01,9.528867421766882284e-01,1.159814096221567503e-07,-1.477758579764443941e-03
1.366970437875083455e+01,9.528867436117188783e-01,1.136803649747983314e-07,-1.318455511305569039e-02
1.368304067570571370e+01,9.528867450208404755e-01,1.114208649476144952e-07,8.067558284437950471e-04
1.369637697266059284e+01,9.528867464056622882e-01,1.092003291741291959e-07,4.323268568167366356e-03
1.370971326961547021e+01,9.528867477678073517e-01,1.070161551311107906e-07,2.933256703175270586e-03
1.372304956657034936e+01,9.528867491089119124e-01,1.048657191221602503e-07,1.389211106380184961e-02
1.373638586352522850e+01,9.528867504306260949e-01,1.027463752247340101e-07,1.532238677573586824e-02
1.374972216048010765e+01,9.528867517346135685e-01,1.006554557498456903e-07,9.602522497144875668e-04
1.376305845743498679e+01,9.528867530225513249e-01,9.859027167661432722e-08,-6.483478655877212768e-03
1.377639475438986594e+01,9.528867542961302339e-01,9.654811175627969755e-08,-6.917560468480495398e-03
1.378973105134474331e+01,9.528867555570544878e-01,9.452624329976677675e-08,-8.989909522562114161e-03
1.380306734829962245e+01,9.528867568050937154e-01,9.252503576501203142e-08,1.837368371497562908e-02
1.381640364525450160e+01,9.528867580346929156e-01,9.055339643144338924e-08,-4.553374106522164143e-03
1.382973994220938074e+01,9.528867592452748836e-01,8.861225088765967151e-08,-5.057575300210106692e-03
1.384307623916425989e+01,9.528867604367453614e-01,8.670175022460618885e-08,1.649323586633241181e-03
1.385641253611913903e+01,9.528867616090200832e-01,8.482202961540563635e-08,-7.494771421073920421e-03
1.386974883307401640e+01,9.528867627620246639e-01,8.297320830408239090e-08,-1.994929998083704546e-03
1.388308513002889555e+01,9.528867638956945996e-01,8.115538971311536676e-08,-5.480465553630797793e-03
1.389642142698377469e+01,9.528867650099753783e-01,7.936866127256775316e-08,4.618689272273795131e-03
1.390975772393865384e+01,9.528867661048221471e-01,7.761309488239082066e-08,2.837447817394147913e-04
1.392309402089353298e+01,9.528867671802004891e-01,7.588874576490434176e-08,-3.951497854414716925e-03
1.393643031784841213e+01,9.528867682360854241e-01,7.419565393237265161e-08,3.978621457695317195e-04
1.394976661480328950e+01,9.528867692724620753e-01,7.253384327800954656e-08,9.526294823183883292e-03
1.396310291175816864e+01,9.528867702893255576e-01,7.090332162021373286e-08,-2.933806597650956242e-03
1.397643920871304779e+01,9.528867712866808670e-01,6.930408094976692190e-08,-1.863079952233083134e-02
1.398977550566792694e+01,9.528867722645426586e-01,6.773609775596184379e-08,5.814847706313500467e-03
1.400311180262280608e+01,9.528867732229360232e-01,6.619933182010206973e-08,-3.319773711942360355e-03
1.401644809957768523e+01,9.528867741618954890e-01,6.469372780017190738e-08,-8.538020710955251599e-03
1.402978439653256437e+01,9.528867750814657978e-01,6.321921390377294170e-08,2.401493285015096363e-03
1.404312069348744174e+01,9.528867759817014615e-01,6.177570275461841121e-08,-1.063833261850673229e-02
1.405645699044232089e+01,9.528867768626670953e-01,6.036309072986884017e-08,3.165316750951526620e-02
1.406979328739720003e+01,9.528867777244368620e-01,5.898125891943412080e-08,-6.746831185424114440e-03
1.408312958435207918e+01,9.528867785670952495e-01,5.763007182840035325e-08,9.565855086853605749e-03
1.409646588130695832e+01,9.528867793907365158e-01,5.630937833806665127e-08,7.492022724775404714e-03
1.410980217826183747e+01,9.528867801954647998e-01,5.501901147435955819e-08,7.097887150520288714e-03
1.412313847521671484e+01,9.528867809813941214e-01,5.375878839482262084e-08,1.116887944615364489e-02
1.413647477217159398e+01,9.528867817486484926e-01,5.252851022728710628e-08,-1.456153780681675169e-02
1.414981106912647313e+01,9.528867824973620282e-01,5.132796197359484891e-08,1.869468644171346991e-02
1.416314736608135227e+01,9.528867832276782801e-01,5.015691340298084056e-08,-9.826357120704769937e-03
1.417648366303623142e+01,9.528867839397512363e-01,4.901511759317078720e-08,-5.291056440052906151e-03
1.418981995999111057e+01,9.528867846337445435e-01,4.790231218371882038e-08,-1.109030803072956831e-02
1.420315625694598793e+01,9.528867853098318408e-01,4.681821873242508758e-08,7.577968042460035518e-03
1.421649255390086708e+01,9.528867859681965369e-01,4.576254313166938648e-08,1.415087360677849551e-03
1.422982885085574623e+01,9.528867866090321437e-01,4.473497510620871864e-08,-4.952134709480284815e-03
1.424316514781062537e+01,9.528867872325420540e-01,4.373518849767193961e-08,2.886995119986329392e-02
1.425650144476550452e+01,9.528867878389395418e-01,4.276284135389801788e-08,-3.510119619947743986e-04
1.426983774172038366e+01,9.528867884284477618e-01,4.181757583265888201e-08,1.471509810985215799e-02
1.428317403867526281e+01,9.528867890012999720e-01,4.089901789201128013e-08,-5.901502427321820600e-03
1.429651033563014018e+01,9.528867895577390890e-01,4.000677806571817374e-08,1.402843381945290298e-02
1.430984663258501932e+01,9.528867900980182437e-01,3.914045043542507818e-08,-3.395525221081258484e-04
1.432318292953989847e+01,9.528867906224001150e-01,3.829961381547619670e-08,2.518132845658145255e-03
1.433651922649477761e+01,9.528867911311577066e-01,3.748383040069747096e-08,-1.281061933545102859e-02
1.434985552344965676e+01,9.528867916245736813e-01,3.669264701106067506e-08,2.181021439377496193e-02
1.436319182040453590e+01,9.528867921029405830e-01,3.592559454177607359e-08,-2.013229968069418785e-02
1.437652811735941327e+01,9.528867925665611693e-01,3.518218749231499798e-08,-3.763690496892348105e-03
1.438986441431429242e+01,9.528867930157478572e-01,3.446192492744665214e-08,-3.011320956874727513e-03
1.440320071126917156e+01,9.528867934508230553e-01,3.376428987875851329e-08,2.039770904584909360e-03
1.441653700822405071e+01,9.528867938721191644e-01,3.308874938108552488e-08,-9.250219939318011023e-03
1.442987330517892985e+01,9.528867942799782442e-01,3.243475486369024052e-08,1.822892999689017246e-02
1.444320960213380900e+01,9.528867946747526796e-01,3.180174133754487542e-08,-1.458107821115392630e-03
1.445654589908868637e+01,9.528867950568045142e-01,3.118912826876457656e-08,-1.494777097918192910e-02
1.446988219604356551e+01,9.528867954265056728e-01,3.059631928457179351e-08,1.799100586331925031e-02
1.448321849299844466e+01,9.528867957842381831e-01,3.002270178905502851e-08,-8.946040280378462356e-03
1.449655478995332381e+01,9.528867961303939538e-01,2.946764741593166370e-08,-5.400496076580795814e-03
1.450989108690820295e+01,9.528867964653745526e-01,2.893051219855086176e-08,-1.744446262387478689e-03
1.452322738386308210e+01,9.528867967895918722e-01,2.841063572161378614e-08,9.913330619436094143e-03
1.453656368081795947e+01,9.528867971034675755e-01,2.790734182373660888e-08,2.109721308183494515e-02
1.454989997777283861e+01,9.528867974074329839e-01,2.741993888107779886e-08,-5.470040580652654012e-04
1.456323627472771776e+01,9.528867977019296331e-01,2.694771895558889518e-08,-8.242438241302626686e-03
1.457657257168259690e+01,9.528867979874090510e-01,2.648995796935421643e-08,-5.025416159200085837e-03
1.458990886863747605e+01,9.528867982643323131e-01,2.604591659884081256e-08,1.645808687655763575e-02
1.460324516559235519e+01,9.528867985331708201e-01,2.561483901809130659e-08,1.148422562422957496e-02
1.461658146254723434e+01,9.528867987944056317e-01,2.519595382940303940e-08,-2.660270725095096982e-03
1.462991775950211171e+01,9.528867990485277994e-01,2.478847360449371040e-08,1.023646121857545513e-02
1.464325405645699085e+01,9.528867992960382560e-01,2.439159516899602753e-08,-9.000876671372001064e-03
1.465659035341187000e+01,9.528867995374480371e-01,2.400449901872325764e-08,2.986167013482295650e-03
1.466992665036674914e+01,9.528867997732779482e-01,2.362635008294755590e-08,2.281207774695749330e-03
1.468326294732162829e+01,9.528868000040585651e-01,2.325629763679643025e-08,9.925212002356059021e-03
1.469659924427650743e+01,9.528868002303307883e-01,2.289347430118465754e-08,6.481966249374397464e-03
1.470993554123138480e+01,9.528868004526450664e-01,2.253699743926668164e-08,5.617244050344060921e-03
1.472327183818626395e+01,9.528868006715618399e-01,2.218596842525066837e-08,-2.229134622112078235e-03
1.473660813514114309e+01,9.528868008876516527e-01,2.183947239893513359e-08,3.850841797598459314e-03
1.474994443209602224e+01,9.528868011014948181e-01,2.149657881995309383e-08,2.597595571412155292e-03
1.476328072905090139e+01,9.528868013136815307e-01,2.115634133680044382e-08,4.427170879894281805e-03
1.477661702600578053e+01,9.528868015248120882e-01,2.081779737657385443e-08,-6.988139999839016250e-03
1.478995332296065790e+01,9.528868017354964470e-01,2.047996890217756993e-08,-1.408323767807917459e-02
1.480328961991553705e+01,9.528868019463548888e-01,2.014186126827327561e-08,1.312586810985458263e-02
1.481662591687041619e+01,9.528868021580170211e-01,1.980246490396186942e-08,-1.685127938082933707e-02
1.482996221382529534e+01,9.528868023711229984e-01,1.946075341499597933e-08,1.471549155982978044e-02
1.484329851078017448e+01,9.528868025863225233e-01,1.911568496722193533e-08,-4.902024658670152326e-04
1.485663480773505363e+01,9.528868028042751792e-01,1.876620187284822050e-08,-2.188973339589235165e-02
1.486997110468993277e+01,9.528868030256506527e-01,1.841123037447239819e-08,1.631688318609042856e-02
1.488330740164481014e+01,9.528868032511286223e-01,1.804968058870259906e-08,2.197022697875086576e-03
1.489664369859968929e+01,9.528868034813984256e-01,1.768044719831218803e-08,-1.622416173948868553e-03
1.490997999555456843e+01,9.528868037153908066e-01,1.730524470510558244e-08,1.571713253176010641e-02
1.492331629250944758e+01,9.528868039486942942e-01,1.693114688120639366e-08,1.286834565605328440e-02
1.493665258946432672e+01,9.528868041809019918e-01,1.655880609279652971e-08,-1.129213637591330519e-02
1.494998888641920587e+01,9.528868044118504743e-01,1.618848446873627500e-08,-2.125246123769031388e-03
1.496332518337408324e+01,9.528868046413807580e-01,1.582043688674178439e-08,-1.543669971094214707e-02
1.497666148032896238e+01,9.528868048693379667e-01,1.545491169069324044e-08,-1.921821553172617728e-03
1.498999777728384153e+01,9.528868050955719982e-01,1.509214959515697840e-08,6.378912056699482386e-03
1.500333407423872067e+01,9.528868053199366361e-01,1.473238501071422180e-08,5.094851791969080661e-03
1.501667037119359982e+01,9.528868055422903272e-01,1.437584494588112216e-08,2.911572830230293226e-03
1.503000666814847897e+01,9.528868057624957366e-01,1.402274963681338082e-08,3.243816474905761044e-03
1.504334296510335633e+01,9.528868059804197488e-01,1.367331249699926810e-08,-1.955412103286330999e-03
1.505667926205823548e+01,9.528868061959335778e-01,1.332774004179915206e-08,-5.004536567628088380e-04
1.507001555901311463e+01,9.528868064089131007e-01,1.298623129343534632e-08,3.019704781887074842e-03
1.508335185596799377e+01,9.528868066192381914e-01,1.264897887473526161e-08,7.165379243661109884e-03
1.509668815292287292e+01,9.528868068267932756e-01,1.231616810273838958e-08,-2.088214566272692061e-03
1.511002444987775206e+01,9.528868070314667760e-01,1.198797791156919201e-08,6.723567244108365855e-04
1.512336074683262943e+01,9.528868072331517780e-01,1.166457971098905366e-08,6.455610715602683528e-03
1.513669704378750858e+01,9.528868074317455861e-01,1.134613816095031424e-08,-9.194706667817825751e-03
1.515003334074238772e+01,9.528868076271498344e-01,1.103281106751285989e-08,-6.678040871268392173e-03
1.516336963769726687e+01,9.528868078192704871e-01,1.072474912697241045e-08,1.228503905421972700e-02
1.517670593465214601e+01,9.528868080080179492e-01,1.042209604642380105e-08,-4.671500370376637651e-03
1.519004223160702516e+01,9.528868081933067335e-01,1.012498889157303905e-08,-1.141260036514418763e-02
1.520337852856190430e+01,9.528868083750559048e-01,9.833557431879191846e-09,9.187635886848233291e-03
1.521671482551678167e+01,9.528868085531887466e-01,9.547924677451302689e-09,3.952925850620942101e-03
1.523005112247166082e+01,9.528868087276328724e-01,9.268206738535789135e-09,1.918964252534917370e-02
1.524338741942653996e+01,9.528868088983202256e-01,8.994512688473288442e-09,8.642730487913589249e-03
1.525672371638141911e+01,9.528868090651871903e-01,8.726944582780615800e-09,1.026272547853705752e-02
1.527006001333629825e+01,9.528868092281743696e-01,8.465597630021026720e-09,-1.594736707802856934e-03
1.528339631029117740e+01,9.528868093872266964e-01,8.210560151905577086e-09,-9.467016584122517689e-03
1.529673260724605477e+01,9.528868095422935447e-01,7.961913304002643521e-09,1.947785397659486991e-03
1.531006890420093391e+01,9.528868096933285070e-01,7.719731527633388879e-09,5.465742651301021791e-03
1.532340520115581306e+01,9.528868098402895059e-01,7.484082261040303496e-09,-1.574873725731147991e-02
1.533674149811069221e+01,9.528868099831389049e-01,7.255025864794095725e-09,-6.448831222616159368e-04
1.535007779506557135e+01,9.528868101218433972e-01,7.032615760571570007e-09,8.739918945981705461e-03
1.536341409202045050e+01,9.528868102563738951e-01,6.816898576872398863e-09,2.410070032410381504e-03
1.537675038897532787e+01,9.528868103867056405e-01,6.607914035394735208e-09,1.095863257830431182e-02
1.539008668593020701e+01,9.528868105128183164e-01,6.405694652662774491e-09,-7.937292806801578976e-03
1.540342298288508616e+01,9.528868106346959355e-01,6.210266134676345473e-09,-2.401872999816645916e-03
1.541675927983996530e+01,9.528868107523267295e-01,6.021647310991418145e-09,1.135553958101822442e-02
1.543009557679484445e+01,9.528868108657032598e-01,5.839850139924274153e-09,1.541699921596353072e-02
1.544343187374972359e+01,9.528868109748226400e-01,5.664879221961571787e-09,1.926785731123358285e-04
1.545676817070460274e+01,9.528868110796862023e-01,5.496732417321903430e-09,-2.155412101954521861e-02
1.547010446765948011e+01,9.528868111802993868e-01,5.335401017693419679e-09,1.586782650075799304e-03
1.548344076461435925e+01,9.528868112766722964e-01,5.180868813819961005e-09,-3.296165786649582052e-03
1.549677706156923840e+01,9.528868113688191421e-01,5.033113039190628690e-09,9.842135097998919863e-03
1.551011335852411754e+01,9.528868114567585756e-01,4.892103770692823872e-09,1.001389746990337740e-02
1.552344965547899669e+01,9.528868115405135786e-01,4.757804158463108113e-09,9.274880366107407514e-03
1.553678595243387583e+01,9.528868116201114624e-01,4.630170412876777331e-09,1.371211071083911631e-02
1.555012224938875320e+01,9.528868116955838685e-01,4.509151818425649605e-09,-5.947008305868684702e-03
1.556345854634363235e+01,9.528868117669667681e-01,4.394690650451338332e-09,-2.673029611457511303e-03
1.557679484329851149e+01,9.528868118343003513e-01,4.286722476119775305e-09,-6.841978035892752608e-03
1.559013114025339064e+01,9.528868118976292489e-01,4.185175748495917336e-09,-5.329060016846309984e-03
1.560346743720826979e+01,9.528868119570025330e-01,4.089971788329149760e-09,-1.207408009260563589e-02
1.561680373416314893e+01,9.528868120124734942e-01,4.001025112783385129e-09,-1.549736906933302455e-03
1.563014003111802630e+01,9.528868120640996420e-01,3.918243531714216132e-09,-2.314847805401726733e-03
1.564347632807290545e+01,9.528868121119430379e-01,3.841527518831655552e-09,-1.821337617077301019e-02
1.565681262502778459e+01,9.528868121560698512e-01,3.770770961100677887e-09,1.008117300995283599e-02
1.567014892198266374e+01,9.528868121965508031e-01,3.705860526434512359e-09,-2.058073976439229926e-03
1.568348521893754288e+01,9.528868122334608337e-01,3.646675962934442516e-09,1.501215566415364105e-02
1.569682151589242203e+01,9.528868122668792129e-01,3.593090189095426989e-09,1.104033443491467259e-02
1.571015781284729940e+01,9.528868122968895404e-01,3.544969200131031783e-09,-2.088305220435474334e-04
1.572349410980217854e+01,9.528868123235798571e-01,3.502171765264183723e-09,-4.152585825967091034e-03
1.573683040675705769e+01,9.528868123470424223e-01,3.464549955950468885e-09,-4.484034286960886066e-03
1.575016670371193683e+01,9.528868123673738255e-01,3.431948935976592008e-09,5.229052157632342601e-03
1.576350300066681598e+01,9.528868123846749860e-01,3.404206827886668840e-09,-3.053412512643016025e-02
1.577683929762169512e+01,9.528868123990512640e-01,3.381154725125290472e-09,-1.065391423515990241e-02
1.579017559457657427e+01,9.528868124106122384e-01,3.362616940970342139e-09,-7.264574163241234971e-03
1.580351189153145164e+01,9.528868124194718181e-01,3.348410755263375727e-09,1.631939525529790824e-02
1.581684818848633078e+01,9.528868124257483530e-01,3.338346440430461914e-09,1.118704108929062177e-02
1.583018448544120993e+01,9.528868124295644115e-01,3.332227477455262932e-09,6.484430669296864687e-03
1.584352078239608907e+01,9.528868124310470034e-01,3.329850163831526988e-09,-6.243880902777380025e-03
1.585685707935096822e+01,9.528868124303273568e-01,3.331004101887746760e-09,1.573595922612002320e-03
1.587019337630584737e+01,9.528868124275411411e-01,3.335471749493779114e-09,-1.620635432312397123e-02
1.588352967326072473e+01,9.528868124228283554e-01,3.343028613482512679e-09,-9.737559566366071461e-04
1.589686597021560388e+01,9.528868124163331066e-01,3.353443623482776914e-09,-5.507153637955914316e-04
1.591020226717048303e+01,9.528868124082040536e-01,3.366478420682716965e-09,1.610866813615614151e-02
1.592353856412536217e+01,9.528868123985942962e-01,3.381887487934054359e-09,6.012154523947387669e-03
1.593687486108024132e+01,9.528868123876609308e-01,3.399418936449183359e-09,-1.517838375117031360e-02
1.595021115803512046e+01,9.528868123755657171e-01,3.418813397312869817e-09,1.107475727165274995e-02
1.596354745498999783e+01,9.528868123624744113e-01,3.439805048438548951e-09,1.207769459831317367e-03
1.597688375194487698e+01,9.528868123485575437e-01,3.462120493069598126e-09,2.824493766983307997e-03
1.599022004889975612e+01,9.528868123339895302e-01,3.485480028729559532e-09,-4.185333757880040258e-03
1.600355634585463349e+01,9.528868123189494499e-01,3.509596543070647723e-09,2.409050304654036627e-04
1.601689264280951264e+01,9.528868123036203786e-01,3.534176410725786699e-09,1.807436309496589233e-02
1.603022893976439178e+01,9.528868122881901659e-01,3.558918492373164266e-09,6.886582487943060556e-03
1.604356523671927093e+01,9.528868122728505474e-01,3.583515270112747064e-09,3.965036137138103732e-03
1.605690153367415007e+01,9.528868122577980326e-01,3.607651710355042063e-09,1.702542966219623005e-02
1.607023783062902922e+01,9.528868122432330168e-01,3.631006444300421965e-09,7.053931211889991060e-03
1.608357412758390836e+01,9.528868122293604470e-01,3.653250881495428981e-09,-1.056854705354638366e-02
1.609691042453878751e+01,9.528868122163898224e-01,3.674049031156256806e-09,-5.658143997685132452e-03
1.611024672149366666e+01,9.528868122045344169e-01,3.693058935050341773e-09,-1.912885917685657258e-02
1.612358301844854580e+01,9.528868121940125002e-01,3.709930645676151606e-09,1.724516946021146385e-02
1.613691931540342495e+01,9.528868121850461170e-01,3.724308079815219497e-09,3.679572618533983458e-03
1.615025561235830409e+01,9.528868121778619749e-01,3.735827705346472793e-09,1.434658809249105688e-02
1.616359190931318324e+01,9.528868121726910001e-01,3.744119279371072029e-09,1.121382621004823194e-02
1.617692820626805883e+01,9.528868121697683380e-01,3.748805725914405862e-09,-1.217902140932685534e-03
1.619026450322293798e+01,9.528868121693337967e-01,3.749502477598531947e-09,-1.134709901731066443e-02
1.620360080017781712e+01,9.528868121716311812e-01,3.745818672601375354e-09,-2.295347131215465242e-03
1.621693709713269627e+01,9.528868121769088484e-01,3.737356040096895260e-09,-1.618078673851973057e-02
1.623027339408757541e+01,9.528868121854193740e-01,3.723709568123623193e-09,7.531269721232841836e-03
1.624360969104245456e+01,9.528868121974195526e-01,3.704467511390918677e-09,-2.184184778890098724e-02
1.625694598799733370e+01,9.528868122131708418e-01,3.679210588101999857e-09,-2.508589110150969814e-03
1.627028228495221285e+01,9.528868122329386958e-01,3.647513213342334915e-09,-2.368162132028276551e-02
1.628361858190709199e+01,9.528868122569932320e-01,3.608942184159247279e-09,-1.345257483874965146e-02
1.629695487886197114e+01,9.528868122856085643e-01,3.563058036115673843e-09,3.285690461017391761e-03
1.631029117581685028e+01,9.528868123190632478e-01,3.509414051895698439e-09,2.041132143386621342e-03
1.632362747277172943e+01,9.528868123576403892e-01,3.447556321152511760e-09,-2.729011282067456134e-03
1.633696376972660858e+01,9.528868124014977514e-01,3.377231843140759970e-09,1.602544745305846570e-03
1.635030006668148417e+01,9.528868124482270385e-01,3.302302289259761992e-09,-3.688040579653680592e-03
1.636363636363636331e+01,9.528868124967336817e-01,3.224522785935657332e-09,8.184117499227242312e-03
1.637697266059124246e+01,9.528868125468989980e-01,3.144083601976099818e-09,6.757098515046113842e-03
1.639030895754612160e+01,9.528868125986065252e-01,3.061171544548046963e-09,-9.414291912057039247e-03
1.640364525450100075e+01,9.528868126517413550e-01,2.975970821335327532e-09,1.062663338125860359e-03
1.641698155145587990e+01,9.528868127061909110e-01,2.888661946795489932e-09,-1.488635027352472155e-03
1.643031784841075904e+01,9.528868127618442818e-01,2.799422787330696494e-09,1.723804389512065618e-02
1.644365414536563819e+01,9.528868128185926656e-01,2.708427808417734894e-09,5.717806824374518058e-03
1.645699044232051733e+01,9.528868128763291478e-01,2.615848424154798568e-09,8.825749420736460349e-03
1.647032673927539648e+01,9.528868129349487015e-01,2.521853040629573606e-09,-3.535645718198961694e-03
1.648366303623027562e+01,9.528868129943482979e-01,2.426606873773273776e-09,7.364405107432689564e-03
1.649699933318515477e+01,9.528868130544269066e-01,2.330271932880767505e-09,5.723474037642005061e-03
1.651033563014003036e+01,9.528868131150852738e-01,2.233007345003867883e-09,-1.192952607071727468e-03
1.652367192709490951e+01,9.528868131762262550e-01,2.134968897851696745e-09,6.718629835742484166e-03
1.653700822404978865e+01,9.528868132377545930e-01,2.036309332958952112e-09,4.913075321736956776e-03
1.655034452100466780e+01,9.528868132995768070e-01,1.937178554720087043e-09,6.197802664842730000e-03
1.656368081795954694e+01,9.528868133616016367e-01,1.837722877519321063e-09,2.612000119859200211e-04
1.657701711491442609e+01,9.528868134237397092e-01,1.738085616403983735e-09,-1.497780293107114794e-04
1.659035341186930523e+01,9.528868134859033168e-01,1.638407434896571591e-09,-1.869853660953737715e-02
1.660368970882418438e+01,9.528868135480069723e-01,1.538825353600281609e-09,1.131821949487839610e-02
1.661702600577906352e+01,9.528868136099670760e-01,1.439473463170359846e-09,-8.175955816652605290e-03
1.663036230273394267e+01,9.528868136717020265e-01,1.340482588645108830e-09,8.919129629588351538e-03
1.664369859968882182e+01,9.528868137331318877e-01,1.241980920885232820e-09,5.884480546800651725e-03
1.665703489664370096e+01,9.528868137941789440e-01,1.144093106711374652e-09,4.739277497124370388e-03
