S,v
1.582121556880026758e-01,1.365708085123909510e-01
1.585769454156549518e-01,1.368424727840185096e-01
1.589425762388906871e-01,1.371145909993941869e-01
1.593090500970237855e-01,1.373871635716020778e-01
1.596763689338395742e-01,1.376601909126754508e-01
1.600445346976051841e-01,1.379336734335899484e-01
1.604135493410799029e-01,1.382076115442568698e-01
1.607834148215254444e-01,1.384820056535158994e-01
1.611541331007163846e-01,1.387568561691286950e-01
1.615257061449505982e-01,1.390321634977716991e-01
1.618981359250596386e-01,1.393079280450292001e-01
1.622714244164191466e-01,1.395841502153863933e-01
1.626455735989595086e-01,1.398608304122227475e-01
1.630205854571760982e-01,1.401379690378045384e-01
1.633964619801400453e-01,1.404155664932782432e-01
1.637732051615086448e-01,1.406936231786634073e-01
1.641508169995359312e-01,1.409721394928456772e-01
1.645292994970833644e-01,1.412511158335697237e-01
1.649086546616303772e-01,1.415305525974323020e-01
1.652888845052850608e-01,1.418104501798751194e-01
1.656699910447947954e-01,1.420908089751778125e-01
1.660519763015570194e-01,1.423716293764508700e-01
1.664348423016298595e-01,1.426529117756285825e-01
1.668185910757429558e-01,1.429346565634618538e-01
1.672032246593081750e-01,1.432168641295111511e-01
1.675887450924304634e-01,1.434995348621394273e-01
1.679751544199186430e-01,1.437826691485048491e-01
1.683624546912961817e-01,1.440662673745537192e-01
1.687506479608122112e-01,1.443503299250133987e-01
1.691397362874523247e-01,1.446348571833850072e-01
1.695297217349494845e-01,1.449198495319361513e-01
1.699206063717950410e-01,1.452053073516939297e-01
1.703123922712496685e-01,1.454912310224376615e-01
1.707050815113542730e-01,1.457776209226915309e-01
1.710986761749412333e-01,1.460644774297174819e-01
1.714931783496452256e-01,1.463518009195078351e-01
1.718885901279143813e-01,1.466395917667782101e-01
1.722849136070214171e-01,1.469278503449600315e-01
1.726821508890747370e-01,1.472165770261933959e-01
1.730803040810295901e-01,1.475057721813197165e-01
1.734793752946991729e-01,1.477954361798743121e-01
1.738793666467659260e-01,1.480855693900793024e-01
1.742802802587927191e-01,1.483761721788360022e-01
1.746821182572341202e-01,1.486672449117177330e-01
1.750848827734476643e-01,1.489587879529624959e-01
1.754885759437051218e-01,1.492508016654654490e-01
1.758931999092038789e-01,1.495432864107715254e-01
1.762987568160783447e-01,1.498362425490682992e-01
1.767052488154111645e-01,1.501296704391782144e-01
1.771126780632447939e-01,1.504235704385513128e-01
1.775210467205928788e-01,1.507179429032579898e-01
1.779303569534516904e-01,1.510127881879810841e-01
1.783406109328116718e-01,1.513081066460089386e-01
1.787518108346688450e-01,1.516038986292276292e-01
1.791639588400365246e-01,1.519001644881134983e-01
1.795770571349566969e-01,1.521969045717257996e-01
1.799911079105117606e-01,1.524941192276990376e-01
1.804061133628361013e-01,1.527918088022356680e-01
1.808220756931276652e-01,1.530899736400982425e-01
1.812389971076597550e-01,1.533886140846022483e-01
1.816568798177926880e-01,1.536877304776082531e-01
1.820757260399854527e-01,1.539873231595146330e-01
1.824955379958075885e-01,1.542873924692496901e-01
1.829163179119508709e-01,1.545879387442643527e-01
1.833380680202411628e-01,1.548889623205244315e-01
1.837607905576502942e-01,1.551904635325031812e-01
1.841844877663077751e-01,1.554924427131733899e-01
1.846091618935128964e-01,1.557949001940000799e-01
1.850348151917465267e-01,1.560978363049327911e-01
1.854614499186830190e-01,1.564012513743978094e-01
1.858890683372023123e-01,1.567051457292906458e-01
1.863176727154018386e-01,1.570095196949684024e-01
1.867472653266085969e-01,1.573143735952420297e-01
1.871778484493911432e-01,1.576197077523686929e-01
1.876094243675718032e-01,1.579255224870440011e-01
1.880419953702386904e-01,1.582318181183944850e-01
1.884755637517578075e-01,1.585385949639697423e-01
1.889101318117853701e-01,1.588458533397347772e-01
1.893457018552798243e-01,1.591535935600622842e-01
1.897822761925142265e-01,1.594618159377249045e-01
1.902198571390883997e-01,1.597705207838875097e-01
1.906584470159412292e-01,1.600797084080994304e-01
1.910980481493630145e-01,1.603893791182866846e-01
1.915386628710077921e-01,1.606995332207442340e-01
1.919802935179056314e-01,1.610101710201282399e-01
1.924229424324751525e-01,1.613212928194482088e-01
1.928666119625358777e-01,1.616328989200593313e-01
1.933113044613206932e-01,1.619449896216544615e-01
1.937570222874883397e-01,1.622575652222565668e-01
1.942037678051358740e-01,1.625706260182106233e-01
1.946515433838112707e-01,1.628841723041761502e-01
1.951003513985260507e-01,1.631982043731190768e-01
1.955501942297676599e-01,1.635127225163040265e-01
1.960010742635123482e-01,1.638277270232865457e-01
1.964529938912376594e-01,1.641432181819049707e-01
1.969059555099351433e-01,1.644591962782729622e-01
1.973599615221231784e-01,1.647756615967713445e-01
1.978150143358595181e-01,1.650926144200403067e-01
1.982711163647542518e-01,1.654100550289715477e-01
1.987282700279825176e-01,1.657279837027005043e-01
1.991864777502973249e-01,1.660464007185980528e-01
1.996457419620424334e-01,1.663653063522631259e-01
2.001060650991652867e-01,1.666847008775144412e-01
2.005674496032298360e-01,1.670045845663827855e-01
2.010298979214295845e-01,1.673249576891029100e-01
2.014934125066005222e-01,1.676458205141057589e-01
2.019579958172341150e-01,1.679671733080105034e-01
2.024236503174904056e-01,1.682890163356165203e-01
2.028903784772110308e-01,1.686113498598955096e-01
2.033581827719323776e-01,1.689341741419836118e-01
2.038270656828985172e-01,1.692574894411732478e-01
2.042970296970748612e-01,1.695812960149054027e-01
2.047680773071607063e-01,1.699055941187615770e-01
2.052402110116028633e-01,1.702303840064555429e-01
2.057134333146088678e-01,1.705556659298258781e-01
2.061877467261600816e-01,1.708814401388275006e-01
2.066631537620252645e-01,1.712077068815239522e-01
2.071396569437736757e-01,1.715344664040792944e-01
2.076172587987886176e-01,1.718617189507502807e-01
2.080959618602807870e-01,1.721894647638779752e-01
2.085757686673016531e-01,1.725177040838802855e-01
2.090566817647570297e-01,1.728464371492434148e-01
2.095387037034204814e-01,1.731756641965142285e-01
2.100218370399468681e-01,1.735053854602919554e-01
2.105060843368860291e-01,1.738356011732205275e-01
2.109914481626961880e-01,1.741663115659800865e-01
2.114779310917576649e-01,1.744975168672793786e-01
2.119655357043865318e-01,1.748292173038473729e-01
2.124542645868483515e-01,1.751614131004255170e-01
2.129441203313717501e-01,1.754941044797594663e-01
2.134351055361623228e-01,1.758272916625912008e-01
2.139272228054163449e-01,1.761609748676508658e-01
2.144204747493345387e-01,1.764951543116488053e-01
2.149148639841360064e-01,1.768298302092674024e-01
2.154103931320720255e-01,1.771650027731531407e-01
2.159070648214400645e-01,1.775006722139085558e-01
2.164048816865975777e-01,1.778368387400839357e-01
2.169038463679761053e-01,1.781735025581696330e-01
2.174039615120952618e-01,1.785106638725875994e-01
2.179052297715766418e-01,1.788483228856836971e-01
2.184076538051580585e-01,1.791864797977193446e-01
2.189112362777075882e-01,1.795251348068636066e-01
2.194159798602376699e-01,1.798642881091850054e-01
2.199218872299192606e-01,1.802039398986436114e-01
2.204289610700961299e-01,1.805440903670827435e-01
2.209372040702989870e-01,1.808847397042210037e-01
2.214466189262598583e-01,1.812258880976444497e-01
2.219572083399261875e-01,1.815675357327979356e-01
2.224689750194754623e-01,1.819096827929775617e-01
2.229819216793292869e-01,1.822523294593224596e-01
2.234960510401679812e-01,1.825954759108065206e-01
2.240113658289448750e-01,1.829391223242304854e-01
2.245278687789009076e-01,1.832832688742138672e-01
2.250455626295789768e-01,1.836279157331868750e-01
2.255644501268385949e-01,1.839730630713822257e-01
2.260845340228703759e-01,1.843187110568270948e-01
2.266058170762106916e-01,1.846648598553351783e-01
2.271283020517562146e-01,1.850115096304984219e-01
2.276519917207786847e-01,1.853586605436791102e-01
2.281768888609395640e-01,1.857063127540016512e-01
2.287029962563047469e-01,1.860544664183445551e-01
2.292303166973593542e-01,1.864031216913324407e-01
2.297588529810224989e-01,1.867522787253276806e-01
2.302886079106622186e-01,1.871019376704228798e-01
2.308195842961102140e-01,1.874520986744321049e-01
2.313517849536768367e-01,1.878027618828833900e-01
2.318852127061660218e-01,1.881539274390103267e-01
2.324198703828902202e-01,1.885055954837442094e-01
2.329557608196853868e-01,1.888577661557058196e-01
2.334928868589261630e-01,1.892104395911974601e-01
2.340312513495407809e-01,1.895636159241948226e-01
2.345708571470262460e-01,1.899172952863390773e-01
2.351117071134634917e-01,1.902714778069286294e-01
2.356538041175326170e-01,1.906261636129112091e-01
2.361971510345279024e-01,1.909813528288757667e-01
2.367417507463733251e-01,1.913370455770444789e-01
2.372876061416376303e-01,1.916932419772646168e-01
2.378347201155497637e-01,1.920499421470005796e-01
2.383830955700141918e-01,1.924071462013259015e-01
2.389327354136263071e-01,1.927648542529151188e-01
2.394836425616878872e-01,1.931230664120359153e-01
2.400358199362224165e-01,1.934817827865408790e-01
2.405892704659908232e-01,1.938410034818596195e-01
2.411439970865067728e-01,1.942007286009908296e-01
2.417000027400523776e-01,1.945609582444940977e-01
2.422572903756937679e-01,1.949216925104820808e-01
2.428158629492967735e-01,1.952829314946123718e-01
2.433757234235425226e-01,1.956446752900796449e-01
2.439368747679431793e-01,1.960069239876075786e-01
2.444993199588577637e-01,1.963696776754408624e-01
2.450630619795078347e-01,1.967329364393373414e-01
2.456281038199933930e-01,1.970967003625598846e-01
2.461944484773087027e-01,1.974609695258686404e-01
2.467620989553582223e-01,1.978257440075128770e-01
2.473310582649724532e-01,1.981910238832230997e-01
2.479013294239240661e-01,1.985568092262032236e-01
2.484729154569436937e-01,1.989231001071224969e-01
2.490458193957361677e-01,1.992898965941075629e-01
2.496200442789965057e-01,1.996571987527347436e-01
2.501955931524260102e-01,2.000250066460218523e-01
2.507724690687485047e-01,2.003933203344205882e-01
2.513506750877264051e-01,2.007621398758083209e-01
2.519302142761771779e-01,2.011314653254805407e-01
2.525110897079891892e-01,2.015012967361425600e-01
2.530933044641385798e-01,2.018716341579022133e-01
2.536768616327050307e-01,2.022424776382613365e-01
2.542617643088885826e-01,2.026138272221084669e-01
2.548480155950257342e-01,2.029856829517107109e-01
2.554356186006062068e-01,2.033580448667059726e-01
2.560245764422890979e-01,2.037309130040950711e-01
2.566148922439197011e-01,2.041042873982340522e-01
2.572065691365459372e-01,2.044781680808263336e-01
2.577996102584350080e-01,2.048525550809147666e-01
2.583940187550898826e-01,2.052274484248740871e-01
2.589897977792662842e-01,2.056028481364029215e-01
2.595869504909891767e-01,2.059787542365161817e-01
2.601854800575695847e-01,2.063551667435371550e-01
2.607853896536214133e-01,2.067320856730899825e-01
2.613866824610782680e-01,2.071095110380915816e-01
2.619893616692102745e-01,2.074874428487441802e-01
2.625934304746412318e-01,2.078658811125277672e-01
2.631988920813652100e-01,2.082448258341917935e-01
2.638057497007637586e-01,2.086242770157481496e-01
2.644140065516230598e-01,2.090042346564630338e-01
2.650236658601505813e-01,2.093846987528495129e-01
2.656347308599928403e-01,2.097656692986598626e-01
2.662472047922518348e-01,2.101471462848776839e-01
2.668610909055026403e-01,2.105291296997105766e-01
2.674763924558106742e-01,2.109116195285823392e-01
2.680931127067488484e-01,2.112946157541255865e-01
2.687112549294147223e-01,2.116781183561737001e-01
2.693308224024482667e-01,2.120621273117537231e-01
2.699518184120487940e-01,2.124466425950786164e-01
2.705742462519927782e-01,2.128316641775397366e-01
2.711981092236511182e-01,2.132171920276992594e-01
2.718234106360065683e-01,2.136032261112825736e-01
2.724501538056715022e-01,2.139897663911709269e-01
2.730783420569053987e-01,2.143768128273939033e-01
2.737079787216324389e-01,2.147643653771219019e-01
2.743390671394593250e-01,2.151524239946588368e-01
2.749716106576927110e-01,2.155409886314341439e-01
2.756056126313573551e-01,2.159300592359961746e-01
2.762410764232134386e-01,2.163196357540040360e-01
2.768780054037749405e-01,2.167097181282207630e-01
2.775164029513270125e-01,2.171003062985053800e-01
2.781562724519442420e-01,2.174914002018061288e-01
2.787976172995083601e-01,2.178829997721524747e-01
2.794404408957265051e-01,2.182751049406483346e-01
2.800847466501490968e-01,2.186677156354644713e-01
2.807305379801879330e-01,2.190608317818311668e-01
2.813778183111342868e-01,2.194544533020309773e-01
2.820265910761772243e-01,2.198485801153916563e-01
2.826768597164217023e-01,2.202432121382785768e-01
2.833286276809066639e-01,2.206383492840877092e-01
2.839818984266237467e-01,2.210339914632382385e-01
2.846366754185352677e-01,2.214301385831657643e-01
2.852929621295926532e-01,2.218267905483145286e-01
2.859507620407549244e-01,2.222239472601305610e-01
2.866100786410072931e-01,2.226216086170547670e-01
2.872709154273793142e-01,2.230197745145153787e-01
2.879332759049637591e-01,2.234184448449210159e-01
2.885971635869351015e-01,2.238176194976537470e-01
2.892625819945681132e-01,2.242172983590618174e-01
2.899295346572565713e-01,2.246174813124525993e-01
2.905980251125319103e-01,2.250181682380857084e-01
2.912680569060822067e-01,2.254193590131660652e-01
2.919396335917706642e-01,2.258210535118364559e-01
2.926127587316547651e-01,2.262232516051712050e-01
2.932874358960048666e-01,2.266259531611685973e-01
2.939636686633234630e-01,2.270291580447445501e-01
2.946414606203638931e-01,2.274328661177251465e-01
2.953208153621494914e-01,2.278370772388402243e-01
2.960017364919927396e-01,2.282417912637162427e-01
2.966842276215140850e-01,2.286470080448694264e-01
2.973682923706614245e-01,2.290527274316991324e-01
2.980539343677292008e-01,2.294589492704810219e-01
2.987411572493774425e-01,2.298656734043600380e-01
2.994299646606514154e-01,2.302728996733439393e-01
3.001203602550006067e-01,2.306806279142963878e-01
3.008123476942984320e-01,2.310888579609305105e-01
3.015059306488612756e-01,2.314975896438018210e-01
3.022011127974683631e-01,2.319068227903018364e-01
3.028978978273809686e-01,2.323165572246514432e-01
3.035962894343621210e-01,2.327267927678941806e-01
3.042962913226961441e-01,2.331375292378895514e-01
3.049979072052084184e-01,2.335487664493069160e-01
3.057011408032848099e-01,2.339605042136183310e-01
3.064059958468917655e-01,2.343727423390924713e-01
3.071124760745958526e-01,2.347854806307880515e-01
3.078205852335835768e-01,2.351987188905472204e-01
3.085303270796814212e-01,2.356124569169892602e-01
3.092417053773756086e-01,2.360266945055041199e-01
3.099547238998322518e-01,2.364414314482461144e-01
3.106693864289171159e-01,2.368566675341274852e-01
3.113856967552158794e-01,2.372724025488119615e-01
3.121036586780541744e-01,2.376886362747086534e-01
3.128232760055176809e-01,2.381053684909656409e-01
3.135445525544724998e-01,2.385225989734637564e-01
3.142674921505851926e-01,2.389403274948103673e-01
3.149920986283431534e-01,2.393585538243331867e-01
3.157183758310749266e-01,2.397772777280740009e-01
3.164463276109707457e-01,2.401964989687826457e-01
3.171759578291027393e-01,2.406162173059109011e-01
3.179072703554454704e-01,2.410364324956060789e-01
3.186402690688966421e-01,2.414571442907055832e-01
3.193749578572974146e-01,2.418783524407302210e-01
3.201113406174531106e-01,2.423000566918784848e-01
3.208494212551540881e-01,2.427222567870208902e-01
3.215892036851961122e-01,2.431449524656933148e-01
3.223306918314013947e-01,2.435681434640917242e-01
3.230738896266391880e-01,2.439918295150659555e-01
3.238188010128469352e-01,2.444160103481139712e-01
3.245654299410508092e-01,2.448406856893759198e-01
3.253137803713870291e-01,2.452658552616285015e-01
3.260638562731226209e-01,2.456915187842790560e-01
3.268156616246765678e-01,2.461176759733599562e-01
3.275692004136407931e-01,2.465443265415227514e-01
3.283244766368016432e-01,2.469714701980325888e-01
3.290814943001605930e-01,2.473991066487625234e-01
3.298402574189558956e-01,2.478272355961879669e-01
3.306007700176837316e-01,2.482558567393809978e-01
3.313630361301195260e-01,2.486849697740049492e-01
3.321270597993394302e-01,2.491145743923087463e-01
3.328928450777416392e-01,2.495446702831215779e-01
3.336603960270680402e-01,2.499752571318473171e-01
3.344297167184255848e-01,2.504063346204590812e-01
3.352008112323080491e-01,2.508379024274939306e-01
3.359736836586176278e-01,2.512699602280475952e-01
3.367483380966865281e-01,2.517025076937688954e-01
3.375247786552988405e-01,2.521355444928545797e-01
3.383030094527121889e-01,2.525690702900443285e-01
3.390830346166797682e-01,2.530030847466149813e-01
3.398648582844721044e-01,2.534375875203758732e-01
3.406484846028989821e-01,2.538725782656635066e-01
3.414339177283315374e-01,2.543080566333362214e-01
3.422211618267242406e-01,2.547440222707693658e-01
3.430102210736369894e-01,2.551804748218503005e-01
3.438010996542570363e-01,2.556174139269730139e-01
3.445938017634220807e-01,2.560548392230337367e-01
3.453883316056412522e-01,2.564927503434254463e-01
3.461846933951181482e-01,2.569311469180329821e-01
3.469828913557730932e-01,2.573700285732287707e-01
3.477829297212655657e-01,2.578093949318673861e-01
3.485848127350165138e-01,2.582492456132808867e-01
3.493885446502310033e-01,2.586895802332742633e-01
3.501941297299205891e-01,2.591303984041203878e-01
3.510015722469261856e-01,2.595716997345557941e-01
3.518108764839405489e-01,2.600134838297755713e-01
3.526220467335309805e-01,2.604557502914288669e-01
3.534350872981623093e-01,2.608984987176146686e-01
3.542500024902194289e-01,2.613417287028765301e-01
3.550667966320302238e-01,2.617854398381990189e-01
3.558854740558888285e-01,2.622296317110023867e-01
3.567060391040780543e-01,2.626743039051386286e-01
3.575284961288928698e-01,2.631194560008871530e-01
3.583528494926633834e-01,2.635650875749500632e-01
3.591791035677777688e-01,2.640111982004481606e-01
3.600072627367056910e-01,2.644577874469165590e-01
3.608373313920215653e-01,2.649048548803007441e-01
3.616693139364275944e-01,2.653524000629516322e-01
3.625032147827774165e-01,2.658004225536223508e-01
3.633390383540993085e-01,2.662489219074635760e-01
3.641767890836197785e-01,2.666978976760195352e-01
3.650164714147869915e-01,2.671473494072241772e-01
3.658580898012944171e-01,2.675972766453971197e-01
3.667016487071043107e-01,2.680476789312392638e-01
3.675471526064715277e-01,2.684985558018297969e-01
3.683946059839672826e-01,2.689499067906214735e-01
3.692440133345027964e-01,2.694017314274372854e-01
3.700953791633532219e-01,2.698540292384664085e-01
3.709487079861814585e-01,2.703067997462607619e-01
3.718040043290622987e-01,2.707600424697310659e-01
3.726612727285061877e-01,2.712137569241432344e-01
3.735205177314834812e-01,2.716679426211149329e-01
3.743817438954484267e-01,2.721225990686117480e-01
3.752449557883634768e-01,2.725777257709440238e-01
3.761101579887232704e-01,2.730333222287629202e-01
3.769773550855792243e-01,2.734893879390573046e-01
3.778465516785636802e-01,2.739459223951504208e-01
3.787177523779144406e-01,2.744029250866963365e-01
3.795909618044989164e-01,2.748603954996765020e-01
3.804661845898391070e-01,2.753183331163970848e-01
3.813434253761357473e-01,2.757767374154850848e-01
3.822226888162931213e-01,2.762356078718855024e-01
3.831039795739437093e-01,2.766949439568581193e-01
3.839873023234730010e-01,2.771547451379745564e-01
3.848726617500440872e-01,2.776150108791149984e-01
3.857600625496228064e-01,2.780757406404655296e-01
3.866495094290023360e-01,2.785369338785147475e-01
3.875410071058283390e-01,2.789985900460513757e-01
3.884345603086239995e-01,2.794607085921608780e-01
3.893301737768150583e-01,2.799232889622231824e-01
3.902278522607549038e-01,2.803863305979094611e-01
3.911276005217497742e-01,2.808498329371796887e-01
3.920294233320841260e-01,2.813137954142798103e-01
3.929333254750459470e-01,2.817782174597393552e-01
3.938393117449518477e-01,2.822430985003686055e-01
3.947473869471728181e-01,2.827084379592562646e-01
3.956575558981595964e-01,2.831742352557666265e-01
3.965698234254681487e-01,2.836404898055377988e-01
3.974841943677854261e-01,2.841072010204785947e-01
3.984006735749548445e-01,2.845743683087666454e-01
3.993192659080022078e-01,2.850419910748459573e-01
4.002399762391612437e-01,2.855100687194247477e-01
4.011628094518996934e-01,2.859786006394732238e-01
4.020877704409450693e-01,2.864475862282212515e-01
4.030148641123107445e-01,2.869170248751565788e-01
4.039440953833217107e-01,2.873869159660225603e-01
4.048754691826409458e-01,2.878572588828163803e-01
4.058089904502955036e-01,2.883280530037867218e-01
4.067446641377024941e-01,2.887992977034322672e-01
4.076824952076956721e-01,2.892709923524996452e-01
4.086224886345515284e-01,2.897431363179817088e-01
4.095646494040157126e-01,2.902157289631157600e-01
4.105089825133295123e-01,2.906887696473817173e-01
4.114554929712563314e-01,2.911622577265005618e-01
4.124041857981084469e-01,2.916361925524331156e-01
4.133550660257732656e-01,2.921105734733778214e-01
4.143081386977403024e-01,2.925853998337695216e-01
4.152634088691278258e-01,2.930606709742784033e-01
4.162208816067097250e-01,2.935363862318078332e-01
4.171805619889423222e-01,2.940125449394938029e-01
4.181424551059912398e-01,2.944891464267030412e-01
4.191065660597587117e-01,2.949661900190320152e-01
4.200728999639102845e-01,2.954436750383059862e-01
4.210414619439020179e-01,2.959216008025772893e-01
4.220122571370079068e-01,2.963999666261247778e-01
4.229852906923468048e-01,2.968787718194524916e-01
4.239605677709100129e-01,2.973580156892888238e-01
4.249380935455883690e-01,2.978376975385854664e-01
4.259178732012000590e-01,2.983178166665167996e-01
4.268999119345177062e-01,2.987983723684787263e-01
4.278842149542962381e-01,2.992793639360880054e-01
4.288707874813003640e-01,2.997607906571817526e-01
4.298596347483323310e-01,3.002426518158164970e-01
4.308507620002596794e-01,3.007249466922678471e-01
4.318441744940429983e-01,3.012076745630294372e-01
4.328398774987637920e-01,3.016908347008131486e-01
4.338378762956526247e-01,3.021744263745481107e-01
4.348381761781169308e-01,3.026584488493803682e-01
4.358407824517691043e-01,3.031429013866729361e-01
4.368457004344547534e-01,3.036277832440048563e-01
4.378529354562807896e-01,3.041130936751716973e-01
4.388624928596437935e-01,3.045988319301847214e-01
4.398743779992583258e-01,3.050849972552713285e-01
4.408885962421852378e-01,3.055715888928745017e-01
4.419051529678602042e-01,3.060586060816529730e-01
4.429240535681224222e-01,3.065460480564816126e-01
4.439453034472428672e-01,3.070339140484509843e-01
4.449689080219532133e-01,3.075222032848677345e-01
4.459948727214744779e-01,3.080109149892549802e-01
4.470232029875456647e-01,3.085000483813520322e-01
4.480539042744534628e-01,3.089896026771156712e-01
4.490869820490596687e-01,3.094795770887194264e-01
4.501224417908314401e-01,3.099699708245546859e-01
4.511602889918698844e-01,3.104607830892311959e-01
4.522005291569392571e-01,3.109520130835770058e-01
4.532431678034960498e-01,3.114436600046399661e-01
4.542882104617184669e-01,3.119357230456876739e-01
4.553356626745356239e-01,3.124282013962085269e-01
4.563855299976569135e-01,3.129210942419121677e-01
4.574378179996015370e-01,3.134144007647309826e-01
4.584925322617281473e-01,3.139081201428201573e-01
4.595496783782641037e-01,3.144022515505591198e-01
4.606092619563355584e-01,3.148967941585526509e-01
4.616712886159970441e-01,3.153917471336314948e-01
4.627357639902610620e-01,3.158871096388536914e-01
4.638026937251282789e-01,3.163828808335060749e-01
4.648720834796173373e-01,3.168790598731047736e-01
4.659439389257948871e-01,3.173756459093973192e-01
4.670182657488056166e-01,3.178726380903633686e-01
4.680950696469024508e-01,3.183700355602163135e-01
4.691743563314768051e-01,3.188678374594049458e-01
4.702561315270888387e-01,3.193660429246146237e-01
4.713404009714978193e-01,3.198646510887692695e-01
4.724271704156925433e-01,3.203636610810325358e-01
4.735164456239219777e-01,3.208630720268098591e-01
4.746082323737255693e-01,3.213628830477500697e-01
4.757025364559641090e-01,3.218630932617472240e-01
4.767993636748503183e-01,3.223637017829424356e-01
4.778987198479797693e-01,3.228647077217260408e-01
4.790006108063616375e-01,3.233661101847392638e-01
4.801050423944496215e-01,3.238679082748763260e-01
4.812120204701730297e-01,3.243701010912868332e-01
4.823215509049676997e-01,3.248726877293776072e-01
4.834336395838073619e-01,3.253756672808150729e-01
4.845482924052346707e-01,3.258790388335277566e-01
4.856655152813924570e-01,3.263828014717080617e-01
4.867853141380553694e-01,3.268869542758152669e-01
4.879076949146610165e-01,3.273914963225776353e-01
4.890326635643414410e-01,3.278964266849950238e-01
4.901602260539550948e-01,3.284017444323416024e-01
4.912903883641179248e-01,3.289074486301684086e-01
4.924231564892356250e-01,3.294135383403059558e-01
4.935585364375350004e-01,3.299200126208671757e-01
4.946965342310961633e-01,3.304268705262500827e-01
4.958371559058842859e-01,3.309341111071407160e-01
4.969804075117815745e-01,3.314417334105161927e-01
4.981262951126196326e-01,3.319497364796475392e-01
4.992748247862112687e-01,3.324581193541029656e-01
5.004260026243829707e-01,3.329668810697507531e-01
5.015798347330071572e-01,3.334760206587626397e-01
5.027363272320345411e-01,3.339855371496169845e-01
5.038954862555264924e-01,3.344954295671019873e-01
5.050573179516880673e-01,3.350056969323194633e-01
5.062218284828997605e-01,3.355163382626875634e-01
5.073890240257509232e-01,3.360273525719449372e-01
5.085589107710722923e-01,3.365387388701541194e-01
5.097314949239685200e-01,3.370504961637046382e-01
5.109067827038518139e-01,3.375626234553175120e-01
5.120847803444741331e-01,3.380751197440484690e-01
5.132654940939607169e-01,3.385879840252917772e-01
5.144489302148430587e-01,3.391012152907841859e-01
5.156350949840923237e-01,3.396148125286090336e-01
5.168239946931521001e-01,3.401287747231995784e-01
5.180156356479727053e-01,3.406431008553440498e-01
5.192100241690437157e-01,3.411577899021887572e-01
5.204071665914278277e-01,3.416728408372430303e-01
5.216070692647948315e-01,3.421882526303829386e-01
5.228097385534544728e-01,3.427040242478556209e-01
5.240151808363910924e-01,3.432201546522840596e-01
5.252234025072968215e-01,3.437366428026709109e-01
5.264344099746058880e-01,3.442534876544035560e-01
5.276482096615283668e-01,3.447706881592580985e-01
5.288648080060842638e-01,3.452882432654042488e-01
5.300842114611377109e-01,3.458061519174099319e-01
5.313064264944313830e-01,3.463244130562461165e-01
5.325314595886205815e-01,3.468430256192913674e-01
5.337593172413074294e-01,3.473619885403368412e-01
5.349900059650758433e-01,3.478813007495910603e-01
5.362235322875257282e-01,3.484009611736850198e-01
5.374599027513076166e-01,3.489209687356773504e-01
5.386991239141574184e-01,3.494413223550588143e-01
5.399412023489313928e-01,3.499620209477582455e-01
5.411861446436405654e-01,3.504830634261471012e-01
5.424339574014861443e-01,3.510044486990451795e-01
5.436846472408941588e-01,3.515261756717255603e-01
5.449382207955509871e-01,3.520482432459204336e-01
5.461946847144381056e-01,3.525706503198261510e-01
5.474540456618675055e-01,3.530933957881091101e-01
5.487163103175173307e-01,3.536164785419110834e-01
5.499814853764667388e-01,3.541398974688547141e-01
5.512495775492319838e-01,3.546636514530500106e-01
5.525205935618017206e-01,3.551877393750987877e-01
5.537945401556724212e-01,3.557121601121017163e-01
5.550714240878849015e-01,3.562369125376637080e-01
5.563512521310592929e-01,3.567619955218997441e-01
5.576340310734315686e-01,3.572874079314412032e-01
5.589197677188891822e-01,3.578131486294414687e-01
5.602084688870074825e-01,3.583392164755828113e-01
5.615001414130855739e-01,3.588656103260817187e-01
5.627947921481828431e-01,3.593923290336957788e-01
5.640924279591550405e-01,3.599193714477298967e-01
5.653930557286908076e-01,3.604467364140421237e-01
5.666966823553482024e-01,3.609744227750510959e-01
5.680033147535915594e-01,3.615024293697415292e-01
5.693129598538274605e-01,3.620307550336714919e-01
5.706256246024421497e-01,3.625593985989787327e-01
5.719413159618381703e-01,3.630883588943872309e-01
5.732600409104713357e-01,3.636176347452145241e-01
5.745818064428875882e-01,3.641472249733777033e-01
5.759066195697599699e-01,3.646771283974007405e-01
5.772344873179264813e-01,3.652073438324215382e-01
5.785654167304266071e-01,3.657378700901987023e-01
5.798994148665389536e-01,3.662687059791185917e-01
5.812364888018185516e-01,3.667998503042023684e-01
5.825766456281353811e-01,3.673313018671137131e-01
5.839198924537102320e-01,3.678630594661652098e-01
5.852662364031535613e-01,3.683951218963261720e-01
5.866156846175032413e-01,3.689274879492300263e-01
5.879682442542618626e-01,3.694601564131813620e-01
5.893239224874354809e-01,3.699931260731637583e-01
5.906827265075709210e-01,3.705263957108472783e-01
5.920446635217945230e-01,3.710599641045959629e-01
5.934097407538500013e-01,3.715938300294753804e-01
5.947779654441366359e-01,3.721279922572607313e-01
5.961493448497482417e-01,3.726624495564440642e-01
5.975238862445110266e-01,3.731972006922427698e-01
5.989015969190226718e-01,3.737322444266067967e-01
6.002824841806907452e-01,3.742675795182273113e-01
6.016665553537713373e-01,3.748032047225439700e-01
6.030538177794082522e-01,3.753391187917538008e-01
6.044442788156717539e-01,3.758753204748185861e-01
